datetime,DCE.c2005.open,DCE.c2005.high,DCE.c2005.low,DCE.c2005.close,DCE.c2005.volume,DCE.c2005.open_oi,DCE.c2005.close_oi
2019-12-09 09:52:00.000000000,1897.0,1897.0,1896.0,1896.0,1899,604102,604234
2019-12-09 09:53:00.000000000,1896.0,1897.0,1896.0,1896.0,335,604234,604065
2019-12-09 09:54:00.000000000,1896.0,1897.0,1896.0,1897.0,726,604065,604162
2019-12-09 09:55:00.000000000,1897.0,1897.0,1896.0,1897.0,452,604162,604281
2019-12-09 09:56:00.000000000,1897.0,1897.0,1895.0,1896.0,5238,604281,604924
2019-12-09 09:57:00.000000000,1896.0,1897.0,1893.0,1894.0,11188,604924,603044
2019-12-09 09:58:00.000000000,1894.0,1896.0,1894.0,1895.0,3245,603044,602199
2019-12-09 09:59:00.000000000,1895.0,1895.0,1894.0,1895.0,1334,602199,601936
2019-12-09 10:00:00.000000000,1895.0,1895.0,1894.0,1895.0,1071,601936,601981
2019-12-09 10:01:00.000000000,1895.0,1895.0,1894.0,1895.0,2353,601981,600484
2019-12-09 10:02:00.000000000,1895.0,1896.0,1895.0,1896.0,742,600484,600817
2019-12-09 10:03:00.000000000,1896.0,1896.0,1893.0,1894.0,5945,600817,599855
2019-12-09 10:04:00.000000000,1894.0,1895.0,1893.0,1895.0,1472,599855,599575
2019-12-09 10:05:00.000000000,1895.0,1895.0,1894.0,1894.0,153,599575,599461
2019-12-09 10:06:00.000000000,1894.0,1895.0,1894.0,1895.0,573,599461,599482
2019-12-09 10:07:00.000000000,1895.0,1896.0,1894.0,1896.0,4048,599482,599203
2019-12-09 10:08:00.000000000,1896.0,1897.0,1894.0,1897.0,3229,599203,598408
2019-12-09 10:09:00.000000000,1897.0,1897.0,1895.0,1896.0,934,598408,598674
2019-12-09 10:10:00.000000000,1896.0,1896.0,1895.0,1896.0,208,598674,598575
2019-12-09 10:11:00.000000000,1896.0,1896.0,1894.0,1894.0,1760,598575,598186
2019-12-09 10:12:00.000000000,1894.0,1896.0,1894.0,1896.0,1884,598186,597240
2019-12-09 10:13:00.000000000,1896.0,1896.0,1895.0,1896.0,125,597240,597158
2019-12-09 10:14:00.000000000,1896.0,1896.0,1895.0,1896.0,127,597158,597163
2019-12-09 10:30:00.000000000,1895.0,1896.0,1895.0,1896.0,274,597163,597201
2019-12-09 10:31:00.000000000,1896.0,1896.0,1895.0,1895.0,141,597201,597178
2019-12-09 10:32:00.000000000,1895.0,1897.0,1895.0,1897.0,1834,597178,596077
2019-12-09 10:33:00.000000000,1897.0,1897.0,1895.0,1895.0,1457,596077,595745
2019-12-09 10:34:00.000000000,1895.0,1896.0,1895.0,1896.0,167,595745,595715
2019-12-09 10:35:00.000000000,1896.0,1896.0,1895.0,1895.0,543,595715,595747
2019-12-09 10:36:00.000000000,1895.0,1896.0,1894.0,1895.0,1757,595747,596198
2019-12-09 10:37:00.000000000,1895.0,1895.0,1894.0,1894.0,1171,596198,596397
2019-12-09 10:38:00.000000000,1894.0,1895.0,1894.0,1894.0,362,596397,596524
2019-12-09 10:39:00.000000000,1894.0,1895.0,1894.0,1895.0,188,596524,596607
2019-12-09 10:40:00.000000000,1895.0,1895.0,1894.0,1894.0,151,596607,596651
2019-12-09 10:41:00.000000000,1894.0,1895.0,1894.0,1894.0,268,596651,596709
2019-12-09 10:42:00.000000000,1894.0,1895.0,1894.0,1895.0,303,596709,596808
2019-12-09 10:43:00.000000000,1895.0,1895.0,1894.0,1895.0,45,596808,596813
2019-12-09 10:44:00.000000000,1895.0,1895.0,1894.0,1894.0,354,596813,596960
2019-12-09 10:45:00.000000000,1894.0,1895.0,1894.0,1894.0,74,596960,596986
2019-12-09 10:46:00.000000000,1894.0,1895.0,1894.0,1894.0,101,596986,596975
2019-12-09 10:47:00.000000000,1894.0,1895.0,1894.0,1894.0,324,596975,596894
2019-12-09 10:48:00.000000000,1894.0,1896.0,1894.0,1895.0,1660,596894,596121
2019-12-09 10:49:00.000000000,1895.0,1896.0,1895.0,1896.0,269,596121,596026
2019-12-09 10:50:00.000000000,1896.0,1896.0,1895.0,1895.0,90,596026,596019
2019-12-09 10:51:00.000000000,1895.0,1896.0,1895.0,1896.0,77,596019,595975
2019-12-09 10:52:00.000000000,1896.0,1896.0,1895.0,1896.0,339,595975,595696
2019-12-09 10:53:00.000000000,1896.0,1897.0,1896.0,1897.0,1029,595696,595538
2019-12-09 10:54:00.000000000,1897.0,1897.0,1896.0,1896.0,251,595538,595713
2019-12-09 10:55:00.000000000,1896.0,1897.0,1895.0,1895.0,494,595713,595650
2019-12-09 10:56:00.000000000,1895.0,1896.0,1895.0,1896.0,119,595650,595750
2019-12-09 10:57:00.000000000,1896.0,1896.0,1895.0,1895.0,206,595750,595950
2019-12-09 10:58:00.000000000,1895.0,1896.0,1895.0,1895.0,490,595950,596227
2019-12-09 10:59:00.000000000,1895.0,1895.0,1894.0,1894.0,1727,596227,596509
2019-12-09 11:00:00.000000000,1894.0,1895.0,1894.0,1894.0,587,596509,596810
2019-12-09 11:01:00.000000000,1894.0,1895.0,1894.0,1895.0,215,596810,596818
2019-12-09 11:02:00.000000000,1895.0,1895.0,1894.0,1895.0,104,596818,596813
2019-12-09 11:03:00.000000000,1895.0,1895.0,1894.0,1894.0,254,596813,596900
2019-12-09 11:04:00.000000000,1894.0,1895.0,1894.0,1895.0,182,596900,596858
2019-12-09 11:05:00.000000000,1895.0,1895.0,1894.0,1894.0,139,596858,596927
2019-12-09 11:06:00.000000000,1894.0,1895.0,1894.0,1895.0,175,596927,597043
2019-12-09 11:07:00.000000000,1895.0,1895.0,1894.0,1895.0,149,597043,597075
2019-12-09 11:08:00.000000000,1895.0,1895.0,1894.0,1894.0,311,597075,597190
2019-12-09 11:09:00.000000000,1894.0,1895.0,1894.0,1895.0,497,597190,597418
2019-12-09 11:10:00.000000000,1895.0,1895.0,1894.0,1895.0,531,597418,597596
2019-12-09 11:11:00.000000000,1895.0,1895.0,1894.0,1895.0,53,597596,597613
2019-12-09 11:12:00.000000000,1895.0,1895.0,1894.0,1895.0,96,597613,597621
2019-12-09 11:13:00.000000000,1895.0,1895.0,1894.0,1894.0,137,597621,597627
2019-12-09 11:14:00.000000000,1894.0,1895.0,1894.0,1895.0,68,597627,597626
2019-12-09 11:15:00.000000000,1895.0,1895.0,1894.0,1895.0,101,597626,597564
2019-12-09 11:16:00.000000000,1895.0,1895.0,1894.0,1895.0,174,597564,597516
2019-12-09 11:17:00.000000000,1895.0,1895.0,1894.0,1895.0,203,597516,597477
2019-12-09 11:18:00.000000000,1895.0,1896.0,1894.0,1896.0,1186,597477,597540
2019-12-09 11:19:00.000000000,1896.0,1896.0,1895.0,1896.0,1705,597540,596898
2019-12-09 11:20:00.000000000,1896.0,1896.0,1895.0,1896.0,545,596898,596846
2019-12-09 11:21:00.000000000,1896.0,1896.0,1895.0,1895.0,439,596846,597161
2019-12-09 11:22:00.000000000,1895.0,1896.0,1895.0,1896.0,390,597161,597465
2019-12-09 11:23:00.000000000,1896.0,1896.0,1895.0,1896.0,191,597465,597586
2019-12-09 11:24:00.000000000,1896.0,1896.0,1895.0,1895.0,517,597586,597341
2019-12-09 11:25:00.000000000,1895.0,1896.0,1895.0,1896.0,147,597341,597369
2019-12-09 11:26:00.000000000,1896.0,1896.0,1895.0,1895.0,495,597369,597519
2019-12-09 11:27:00.000000000,1895.0,1896.0,1895.0,1895.0,198,597519,597571
2019-12-09 11:28:00.000000000,1895.0,1896.0,1895.0,1895.0,189,597571,597541
2019-12-09 11:29:00.000000000,1895.0,1896.0,1895.0,1895.0,372,597541,597445
2019-12-09 13:30:00.000000000,1895.0,1896.0,1894.0,1895.0,975,597445,597286
2019-12-09 13:31:00.000000000,1895.0,1896.0,1895.0,1895.0,861,597286,597363
2019-12-09 13:32:00.000000000,1895.0,1897.0,1895.0,1897.0,972,597363,597849
2019-12-09 13:33:00.000000000,1897.0,1897.0,1896.0,1896.0,471,597849,597681
2019-12-09 13:34:00.000000000,1896.0,1897.0,1896.0,1897.0,198,597681,597716
2019-12-09 13:35:00.000000000,1897.0,1897.0,1896.0,1896.0,59,597716,597697
2019-12-09 13:36:00.000000000,1896.0,1897.0,1896.0,1897.0,181,597697,597813
2019-12-09 13:37:00.000000000,1897.0,1897.0,1896.0,1897.0,271,597813,597821
2019-12-09 13:38:00.000000000,1897.0,1897.0,1896.0,1897.0,96,597821,597821
2019-12-09 13:39:00.000000000,1897.0,1897.0,1896.0,1896.0,61,597821,597832
2019-12-09 13:40:00.000000000,1896.0,1897.0,1896.0,1897.0,338,597832,598026
2019-12-09 13:41:00.000000000,1897.0,1897.0,1896.0,1896.0,2271,598026,598227
2019-12-09 13:42:00.000000000,1896.0,1897.0,1896.0,1897.0,255,598227,598413
2019-12-09 13:43:00.000000000,1897.0,1897.0,1896.0,1897.0,259,598413,598477
2019-12-09 13:44:00.000000000,1897.0,1897.0,1896.0,1896.0,98,598477,598470
2019-12-09 13:45:00.000000000,1896.0,1897.0,1896.0,1897.0,279,598470,598494
2019-12-09 13:46:00.000000000,1897.0,1897.0,1896.0,1897.0,162,598494,598461
2019-12-09 13:47:00.000000000,1897.0,1897.0,1896.0,1897.0,59,598461,598457
2019-12-09 13:48:00.000000000,1897.0,1897.0,1896.0,1897.0,92,598457,598520
2019-12-09 13:49:00.000000000,1897.0,1897.0,1896.0,1897.0,77,598520,598529
2019-12-09 13:50:00.000000000,1897.0,1897.0,1896.0,1897.0,71,598529,598516
2019-12-09 13:51:00.000000000,1897.0,1897.0,1896.0,1896.0,129,598516,598547
2019-12-09 13:52:00.000000000,1896.0,1897.0,1896.0,1896.0,19,598547,598552
2019-12-09 13:53:00.000000000,1896.0,1897.0,1896.0,1897.0,31,598552,598562
2019-12-09 13:54:00.000000000,1897.0,1897.0,1896.0,1896.0,337,598562,598751
2019-12-09 13:55:00.000000000,1896.0,1897.0,1896.0,1897.0,406,598751,598850
2019-12-09 13:56:00.000000000,1897.0,1897.0,1895.0,1896.0,1783,598850,599316
2019-12-09 13:57:00.000000000,1896.0,1897.0,1895.0,1896.0,2384,599316,600048
2019-12-09 13:58:00.000000000,1896.0,1897.0,1896.0,1897.0,94,600048,600073
2019-12-09 13:59:00.000000000,1897.0,1897.0,1895.0,1896.0,2256,600073,601125
2019-12-09 14:00:00.000000000,1896.0,1897.0,1896.0,1896.0,33,601125,601106
2019-12-09 14:01:00.000000000,1896.0,1897.0,1895.0,1895.0,426,601106,601101
2019-12-09 14:02:00.000000000,1895.0,1896.0,1895.0,1896.0,145,601101,601215
2019-12-09 14:03:00.000000000,1896.0,1896.0,1895.0,1895.0,436,601215,601289
2019-12-09 14:04:00.000000000,1895.0,1896.0,1895.0,1896.0,152,601289,601296
2019-12-09 14:05:00.000000000,1896.0,1897.0,1895.0,1896.0,842,601296,601473
2019-12-09 14:06:00.000000000,1896.0,1897.0,1895.0,1896.0,861,601473,601925
2019-12-09 14:07:00.000000000,1896.0,1896.0,1895.0,1896.0,62,601925,601930
2019-12-09 14:08:00.000000000,1896.0,1896.0,1895.0,1895.0,21,601930,601927
2019-12-09 14:09:00.000000000,1895.0,1896.0,1895.0,1896.0,174,601927,601918
2019-12-09 14:10:00.000000000,1896.0,1896.0,1895.0,1896.0,109,601918,601932
2019-12-09 14:11:00.000000000,1896.0,1896.0,1895.0,1896.0,309,601932,602148
2019-12-09 14:12:00.000000000,1896.0,1896.0,1895.0,1895.0,121,602148,602192
2019-12-09 14:13:00.000000000,1895.0,1896.0,1895.0,1896.0,64,602192,602206
2019-12-09 14:14:00.000000000,1896.0,1896.0,1895.0,1895.0,116,602206,602224
2019-12-09 14:15:00.000000000,1895.0,1896.0,1895.0,1896.0,745,602224,602059
2019-12-09 14:16:00.000000000,1896.0,1896.0,1895.0,1895.0,235,602059,602159
2019-12-09 14:17:00.000000000,1895.0,1896.0,1895.0,1895.0,121,602159,602198
2019-12-09 14:18:00.000000000,1895.0,1897.0,1895.0,1897.0,699,602198,602190
2019-12-09 14:19:00.000000000,1897.0,1897.0,1896.0,1896.0,53,602190,602160
2019-12-09 14:20:00.000000000,1896.0,1897.0,1896.0,1897.0,189,602160,602172
2019-12-09 14:21:00.000000000,1897.0,1897.0,1896.0,1896.0,179,602172,602175
2019-12-09 14:22:00.000000000,1896.0,1897.0,1896.0,1896.0,178,602175,602117
2019-12-09 14:23:00.000000000,1896.0,1897.0,1896.0,1896.0,101,602117,602155
2019-12-09 14:24:00.000000000,1896.0,1897.0,1895.0,1896.0,804,602155,602648
2019-12-09 14:25:00.000000000,1896.0,1896.0,1895.0,1896.0,1069,602648,603155
2019-12-09 14:26:00.000000000,1896.0,1896.0,1895.0,1896.0,136,603155,603220
2019-12-09 14:27:00.000000000,1896.0,1896.0,1895.0,1896.0,389,603220,603153
2019-12-09 14:28:00.000000000,1896.0,1897.0,1895.0,1895.0,826,603153,603551
2019-12-09 14:29:00.000000000,1895.0,1896.0,1894.0,1894.0,2465,603551,604452
2019-12-09 14:30:00.000000000,1894.0,1895.0,1894.0,1894.0,656,604452,604647
2019-12-09 14:31:00.000000000,1894.0,1895.0,1894.0,1894.0,552,604647,604570
2019-12-09 14:32:00.000000000,1894.0,1895.0,1894.0,1894.0,177,604570,604504
2019-12-09 14:33:00.000000000,1894.0,1895.0,1894.0,1895.0,170,604504,604430
2019-12-09 14:34:00.000000000,1895.0,1895.0,1894.0,1895.0,217,604430,604450
2019-12-09 14:35:00.000000000,1895.0,1895.0,1894.0,1895.0,811,604450,604394
2019-12-09 14:36:00.000000000,1895.0,1896.0,1895.0,1896.0,339,604394,604317
2019-12-09 14:37:00.000000000,1896.0,1896.0,1895.0,1895.0,125,604317,604294
2019-12-09 14:38:00.000000000,1895.0,1896.0,1895.0,1896.0,154,604294,604270
2019-12-09 14:39:00.000000000,1896.0,1896.0,1895.0,1896.0,58,604270,604246
2019-12-09 14:40:00.000000000,1896.0,1896.0,1895.0,1895.0,80,604246,604241
2019-12-09 14:41:00.000000000,1895.0,1896.0,1895.0,1895.0,110,604241,604251
2019-12-09 14:42:00.000000000,1895.0,1896.0,1895.0,1895.0,182,604251,604352
2019-12-09 14:43:00.000000000,1895.0,1896.0,1895.0,1896.0,49,604352,604382
2019-12-09 14:44:00.000000000,1896.0,1896.0,1895.0,1895.0,650,604382,604443
2019-12-09 14:45:00.000000000,1895.0,1896.0,1894.0,1895.0,1579,604443,604136
2019-12-09 14:46:00.000000000,1895.0,1895.0,1894.0,1894.0,145,604136,604165
2019-12-09 14:47:00.000000000,1894.0,1896.0,1894.0,1895.0,1128,604165,603936
2019-12-09 14:48:00.000000000,1895.0,1896.0,1895.0,1895.0,101,603936,603986
2019-12-09 14:49:00.000000000,1895.0,1896.0,1895.0,1895.0,34,603986,603967
2019-12-09 14:50:00.000000000,1895.0,1896.0,1895.0,1896.0,274,603967,603916
2019-12-09 14:51:00.000000000,1896.0,1896.0,1895.0,1895.0,367,603916,603822
2019-12-09 14:52:00.000000000,1895.0,1896.0,1895.0,1895.0,725,603822,603558
2019-12-09 14:53:00.000000000,1895.0,1896.0,1895.0,1895.0,1468,603558,604307
2019-12-09 14:54:00.000000000,1895.0,1895.0,1894.0,1894.0,603,604307,604204
2019-12-09 14:55:00.000000000,1894.0,1895.0,1894.0,1894.0,749,604204,604514
2019-12-09 14:56:00.000000000,1894.0,1895.0,1894.0,1894.0,1085,604514,604787
2019-12-09 14:57:00.000000000,1894.0,1895.0,1894.0,1894.0,491,604787,605022
2019-12-09 14:58:00.000000000,1894.0,1895.0,1894.0,1895.0,645,605022,605155
2019-12-09 14:59:00.000000000,1895.0,1895.0,1894.0,1895.0,2567,605155,604633
2019-12-09 21:00:00.000000000,1895.0,1897.0,1894.0,1896.0,5252,604633,605821
2019-12-09 21:01:00.000000000,1896.0,1897.0,1895.0,1897.0,2779,605821,606114
2019-12-09 21:02:00.000000000,1897.0,1897.0,1895.0,1897.0,685,606114,605954
2019-12-09 21:03:00.000000000,1897.0,1899.0,1897.0,1898.0,5491,605954,606986
2019-12-09 21:04:00.000000000,1898.0,1899.0,1897.0,1898.0,2131,606986,607249
2019-12-09 21:05:00.000000000,1898.0,1898.0,1897.0,1898.0,1560,607249,607428
2019-12-09 21:06:00.000000000,1898.0,1899.0,1897.0,1898.0,2568,607428,607283
2019-12-09 21:07:00.000000000,1898.0,1899.0,1898.0,1899.0,1410,607283,607220
2019-12-09 21:08:00.000000000,1899.0,1899.0,1897.0,1897.0,1199,607220,607310
2019-12-09 21:09:00.000000000,1897.0,1898.0,1897.0,1898.0,366,607310,607557
2019-12-09 21:10:00.000000000,1898.0,1898.0,1897.0,1897.0,159,607557,607665
2019-12-09 21:11:00.000000000,1897.0,1898.0,1897.0,1898.0,344,607665,607417
2019-12-09 21:12:00.000000000,1898.0,1899.0,1897.0,1898.0,2978,607417,606872
2019-12-09 21:13:00.000000000,1898.0,1898.0,1897.0,1897.0,183,606872,606889
2019-12-09 21:14:00.000000000,1897.0,1898.0,1896.0,1897.0,4003,606889,606574
2019-12-09 21:15:00.000000000,1897.0,1897.0,1895.0,1895.0,2147,606574,606627
2019-12-09 21:16:00.000000000,1895.0,1897.0,1895.0,1897.0,829,606627,606485
2019-12-09 21:17:00.000000000,1897.0,1897.0,1896.0,1896.0,92,606485,606505
2019-12-09 21:18:00.000000000,1896.0,1897.0,1896.0,1896.0,251,606505,606736
2019-12-09 21:19:00.000000000,1896.0,1897.0,1896.0,1897.0,45,606736,606769
2019-12-09 21:20:00.000000000,1897.0,1897.0,1896.0,1896.0,43,606769,606792
2019-12-09 21:21:00.000000000,1896.0,1897.0,1896.0,1896.0,129,606792,606894
2019-12-09 21:22:00.000000000,1896.0,1897.0,1896.0,1897.0,134,606894,606921
2019-12-09 21:23:00.000000000,1897.0,1897.0,1896.0,1897.0,153,606921,606903
2019-12-09 21:24:00.000000000,1897.0,1897.0,1896.0,1897.0,210,606903,606853
2019-12-09 21:25:00.000000000,1897.0,1897.0,1896.0,1897.0,61,606853,606880
2019-12-09 21:26:00.000000000,1897.0,1897.0,1896.0,1896.0,46,606880,606867
2019-12-09 21:27:00.000000000,1896.0,1897.0,1896.0,1896.0,56,606867,606880
2019-12-09 21:28:00.000000000,1896.0,1897.0,1896.0,1896.0,54,606880,606879
2019-12-09 21:29:00.000000000,1896.0,1897.0,1896.0,1896.0,62,606879,606863
2019-12-09 21:30:00.000000000,1896.0,1897.0,1896.0,1897.0,103,606863,606816
2019-12-09 21:31:00.000000000,1897.0,1897.0,1896.0,1896.0,94,606816,606739
2019-12-09 21:32:00.000000000,1896.0,1898.0,1896.0,1898.0,1835,606739,606765
2019-12-09 21:33:00.000000000,1898.0,1898.0,1897.0,1898.0,500,606765,606949
2019-12-09 21:34:00.000000000,1898.0,1898.0,1897.0,1897.0,417,606949,607049
2019-12-09 21:35:00.000000000,1897.0,1898.0,1897.0,1898.0,115,607049,607077
2019-12-09 21:36:00.000000000,1898.0,1898.0,1896.0,1896.0,1681,607077,606801
2019-12-09 21:37:00.000000000,1896.0,1897.0,1896.0,1897.0,197,606801,606714
2019-12-09 21:38:00.000000000,1897.0,1897.0,1896.0,1897.0,110,606714,606682
2019-12-09 21:39:00.000000000,1897.0,1897.0,1896.0,1897.0,85,606682,606734
2019-12-09 21:40:00.000000000,1897.0,1897.0,1896.0,1896.0,323,606734,607039
2019-12-09 21:41:00.000000000,1896.0,1897.0,1896.0,1896.0,87,607039,607022
2019-12-09 21:42:00.000000000,1896.0,1897.0,1896.0,1897.0,1339,607022,607639
2019-12-09 21:43:00.000000000,1897.0,1898.0,1896.0,1897.0,354,607639,607758
2019-12-09 21:44:00.000000000,1897.0,1898.0,1897.0,1898.0,170,607758,607822
2019-12-09 21:45:00.000000000,1898.0,1898.0,1897.0,1897.0,24,607822,607821
2019-12-09 21:46:00.000000000,1897.0,1898.0,1897.0,1898.0,65,607821,607822
2019-12-09 21:47:00.000000000,1898.0,1898.0,1897.0,1898.0,73,607822,607865
2019-12-09 21:48:00.000000000,1898.0,1898.0,1897.0,1898.0,536,607865,607521
2019-12-09 21:49:00.000000000,1898.0,1898.0,1897.0,1897.0,25,607521,607513
2019-12-09 21:50:00.000000000,1897.0,1898.0,1897.0,1897.0,121,607513,607405
2019-12-09 21:51:00.000000000,1897.0,1898.0,1897.0,1898.0,53,607405,607407
2019-12-09 21:52:00.000000000,1898.0,1898.0,1897.0,1898.0,51,607407,607406
2019-12-09 21:53:00.000000000,1898.0,1898.0,1897.0,1898.0,62,607406,607388
2019-12-09 21:54:00.000000000,1898.0,1898.0,1897.0,1897.0,46,607388,607409
2019-12-09 21:55:00.000000000,1897.0,1898.0,1897.0,1898.0,123,607409,607374
2019-12-09 21:56:00.000000000,1898.0,1898.0,1897.0,1897.0,24,607374,607367
2019-12-09 21:57:00.000000000,1897.0,1898.0,1897.0,1898.0,224,607367,607291
2019-12-09 21:58:00.000000000,1898.0,1898.0,1897.0,1898.0,38,607291,607272
2019-12-09 21:59:00.000000000,1898.0,1898.0,1897.0,1898.0,86,607272,607230
2019-12-09 22:00:00.000000000,1898.0,1898.0,1897.0,1897.0,73,607230,607227
2019-12-09 22:01:00.000000000,1897.0,1898.0,1897.0,1897.0,20,607227,607237
2019-12-09 22:02:00.000000000,1897.0,1898.0,1897.0,1898.0,26,607237,607244
2019-12-09 22:03:00.000000000,1898.0,1898.0,1897.0,1898.0,39,607244,607256
2019-12-09 22:04:00.000000000,1898.0,1898.0,1898.0,1898.0,20,607256,607256
2019-12-09 22:05:00.000000000,1898.0,1898.0,1897.0,1898.0,44,607256,607242
2019-12-09 22:06:00.000000000,1898.0,1898.0,1897.0,1898.0,72,607242,607221
2019-12-09 22:07:00.000000000,1898.0,1898.0,1897.0,1898.0,42,607221,607222
2019-12-09 22:08:00.000000000,1898.0,1898.0,1897.0,1898.0,44,607222,607230
2019-12-09 22:09:00.000000000,1898.0,1898.0,1897.0,1898.0,111,607230,607253
2019-12-09 22:10:00.000000000,1898.0,1898.0,1897.0,1897.0,27,607253,607266
2019-12-09 22:11:00.000000000,1897.0,1898.0,1897.0,1898.0,13,607266,607274
2019-12-09 22:12:00.000000000,1898.0,1898.0,1897.0,1897.0,69,607274,607298
2019-12-09 22:13:00.000000000,1897.0,1898.0,1897.0,1898.0,10,607298,607308
2019-12-09 22:14:00.000000000,1898.0,1898.0,1897.0,1897.0,18,607308,607325
2019-12-09 22:15:00.000000000,1897.0,1898.0,1897.0,1897.0,103,607325,607336
2019-12-09 22:16:00.000000000,1897.0,1898.0,1897.0,1898.0,33,607336,607344
2019-12-09 22:17:00.000000000,1898.0,1898.0,1897.0,1897.0,44,607344,607370
2019-12-09 22:18:00.000000000,1897.0,1898.0,1897.0,1898.0,37,607370,607382
2019-12-09 22:19:00.000000000,1898.0,1898.0,1897.0,1898.0,107,607382,607413
