datetime,DCE.l2005.open,DCE.l2005.high,DCE.l2005.low,DCE.l2005.close,DCE.l2005.volume,DCE.l2005.open_oi,DCE.l2005.close_oi
2019-11-01 09:37:00.000000000,7120.0,7125.0,7120.0,7125.0,84,253406,253384
2019-11-01 09:38:00.000000000,7125.0,7125.0,7120.0,7125.0,52,253384,253346
2019-11-01 09:39:00.000000000,7125.0,7125.0,7120.0,7125.0,26,253346,253334
2019-11-01 09:40:00.000000000,7125.0,7125.0,7120.0,7125.0,316,253334,253322
2019-11-01 09:41:00.000000000,7125.0,7125.0,7120.0,7125.0,1246,253322,252586
2019-11-01 09:42:00.000000000,7125.0,7130.0,7125.0,7125.0,962,252586,252870
2019-11-01 09:43:00.000000000,7125.0,7130.0,7125.0,7130.0,402,252870,252922
2019-11-01 09:44:00.000000000,7130.0,7130.0,7125.0,7130.0,372,252922,252956
2019-11-01 09:45:00.000000000,7130.0,7130.0,7120.0,7125.0,436,252956,252872
2019-11-01 09:46:00.000000000,7125.0,7125.0,7120.0,7125.0,8,252872,252864
2019-11-01 09:47:00.000000000,7125.0,7125.0,7120.0,7120.0,12,252864,252858
2019-11-01 09:48:00.000000000,7120.0,7125.0,7120.0,7125.0,660,252858,252930
2019-11-01 09:49:00.000000000,7125.0,7125.0,7120.0,7125.0,62,252930,252934
2019-11-01 09:50:00.000000000,7125.0,7130.0,7120.0,7130.0,304,252934,252896
2019-11-01 09:51:00.000000000,7130.0,7130.0,7130.0,7130.0,0,252896,252896
2019-11-01 09:52:00.000000000,7130.0,7130.0,7130.0,7130.0,4,252896,252898
2019-11-01 09:53:00.000000000,7130.0,7130.0,7125.0,7125.0,866,252898,252598
2019-11-01 09:54:00.000000000,7125.0,7130.0,7120.0,7120.0,134,252598,252524
2019-11-01 09:55:00.000000000,7120.0,7125.0,7120.0,7125.0,74,252524,252540
2019-11-01 09:56:00.000000000,7125.0,7125.0,7125.0,7125.0,14,252540,252540
2019-11-01 09:57:00.000000000,7125.0,7130.0,7125.0,7130.0,54,252540,252546
2019-11-01 09:58:00.000000000,7130.0,7130.0,7125.0,7125.0,166,252546,252496
2019-11-01 09:59:00.000000000,7125.0,7125.0,7125.0,7125.0,6,252496,252496
2019-11-01 10:00:00.000000000,7125.0,7125.0,7125.0,7125.0,324,252496,252474
2019-11-01 10:01:00.000000000,7125.0,7125.0,7120.0,7125.0,142,252474,252472
2019-11-01 10:02:00.000000000,7125.0,7125.0,7120.0,7125.0,42,252472,252456
2019-11-01 10:03:00.000000000,7125.0,7125.0,7120.0,7125.0,16,252456,252456
2019-11-01 10:04:00.000000000,7125.0,7125.0,7120.0,7125.0,66,252456,252474
2019-11-01 10:05:00.000000000,7125.0,7125.0,7125.0,7125.0,30,252474,252462
2019-11-01 10:06:00.000000000,7125.0,7130.0,7125.0,7125.0,592,252462,252320
2019-11-01 10:07:00.000000000,7125.0,7130.0,7125.0,7130.0,94,252320,252412
2019-11-01 10:08:00.000000000,7130.0,7130.0,7130.0,7130.0,348,252412,252612
2019-11-01 10:09:00.000000000,7130.0,7135.0,7125.0,7130.0,242,252612,252612
2019-11-01 10:10:00.000000000,7130.0,7135.0,7130.0,7130.0,34,252612,252618
2019-11-01 10:11:00.000000000,7130.0,7135.0,7130.0,7135.0,20,252618,252616
2019-11-01 10:12:00.000000000,7135.0,7140.0,7135.0,7135.0,350,252616,252574
2019-11-01 10:13:00.000000000,7135.0,7145.0,7135.0,7140.0,2112,252574,252068
2019-11-01 10:14:00.000000000,7140.0,7140.0,7130.0,7130.0,514,252068,252272
2019-11-01 10:30:00.000000000,7130.0,7135.0,7130.0,7135.0,70,252272,252246
2019-11-01 10:31:00.000000000,7135.0,7140.0,7135.0,7140.0,248,252246,252194
2019-11-01 10:32:00.000000000,7140.0,7140.0,7135.0,7135.0,22,252194,252192
2019-11-01 10:33:00.000000000,7135.0,7140.0,7135.0,7135.0,86,252192,252168
2019-11-01 10:34:00.000000000,7135.0,7140.0,7135.0,7140.0,242,252168,252038
2019-11-01 10:35:00.000000000,7140.0,7145.0,7140.0,7140.0,44,252038,252024
2019-11-01 10:36:00.000000000,7140.0,7140.0,7140.0,7140.0,14,252024,252014
2019-11-01 10:37:00.000000000,7140.0,7140.0,7140.0,7140.0,86,252014,252004
2019-11-01 10:38:00.000000000,7140.0,7150.0,7140.0,7145.0,332,252004,251944
2019-11-01 10:39:00.000000000,7145.0,7150.0,7145.0,7145.0,412,251944,251860
2019-11-01 10:40:00.000000000,7145.0,7150.0,7140.0,7145.0,798,251860,252146
2019-11-01 10:41:00.000000000,7145.0,7145.0,7140.0,7140.0,824,252146,251690
2019-11-01 10:42:00.000000000,7140.0,7140.0,7140.0,7140.0,90,251690,251714
2019-11-01 10:43:00.000000000,7140.0,7140.0,7130.0,7130.0,590,251714,251850
2019-11-01 10:44:00.000000000,7130.0,7135.0,7130.0,7135.0,892,251850,251518
2019-11-01 10:45:00.000000000,7135.0,7135.0,7130.0,7135.0,730,251518,251406
2019-11-01 10:46:00.000000000,7135.0,7135.0,7135.0,7135.0,20,251406,251406
2019-11-01 10:47:00.000000000,7135.0,7140.0,7135.0,7135.0,252,251406,251394
2019-11-01 10:48:00.000000000,7135.0,7140.0,7135.0,7140.0,48,251394,251356
2019-11-01 10:49:00.000000000,7140.0,7140.0,7135.0,7135.0,92,251356,251344
2019-11-01 10:50:00.000000000,7135.0,7140.0,7135.0,7140.0,272,251344,251142
2019-11-01 10:51:00.000000000,7140.0,7150.0,7140.0,7150.0,344,251142,251200
2019-11-01 10:52:00.000000000,7150.0,7150.0,7145.0,7145.0,116,251200,251204
2019-11-01 10:53:00.000000000,7145.0,7150.0,7145.0,7145.0,414,251204,251130
2019-11-01 10:54:00.000000000,7145.0,7150.0,7145.0,7150.0,174,251130,251078
2019-11-01 10:55:00.000000000,7150.0,7150.0,7140.0,7140.0,128,251078,251026
2019-11-01 10:56:00.000000000,7140.0,7145.0,7140.0,7140.0,154,251026,250960
2019-11-01 10:57:00.000000000,7140.0,7145.0,7140.0,7140.0,162,250960,250928
2019-11-01 10:58:00.000000000,7140.0,7145.0,7140.0,7145.0,8,250928,250928
2019-11-01 10:59:00.000000000,7145.0,7150.0,7145.0,7150.0,510,250928,251216
2019-11-01 11:00:00.000000000,7150.0,7165.0,7150.0,7160.0,1056,251216,250972
2019-11-01 11:01:00.000000000,7160.0,7160.0,7155.0,7155.0,434,250972,251072
2019-11-01 11:02:00.000000000,7155.0,7160.0,7155.0,7155.0,298,251072,251104
2019-11-01 11:03:00.000000000,7155.0,7155.0,7150.0,7150.0,114,251104,251040
2019-11-01 11:04:00.000000000,7150.0,7155.0,7150.0,7155.0,102,251040,250990
2019-11-01 11:05:00.000000000,7155.0,7160.0,7150.0,7150.0,386,250990,251142
2019-11-01 11:06:00.000000000,7150.0,7160.0,7150.0,7160.0,328,251142,251044
2019-11-01 11:07:00.000000000,7160.0,7160.0,7155.0,7155.0,8,251044,251050
2019-11-01 11:08:00.000000000,7155.0,7155.0,7150.0,7150.0,128,251050,251062
2019-11-01 11:09:00.000000000,7150.0,7155.0,7150.0,7155.0,30,251062,251074
2019-11-01 11:10:00.000000000,7155.0,7155.0,7150.0,7150.0,26,251074,251076
2019-11-01 11:11:00.000000000,7150.0,7160.0,7150.0,7160.0,152,251076,251094
2019-11-01 11:12:00.000000000,7160.0,7160.0,7150.0,7150.0,54,251094,251098
2019-11-01 11:13:00.000000000,7150.0,7150.0,7150.0,7150.0,48,251098,251136
2019-11-01 11:14:00.000000000,7150.0,7155.0,7150.0,7150.0,150,251136,251068
2019-11-01 11:15:00.000000000,7150.0,7155.0,7150.0,7155.0,96,251068,251028
2019-11-01 11:16:00.000000000,7155.0,7155.0,7155.0,7155.0,2,251028,251030
2019-11-01 11:17:00.000000000,7155.0,7155.0,7155.0,7155.0,0,251030,251030
2019-11-01 11:18:00.000000000,7155.0,7155.0,7155.0,7155.0,150,251030,251016
2019-11-01 11:19:00.000000000,7155.0,7155.0,7155.0,7155.0,2,251016,251016
2019-11-01 11:20:00.000000000,7155.0,7155.0,7155.0,7155.0,28,251016,250996
2019-11-01 11:21:00.000000000,7155.0,7155.0,7155.0,7155.0,10,250996,250998
2019-11-01 11:22:00.000000000,7155.0,7160.0,7155.0,7160.0,42,250998,251038
2019-11-01 11:23:00.000000000,7160.0,7160.0,7155.0,7160.0,684,251038,251028
2019-11-01 11:24:00.000000000,7160.0,7160.0,7155.0,7155.0,44,251028,251028
2019-11-01 11:25:00.000000000,7155.0,7155.0,7155.0,7155.0,40,251028,251036
2019-11-01 11:26:00.000000000,7155.0,7155.0,7155.0,7155.0,12,251036,251040
2019-11-01 11:27:00.000000000,7155.0,7155.0,7150.0,7155.0,482,251040,251052
2019-11-01 11:28:00.000000000,7155.0,7155.0,7150.0,7150.0,8,251052,251052
2019-11-01 11:29:00.000000000,7150.0,7150.0,7140.0,7140.0,698,251052,251232
2019-11-01 13:30:00.000000000,7145.0,7150.0,7140.0,7145.0,212,251232,251240
2019-11-01 13:31:00.000000000,7145.0,7145.0,7140.0,7145.0,36,251240,251254
2019-11-01 13:32:00.000000000,7145.0,7150.0,7145.0,7150.0,52,251254,251262
2019-11-01 13:33:00.000000000,7150.0,7150.0,7145.0,7150.0,70,251262,251250
2019-11-01 13:34:00.000000000,7150.0,7150.0,7150.0,7150.0,6,251250,251244
2019-11-01 13:35:00.000000000,7150.0,7150.0,7145.0,7145.0,78,251244,251300
2019-11-01 13:36:00.000000000,7145.0,7145.0,7145.0,7145.0,28,251300,251328
2019-11-01 13:37:00.000000000,7145.0,7150.0,7145.0,7145.0,12,251328,251328
2019-11-01 13:38:00.000000000,7145.0,7150.0,7145.0,7150.0,36,251328,251332
2019-11-01 13:39:00.000000000,7150.0,7150.0,7145.0,7145.0,10,251332,251334
2019-11-01 13:40:00.000000000,7145.0,7150.0,7140.0,7140.0,284,251334,251380
2019-11-01 13:41:00.000000000,7140.0,7145.0,7140.0,7140.0,42,251380,251398
2019-11-01 13:42:00.000000000,7140.0,7145.0,7140.0,7145.0,8,251398,251402
2019-11-01 13:43:00.000000000,7145.0,7145.0,7140.0,7145.0,274,251402,251416
2019-11-01 13:44:00.000000000,7145.0,7145.0,7145.0,7145.0,66,251416,251442
2019-11-01 13:45:00.000000000,7145.0,7145.0,7145.0,7145.0,14,251442,251448
2019-11-01 13:46:00.000000000,7145.0,7145.0,7145.0,7145.0,24,251448,251466
2019-11-01 13:47:00.000000000,7145.0,7150.0,7145.0,7150.0,18,251466,251452
2019-11-01 13:48:00.000000000,7150.0,7150.0,7145.0,7145.0,12,251452,251442
2019-11-01 13:49:00.000000000,7145.0,7145.0,7145.0,7145.0,118,251442,251436
2019-11-01 13:50:00.000000000,7145.0,7145.0,7145.0,7145.0,0,251436,251436
2019-11-01 13:51:00.000000000,7145.0,7145.0,7140.0,7140.0,288,251436,251386
2019-11-01 13:52:00.000000000,7140.0,7140.0,7140.0,7140.0,174,251386,251358
2019-11-01 13:53:00.000000000,7140.0,7145.0,7140.0,7145.0,18,251358,251340
2019-11-01 13:54:00.000000000,7145.0,7145.0,7140.0,7140.0,166,251340,251390
2019-11-01 13:55:00.000000000,7140.0,7145.0,7140.0,7145.0,112,251390,251390
2019-11-01 13:56:00.000000000,7145.0,7145.0,7145.0,7145.0,0,251390,251390
2019-11-01 13:57:00.000000000,7145.0,7145.0,7145.0,7145.0,2,251390,251390
2019-11-01 13:58:00.000000000,7145.0,7145.0,7145.0,7145.0,0,251390,251390
2019-11-01 13:59:00.000000000,7145.0,7145.0,7145.0,7145.0,0,251390,251390
2019-11-01 14:00:00.000000000,7145.0,7145.0,7140.0,7140.0,2,251390,251388
2019-11-01 14:01:00.000000000,7140.0,7145.0,7140.0,7145.0,26,251388,251388
2019-11-01 14:02:00.000000000,7145.0,7145.0,7145.0,7145.0,132,251388,251438
2019-11-01 14:03:00.000000000,7145.0,7145.0,7145.0,7145.0,4,251438,251438
2019-11-01 14:04:00.000000000,7145.0,7145.0,7140.0,7140.0,6,251438,251434
2019-11-01 14:05:00.000000000,7140.0,7140.0,7140.0,7140.0,2,251434,251432
2019-11-01 14:06:00.000000000,7140.0,7140.0,7140.0,7140.0,0,251432,251432
2019-11-01 14:07:00.000000000,7140.0,7145.0,7140.0,7145.0,2,251432,251432
2019-11-01 14:08:00.000000000,7145.0,7145.0,7145.0,7145.0,588,251432,251070
2019-11-01 14:09:00.000000000,7145.0,7150.0,7145.0,7150.0,66,251070,251058
2019-11-01 14:10:00.000000000,7150.0,7150.0,7150.0,7150.0,140,251058,251006
2019-11-01 14:11:00.000000000,7150.0,7150.0,7145.0,7145.0,40,251006,251034
2019-11-01 14:12:00.000000000,7145.0,7150.0,7145.0,7145.0,214,251034,251104
2019-11-01 14:13:00.000000000,7145.0,7150.0,7145.0,7150.0,260,251104,251112
2019-11-01 14:14:00.000000000,7150.0,7150.0,7150.0,7150.0,34,251112,251112
2019-11-01 14:15:00.000000000,7150.0,7155.0,7150.0,7155.0,240,251112,251042
2019-11-01 14:16:00.000000000,7155.0,7155.0,7150.0,7155.0,8,251042,251042
2019-11-01 14:17:00.000000000,7155.0,7155.0,7150.0,7150.0,24,251042,251042
2019-11-01 14:18:00.000000000,7150.0,7155.0,7150.0,7155.0,190,251042,250932
2019-11-01 14:19:00.000000000,7155.0,7155.0,7155.0,7155.0,6,250932,250928
2019-11-01 14:20:00.000000000,7155.0,7160.0,7155.0,7155.0,12,250928,250926
2019-11-01 14:21:00.000000000,7155.0,7155.0,7155.0,7155.0,16,250926,250928
2019-11-01 14:22:00.000000000,7155.0,7160.0,7155.0,7160.0,508,250928,251188
2019-11-01 14:23:00.000000000,7160.0,7165.0,7160.0,7160.0,218,251188,251226
2019-11-01 14:24:00.000000000,7160.0,7165.0,7160.0,7165.0,36,251226,251228
2019-11-01 14:25:00.000000000,7165.0,7165.0,7160.0,7160.0,22,251228,251220
2019-11-01 14:26:00.000000000,7160.0,7160.0,7155.0,7155.0,106,251220,251282
2019-11-01 14:27:00.000000000,7155.0,7160.0,7155.0,7155.0,66,251282,251216
2019-11-01 14:28:00.000000000,7155.0,7160.0,7155.0,7155.0,8,251216,251210
2019-11-01 14:29:00.000000000,7155.0,7155.0,7155.0,7155.0,18,251210,251196
2019-11-01 14:30:00.000000000,7155.0,7160.0,7155.0,7160.0,220,251196,251170
2019-11-01 14:31:00.000000000,7160.0,7160.0,7160.0,7160.0,70,251170,251162
2019-11-01 14:32:00.000000000,7160.0,7165.0,7155.0,7155.0,52,251162,251138
2019-11-01 14:33:00.000000000,7155.0,7160.0,7155.0,7160.0,4,251138,251136
2019-11-01 14:34:00.000000000,7160.0,7160.0,7150.0,7155.0,490,251136,251152
2019-11-01 14:35:00.000000000,7155.0,7155.0,7150.0,7150.0,226,251152,251152
2019-11-01 14:36:00.000000000,7150.0,7155.0,7150.0,7150.0,68,251152,251138
2019-11-01 14:37:00.000000000,7150.0,7150.0,7150.0,7150.0,140,251138,251122
2019-11-01 14:38:00.000000000,7150.0,7155.0,7150.0,7155.0,120,251122,251126
2019-11-01 14:39:00.000000000,7155.0,7155.0,7155.0,7155.0,14,251126,251114
2019-11-01 14:40:00.000000000,7155.0,7160.0,7155.0,7155.0,254,251114,251072
2019-11-01 14:41:00.000000000,7155.0,7155.0,7150.0,7150.0,62,251072,251012
2019-11-01 14:42:00.000000000,7150.0,7150.0,7150.0,7150.0,226,251012,251176
2019-11-01 14:43:00.000000000,7150.0,7160.0,7150.0,7155.0,98,251176,251122
2019-11-01 14:44:00.000000000,7155.0,7155.0,7155.0,7155.0,36,251122,251122
2019-11-01 14:45:00.000000000,7155.0,7155.0,7150.0,7155.0,204,251122,251192
2019-11-01 14:46:00.000000000,7155.0,7160.0,7155.0,7155.0,428,251192,251096
2019-11-01 14:47:00.000000000,7155.0,7155.0,7155.0,7155.0,108,251096,251048
2019-11-01 14:48:00.000000000,7155.0,7155.0,7155.0,7155.0,56,251048,251052
2019-11-01 14:49:00.000000000,7155.0,7155.0,7150.0,7155.0,40,251052,251022
2019-11-01 14:50:00.000000000,7155.0,7155.0,7155.0,7155.0,52,251022,251032
2019-11-01 14:51:00.000000000,7155.0,7155.0,7155.0,7155.0,4,251032,251032
2019-11-01 14:52:00.000000000,7155.0,7155.0,7155.0,7155.0,32,251032,251052
2019-11-01 14:53:00.000000000,7155.0,7165.0,7155.0,7160.0,956,251052,251076
2019-11-01 14:54:00.000000000,7160.0,7165.0,7160.0,7165.0,226,251076,251028
2019-11-01 14:55:00.000000000,7165.0,7165.0,7165.0,7165.0,412,251028,251222
2019-11-01 14:56:00.000000000,7165.0,7165.0,7160.0,7165.0,14,251222,251214
2019-11-01 14:57:00.000000000,7165.0,7170.0,7160.0,7160.0,514,251214,251256
2019-11-01 14:58:00.000000000,7160.0,7165.0,7160.0,7165.0,190,251256,251348
2019-11-01 14:59:00.000000000,7165.0,7170.0,7155.0,7160.0,810,251348,251600
2019-11-01 21:00:00.000000000,7155.0,7170.0,7155.0,7165.0,576,251600,251836
2019-11-01 21:01:00.000000000,7165.0,7165.0,7160.0,7160.0,90,251836,251884
2019-11-01 21:02:00.000000000,7160.0,7165.0,7160.0,7165.0,288,251884,251938
2019-11-01 21:03:00.000000000,7165.0,7165.0,7160.0,7165.0,54,251938,251936
2019-11-01 21:04:00.000000000,7165.0,7165.0,7160.0,7160.0,74,251936,251920
2019-11-01 21:05:00.000000000,7160.0,7165.0,7160.0,7165.0,46,251920,251920
2019-11-01 21:06:00.000000000,7165.0,7165.0,7160.0,7160.0,760,251920,252012
2019-11-01 21:07:00.000000000,7160.0,7165.0,7160.0,7160.0,226,252012,252064
2019-11-01 21:08:00.000000000,7160.0,7160.0,7155.0,7155.0,160,252064,252000
2019-11-01 21:09:00.000000000,7155.0,7160.0,7155.0,7160.0,256,252000,251958
2019-11-01 21:10:00.000000000,7160.0,7160.0,7160.0,7160.0,362,251958,251904
2019-11-01 21:11:00.000000000,7160.0,7165.0,7160.0,7160.0,334,251904,251874
2019-11-01 21:12:00.000000000,7160.0,7160.0,7160.0,7160.0,714,251874,251940
2019-11-01 21:13:00.000000000,7160.0,7160.0,7160.0,7160.0,2,251940,251940
2019-11-01 21:14:00.000000000,7160.0,7160.0,7160.0,7160.0,0,251940,251940
2019-11-01 21:15:00.000000000,7160.0,7160.0,7160.0,7160.0,0,251940,251940
2019-11-01 21:16:00.000000000,7160.0,7160.0,7160.0,7160.0,64,251940,251956
2019-11-01 21:17:00.000000000,7160.0,7160.0,7160.0,7160.0,110,251956,252058
2019-11-01 21:18:00.000000000,7160.0,7160.0,7160.0,7160.0,44,252058,252102
2019-11-01 21:19:00.000000000,7160.0,7160.0,7160.0,7160.0,688,252102,252060
2019-11-01 21:20:00.000000000,7160.0,7160.0,7160.0,7160.0,0,252060,252060
2019-11-01 21:21:00.000000000,7160.0,7165.0,7160.0,7160.0,38,252060,252050
2019-11-01 21:22:00.000000000,7160.0,7160.0,7160.0,7160.0,510,252050,252002
2019-11-01 21:23:00.000000000,7160.0,7160.0,7160.0,7160.0,20,252002,252012
2019-11-01 21:24:00.000000000,7160.0,7160.0,7160.0,7160.0,0,252012,252012
2019-11-01 21:25:00.000000000,7160.0,7160.0,7160.0,7160.0,14,252012,252010
2019-11-01 21:26:00.000000000,7160.0,7160.0,7155.0,7160.0,20,252010,252018
2019-11-01 21:27:00.000000000,7160.0,7160.0,7155.0,7160.0,456,252018,252070
2019-11-01 21:28:00.000000000,7160.0,7160.0,7155.0,7155.0,142,252070,251992
2019-11-01 21:29:00.000000000,7155.0,7155.0,7155.0,7155.0,0,251992,251992
2019-11-01 21:30:00.000000000,7155.0,7155.0,7155.0,7155.0,0,251992,251992
2019-11-01 21:31:00.000000000,7155.0,7155.0,7155.0,7155.0,0,251992,251992
2019-11-01 21:32:00.000000000,7155.0,7155.0,7155.0,7155.0,176,251992,252000
2019-11-01 21:33:00.000000000,7155.0,7160.0,7155.0,7155.0,424,252000,252056
2019-11-01 21:34:00.000000000,7155.0,7160.0,7155.0,7160.0,70,252056,252092
2019-11-01 21:35:00.000000000,7160.0,7160.0,7160.0,7160.0,78,252092,252056
2019-11-01 21:36:00.000000000,7160.0,7160.0,7155.0,7160.0,30,252056,252056
2019-11-01 21:37:00.000000000,7160.0,7160.0,7155.0,7160.0,462,252056,252340
2019-11-01 21:38:00.000000000,7160.0,7160.0,7155.0,7155.0,8,252340,252338
2019-11-01 21:39:00.000000000,7155.0,7155.0,7155.0,7155.0,578,252338,252474
2019-11-01 21:40:00.000000000,7155.0,7155.0,7155.0,7155.0,0,252474,252474
2019-11-01 21:41:00.000000000,7155.0,7155.0,7150.0,7155.0,30,252474,252452
2019-11-01 21:42:00.000000000,7155.0,7155.0,7150.0,7155.0,76,252452,252472
2019-11-01 21:43:00.000000000,7155.0,7155.0,7150.0,7150.0,4,252472,252468
2019-11-01 21:44:00.000000000,7150.0,7155.0,7150.0,7155.0,72,252468,252418
2019-11-01 21:45:00.000000000,7155.0,7155.0,7140.0,7140.0,1924,252418,253206
2019-11-01 21:46:00.000000000,7140.0,7145.0,7140.0,7140.0,634,253206,253452
2019-11-01 21:47:00.000000000,7140.0,7145.0,7140.0,7145.0,474,253452,253732
2019-11-01 21:48:00.000000000,7145.0,7150.0,7145.0,7150.0,2,253732,253734
2019-11-01 21:49:00.000000000,7150.0,7150.0,7150.0,7150.0,30,253734,253742
2019-11-01 21:50:00.000000000,7150.0,7150.0,7150.0,7150.0,22,253742,253750
2019-11-01 21:51:00.000000000,7150.0,7150.0,7150.0,7150.0,4,253750,253750
2019-11-01 21:52:00.000000000,7150.0,7150.0,7145.0,7150.0,42,253750,253734
2019-11-01 21:53:00.000000000,7150.0,7150.0,7150.0,7150.0,0,253734,253734
2019-11-01 21:54:00.000000000,7150.0,7150.0,7145.0,7145.0,12,253734,253732
2019-11-01 21:55:00.000000000,7145.0,7150.0,7145.0,7150.0,42,253732,253772
2019-11-01 21:56:00.000000000,7150.0,7150.0,7150.0,7150.0,24,253772,253780
2019-11-01 21:57:00.000000000,7150.0,7150.0,7145.0,7150.0,52,253780,253796
2019-11-01 21:58:00.000000000,7150.0,7150.0,7145.0,7145.0,2,253796,253796
2019-11-01 21:59:00.000000000,7145.0,7150.0,7145.0,7150.0,44,253796,253770
2019-11-01 22:00:00.000000000,7150.0,7150.0,7145.0,7145.0,10,253770,253768
2019-11-01 22:01:00.000000000,7145.0,7145.0,7145.0,7145.0,10,253768,253772
2019-11-01 22:02:00.000000000,7145.0,7150.0,7145.0,7150.0,8,253772,253772
2019-11-01 22:03:00.000000000,7150.0,7150.0,7150.0,7150.0,90,253772,253736
2019-11-01 22:04:00.000000000,7150.0,7150.0,7150.0,7150.0,22,253736,253754
2019-11-01 22:05:00.000000000,7150.0,7150.0,7150.0,7150.0,24,253754,253774
2019-11-01 22:06:00.000000000,7150.0,7150.0,7145.0,7145.0,14,253774,253778
2019-11-01 22:07:00.000000000,7145.0,7145.0,7145.0,7145.0,0,253778,253778
2019-11-01 22:08:00.000000000,7145.0,7150.0,7145.0,7145.0,8,253778,253774
2019-11-01 22:09:00.000000000,7145.0,7150.0,7145.0,7150.0,10,253774,253772
2019-11-01 22:10:00.000000000,7150.0,7150.0,7150.0,7150.0,110,253772,253750
2019-11-01 22:11:00.000000000,7150.0,7155.0,7150.0,7150.0,10,253750,253748
2019-11-01 22:12:00.000000000,7150.0,7150.0,7150.0,7150.0,22,253748,253736
2019-11-01 22:13:00.000000000,7150.0,7155.0,7150.0,7155.0,2,253736,253738
2019-11-01 22:14:00.000000000,7155.0,7155.0,7155.0,7155.0,106,253738,253840
2019-11-01 22:15:00.000000000,7155.0,7155.0,7155.0,7155.0,44,253840,253884
2019-11-01 22:16:00.000000000,7155.0,7155.0,7155.0,7155.0,4,253884,253888
2019-11-01 22:17:00.000000000,7155.0,7155.0,7155.0,7155.0,0,253888,253888
2019-11-01 22:18:00.000000000,7155.0,7155.0,7150.0,7150.0,6,253888,253882
2019-11-01 22:19:00.000000000,7150.0,7155.0,7150.0,7155.0,136,253882,253778
2019-11-01 22:20:00.000000000,7155.0,7155.0,7155.0,7155.0,2,253778,253778
2019-11-01 22:21:00.000000000,7155.0,7155.0,7155.0,7155.0,2,253778,253778
