datetime,CZCE.TA005.open,CZCE.TA005.high,CZCE.TA005.low,CZCE.TA005.close,CZCE.TA005.volume,CZCE.TA005.open_oi,CZCE.TA005.close_oi
2019-11-12 14:04:00.000000000,4758.0,4760.0,4758.0,4758.0,10,464000,464006
2019-11-12 14:05:00.000000000,4758.0,4760.0,4758.0,4760.0,222,464006,464022
2019-11-12 14:06:00.000000000,4760.0,4760.0,4760.0,4760.0,574,464022,464048
2019-11-12 14:07:00.000000000,4760.0,4762.0,4758.0,4758.0,18,464048,464056
2019-11-12 14:08:00.000000000,4758.0,4762.0,4758.0,4762.0,10,464056,464052
2019-11-12 14:09:00.000000000,4762.0,4762.0,4760.0,4760.0,126,464052,464042
2019-11-12 14:10:00.000000000,4760.0,4764.0,4760.0,4764.0,290,464042,464072
2019-11-12 14:11:00.000000000,4764.0,4766.0,4764.0,4766.0,140,464072,464094
2019-11-12 14:12:00.000000000,4766.0,4768.0,4766.0,4766.0,82,464094,464108
2019-11-12 14:13:00.000000000,4766.0,4780.0,4766.0,4776.0,2958,464108,462588
2019-11-12 14:14:00.000000000,4776.0,4782.0,4774.0,4778.0,1492,462588,462722
2019-11-12 14:15:00.000000000,4778.0,4778.0,4772.0,4776.0,664,462722,462542
2019-11-12 14:16:00.000000000,4776.0,4782.0,4774.0,4780.0,1202,462542,461936
2019-11-12 14:17:00.000000000,4780.0,4780.0,4774.0,4776.0,314,461936,461998
2019-11-12 14:18:00.000000000,4776.0,4776.0,4770.0,4772.0,766,461998,461984
2019-11-12 14:19:00.000000000,4772.0,4774.0,4772.0,4774.0,340,461984,461938
2019-11-12 14:20:00.000000000,4774.0,4774.0,4772.0,4772.0,218,461938,461932
2019-11-12 14:21:00.000000000,4772.0,4774.0,4766.0,4768.0,536,461932,462128
2019-11-12 14:22:00.000000000,4768.0,4770.0,4768.0,4770.0,138,462128,462010
2019-11-12 14:23:00.000000000,4770.0,4770.0,4766.0,4768.0,288,462010,462028
2019-11-12 14:24:00.000000000,4768.0,4768.0,4768.0,4768.0,102,462028,462046
2019-11-12 14:25:00.000000000,4768.0,4768.0,4768.0,4768.0,32,462046,462022
2019-11-12 14:26:00.000000000,4768.0,4770.0,4766.0,4770.0,68,462022,462016
2019-11-12 14:27:00.000000000,4770.0,4770.0,4766.0,4766.0,366,462016,462092
2019-11-12 14:28:00.000000000,4766.0,4768.0,4764.0,4766.0,144,462092,462128
2019-11-12 14:29:00.000000000,4766.0,4766.0,4764.0,4766.0,142,462128,462028
2019-11-12 14:30:00.000000000,4766.0,4768.0,4764.0,4766.0,80,462028,462006
2019-11-12 14:31:00.000000000,4766.0,4766.0,4766.0,4766.0,46,462006,462012
2019-11-12 14:32:00.000000000,4766.0,4768.0,4764.0,4764.0,352,462012,462000
2019-11-12 14:33:00.000000000,4764.0,4766.0,4762.0,4764.0,200,462000,462100
2019-11-12 14:34:00.000000000,4764.0,4766.0,4762.0,4762.0,422,462100,462058
2019-11-12 14:35:00.000000000,4762.0,4764.0,4762.0,4764.0,62,462058,462024
2019-11-12 14:36:00.000000000,4764.0,4766.0,4762.0,4766.0,262,462024,462200
2019-11-12 14:37:00.000000000,4766.0,4768.0,4764.0,4764.0,612,462200,462272
2019-11-12 14:38:00.000000000,4764.0,4766.0,4764.0,4766.0,106,462272,462278
2019-11-12 14:39:00.000000000,4766.0,4766.0,4762.0,4762.0,122,462278,462292
2019-11-12 14:40:00.000000000,4762.0,4768.0,4762.0,4764.0,68,462292,462294
2019-11-12 14:41:00.000000000,4764.0,4768.0,4764.0,4768.0,54,462294,462308
2019-11-12 14:42:00.000000000,4768.0,4768.0,4766.0,4766.0,18,462308,462320
2019-11-12 14:43:00.000000000,4766.0,4766.0,4764.0,4764.0,442,462320,462426
2019-11-12 14:44:00.000000000,4764.0,4766.0,4764.0,4766.0,32,462426,462400
2019-11-12 14:45:00.000000000,4766.0,4766.0,4764.0,4764.0,4,462400,462396
2019-11-12 14:46:00.000000000,4764.0,4764.0,4762.0,4764.0,552,462396,462282
2019-11-12 14:47:00.000000000,4764.0,4766.0,4764.0,4766.0,52,462282,462296
2019-11-12 14:48:00.000000000,4766.0,4766.0,4764.0,4764.0,90,462296,462336
2019-11-12 14:49:00.000000000,4764.0,4766.0,4762.0,4762.0,286,462336,462356
2019-11-12 14:50:00.000000000,4762.0,4764.0,4762.0,4762.0,1058,462356,462488
2019-11-12 14:51:00.000000000,4762.0,4764.0,4762.0,4764.0,260,462488,462490
2019-11-12 14:52:00.000000000,4764.0,4768.0,4764.0,4766.0,316,462490,462456
2019-11-12 14:53:00.000000000,4766.0,4768.0,4764.0,4766.0,376,462456,462442
2019-11-12 14:54:00.000000000,4766.0,4768.0,4766.0,4766.0,174,462442,462326
2019-11-12 14:55:00.000000000,4766.0,4768.0,4766.0,4766.0,380,462326,462166
2019-11-12 14:56:00.000000000,4766.0,4768.0,4766.0,4768.0,200,462166,462034
2019-11-12 14:57:00.000000000,4768.0,4770.0,4766.0,4768.0,124,462034,462010
2019-11-12 14:58:00.000000000,4768.0,4768.0,4764.0,4766.0,410,462010,461840
2019-11-12 14:59:00.000000000,4766.0,4770.0,4766.0,4770.0,724,461840,462086
2019-11-12 21:00:00.000000000,4772.0,4772.0,4766.0,4770.0,840,462086,462004
2019-11-12 21:01:00.000000000,4770.0,4770.0,4766.0,4768.0,552,462004,461874
2019-11-12 21:02:00.000000000,4768.0,4768.0,4766.0,4766.0,400,461874,461876
2019-11-12 21:03:00.000000000,4766.0,4768.0,4764.0,4766.0,362,461876,462020
2019-11-12 21:04:00.000000000,4766.0,4768.0,4766.0,4766.0,322,462020,462132
2019-11-12 21:05:00.000000000,4766.0,4772.0,4766.0,4770.0,978,462132,462254
2019-11-12 21:06:00.000000000,4770.0,4774.0,4770.0,4772.0,206,462254,462284
2019-11-12 21:07:00.000000000,4772.0,4772.0,4766.0,4766.0,328,462284,462328
2019-11-12 21:08:00.000000000,4766.0,4768.0,4764.0,4766.0,284,462328,462490
2019-11-12 21:09:00.000000000,4766.0,4766.0,4766.0,4766.0,174,462490,462570
2019-11-12 21:10:00.000000000,4766.0,4768.0,4766.0,4768.0,266,462570,462612
2019-11-12 21:11:00.000000000,4768.0,4770.0,4766.0,4768.0,114,462612,462660
2019-11-12 21:12:00.000000000,4768.0,4768.0,4764.0,4766.0,666,462660,463062
2019-11-12 21:13:00.000000000,4766.0,4772.0,4766.0,4772.0,538,463062,462870
2019-11-12 21:14:00.000000000,4772.0,4772.0,4768.0,4770.0,180,462870,462900
2019-11-12 21:15:00.000000000,4770.0,4774.0,4768.0,4774.0,168,462900,462798
2019-11-12 21:16:00.000000000,4774.0,4774.0,4768.0,4768.0,122,462798,462816
2019-11-12 21:17:00.000000000,4768.0,4772.0,4768.0,4772.0,280,462816,462736
2019-11-12 21:18:00.000000000,4772.0,4774.0,4770.0,4772.0,332,462736,462722
2019-11-12 21:19:00.000000000,4772.0,4774.0,4770.0,4772.0,54,462722,462712
2019-11-12 21:20:00.000000000,4772.0,4776.0,4770.0,4774.0,222,462712,462686
2019-11-12 21:21:00.000000000,4774.0,4778.0,4774.0,4778.0,374,462686,462774
2019-11-12 21:22:00.000000000,4778.0,4778.0,4776.0,4778.0,280,462774,462702
2019-11-12 21:23:00.000000000,4778.0,4778.0,4776.0,4776.0,394,462702,462574
2019-11-12 21:24:00.000000000,4776.0,4780.0,4776.0,4778.0,588,462574,462274
2019-11-12 21:25:00.000000000,4778.0,4778.0,4774.0,4774.0,704,462274,462202
2019-11-12 21:26:00.000000000,4774.0,4776.0,4774.0,4776.0,236,462202,462146
2019-11-12 21:27:00.000000000,4776.0,4776.0,4774.0,4776.0,158,462146,462262
2019-11-12 21:28:00.000000000,4776.0,4778.0,4776.0,4776.0,130,462262,462216
2019-11-12 21:29:00.000000000,4776.0,4778.0,4776.0,4778.0,636,462216,462518
2019-11-12 21:30:00.000000000,4778.0,4778.0,4776.0,4778.0,430,462518,462552
2019-11-12 21:31:00.000000000,4778.0,4780.0,4776.0,4778.0,652,462552,462682
2019-11-12 21:32:00.000000000,4778.0,4778.0,4776.0,4778.0,226,462682,462556
2019-11-12 21:33:00.000000000,4778.0,4780.0,4778.0,4780.0,478,462556,462304
2019-11-12 21:34:00.000000000,4780.0,4782.0,4780.0,4782.0,316,462304,462504
2019-11-12 21:35:00.000000000,4782.0,4782.0,4780.0,4782.0,294,462504,462450
2019-11-12 21:36:00.000000000,4782.0,4782.0,4778.0,4780.0,330,462450,462334
2019-11-12 21:37:00.000000000,4780.0,4782.0,4778.0,4782.0,198,462334,462322
2019-11-12 21:38:00.000000000,4782.0,4782.0,4780.0,4782.0,622,462322,462226
2019-11-12 21:39:00.000000000,4782.0,4788.0,4782.0,4786.0,714,462226,461716
2019-11-12 21:40:00.000000000,4786.0,4792.0,4784.0,4788.0,2592,461716,460842
2019-11-12 21:41:00.000000000,4788.0,4790.0,4786.0,4786.0,500,460842,461098
2019-11-12 21:42:00.000000000,4786.0,4786.0,4784.0,4784.0,202,461098,461118
2019-11-12 21:43:00.000000000,4784.0,4788.0,4784.0,4786.0,404,461118,461196
2019-11-12 21:44:00.000000000,4786.0,4788.0,4786.0,4788.0,2318,461196,461824
2019-11-12 21:45:00.000000000,4788.0,4790.0,4786.0,4786.0,426,461824,461704
2019-11-12 21:46:00.000000000,4786.0,4788.0,4786.0,4788.0,272,461704,461682
2019-11-12 21:47:00.000000000,4788.0,4788.0,4784.0,4786.0,184,461682,461674
2019-11-12 21:48:00.000000000,4786.0,4790.0,4786.0,4786.0,200,461674,461718
2019-11-12 21:49:00.000000000,4786.0,4786.0,4784.0,4786.0,738,461718,461440
2019-11-12 21:50:00.000000000,4786.0,4788.0,4784.0,4786.0,656,461440,461222
2019-11-12 21:51:00.000000000,4786.0,4786.0,4784.0,4784.0,84,461222,461236
2019-11-12 21:52:00.000000000,4784.0,4786.0,4782.0,4784.0,210,461236,461146
2019-11-12 21:53:00.000000000,4784.0,4784.0,4782.0,4782.0,88,461146,461146
2019-11-12 21:54:00.000000000,4782.0,4784.0,4780.0,4782.0,292,461146,461138
2019-11-12 21:55:00.000000000,4782.0,4784.0,4782.0,4784.0,742,461138,460944
2019-11-12 21:56:00.000000000,4784.0,4784.0,4782.0,4782.0,72,460944,460964
2019-11-12 21:57:00.000000000,4782.0,4782.0,4780.0,4782.0,142,460964,460990
2019-11-12 21:58:00.000000000,4782.0,4782.0,4782.0,4782.0,86,460990,461026
2019-11-12 21:59:00.000000000,4782.0,4784.0,4782.0,4782.0,36,461026,461012
2019-11-12 22:00:00.000000000,4782.0,4784.0,4780.0,4782.0,268,461012,461034
2019-11-12 22:01:00.000000000,4782.0,4784.0,4782.0,4784.0,20,461034,461042
2019-11-12 22:02:00.000000000,4784.0,4784.0,4780.0,4782.0,162,461042,461082
2019-11-12 22:03:00.000000000,4782.0,4784.0,4782.0,4782.0,56,461082,461088
2019-11-12 22:04:00.000000000,4782.0,4784.0,4782.0,4784.0,352,461088,461118
2019-11-12 22:05:00.000000000,4784.0,4784.0,4780.0,4782.0,120,461118,461198
2019-11-12 22:06:00.000000000,4782.0,4782.0,4780.0,4782.0,22,461198,461194
2019-11-12 22:07:00.000000000,4782.0,4782.0,4780.0,4780.0,100,461194,461194
2019-11-12 22:08:00.000000000,4780.0,4786.0,4780.0,4786.0,334,461194,461060
2019-11-12 22:09:00.000000000,4786.0,4788.0,4786.0,4788.0,230,461060,461068
2019-11-12 22:10:00.000000000,4788.0,4788.0,4786.0,4786.0,258,461068,460998
2019-11-12 22:11:00.000000000,4786.0,4786.0,4786.0,4786.0,162,460998,460984
2019-11-12 22:12:00.000000000,4786.0,4788.0,4784.0,4786.0,76,460984,461000
2019-11-12 22:13:00.000000000,4786.0,4788.0,4786.0,4788.0,4,461000,461000
2019-11-12 22:14:00.000000000,4788.0,4788.0,4784.0,4784.0,232,461000,461190
2019-11-12 22:15:00.000000000,4784.0,4784.0,4784.0,4784.0,448,461190,461492
2019-11-12 22:16:00.000000000,4784.0,4784.0,4780.0,4782.0,320,461492,461780
2019-11-12 22:17:00.000000000,4782.0,4782.0,4778.0,4778.0,628,461780,461916
2019-11-12 22:18:00.000000000,4778.0,4780.0,4778.0,4778.0,216,461916,461820
2019-11-12 22:19:00.000000000,4778.0,4782.0,4778.0,4782.0,192,461820,461852
2019-11-12 22:20:00.000000000,4782.0,4782.0,4778.0,4778.0,66,461852,461824
2019-11-12 22:21:00.000000000,4778.0,4780.0,4778.0,4778.0,70,461824,461814
2019-11-12 22:22:00.000000000,4778.0,4780.0,4778.0,4778.0,562,461814,461876
2019-11-12 22:23:00.000000000,4778.0,4780.0,4776.0,4778.0,22,461876,461870
2019-11-12 22:24:00.000000000,4778.0,4780.0,4778.0,4780.0,14,461870,461870
2019-11-12 22:25:00.000000000,4780.0,4780.0,4778.0,4780.0,52,461870,461876
2019-11-12 22:26:00.000000000,4780.0,4780.0,4776.0,4776.0,268,461876,462052
2019-11-12 22:27:00.000000000,4776.0,4778.0,4776.0,4778.0,206,462052,462070
2019-11-12 22:28:00.000000000,4778.0,4778.0,4776.0,4776.0,24,462070,462066
2019-11-12 22:29:00.000000000,4776.0,4776.0,4774.0,4776.0,888,462066,461854
2019-11-12 22:30:00.000000000,4776.0,4776.0,4772.0,4774.0,410,461854,461992
2019-11-12 22:31:00.000000000,4774.0,4774.0,4772.0,4772.0,610,461992,462212
2019-11-12 22:32:00.000000000,4772.0,4774.0,4772.0,4774.0,28,462212,462220
2019-11-12 22:33:00.000000000,4774.0,4774.0,4772.0,4774.0,26,462220,462218
2019-11-12 22:34:00.000000000,4774.0,4776.0,4772.0,4776.0,144,462218,462146
2019-11-12 22:35:00.000000000,4776.0,4776.0,4772.0,4776.0,52,462146,462148
2019-11-12 22:36:00.000000000,4776.0,4778.0,4774.0,4778.0,218,462148,462078
2019-11-12 22:37:00.000000000,4778.0,4778.0,4774.0,4778.0,128,462078,462052
2019-11-12 22:38:00.000000000,4778.0,4778.0,4774.0,4774.0,220,462052,462118
2019-11-12 22:39:00.000000000,4774.0,4776.0,4774.0,4774.0,118,462118,462072
2019-11-12 22:40:00.000000000,4774.0,4776.0,4774.0,4776.0,16,462072,462070
2019-11-12 22:41:00.000000000,4776.0,4778.0,4776.0,4776.0,88,462070,462084
2019-11-12 22:42:00.000000000,4776.0,4776.0,4772.0,4772.0,246,462084,462018
2019-11-12 22:43:00.000000000,4772.0,4774.0,4772.0,4774.0,2,462018,462020
2019-11-12 22:44:00.000000000,4774.0,4778.0,4774.0,4778.0,62,462020,462012
2019-11-12 22:45:00.000000000,4778.0,4778.0,4776.0,4776.0,40,462012,462010
2019-11-12 22:46:00.000000000,4776.0,4780.0,4776.0,4778.0,56,462010,462002
2019-11-12 22:47:00.000000000,4778.0,4780.0,4778.0,4780.0,70,462002,462000
2019-11-12 22:48:00.000000000,4780.0,4780.0,4780.0,4780.0,14,462000,462010
2019-11-12 22:49:00.000000000,4780.0,4780.0,4778.0,4780.0,44,462010,462006
2019-11-12 22:50:00.000000000,4780.0,4780.0,4778.0,4780.0,268,462006,461964
2019-11-12 22:51:00.000000000,4780.0,4780.0,4776.0,4780.0,78,461964,461906
2019-11-12 22:52:00.000000000,4780.0,4780.0,4778.0,4778.0,48,461906,461872
2019-11-12 22:53:00.000000000,4778.0,4780.0,4778.0,4780.0,16,461872,461872
2019-11-12 22:54:00.000000000,4780.0,4780.0,4778.0,4778.0,4,461872,461872
2019-11-12 22:55:00.000000000,4778.0,4780.0,4778.0,4778.0,64,461872,461850
2019-11-12 22:56:00.000000000,4778.0,4778.0,4778.0,4778.0,30,461850,461852
2019-11-12 22:57:00.000000000,4778.0,4778.0,4776.0,4776.0,74,461852,461880
2019-11-12 22:58:00.000000000,4776.0,4776.0,4776.0,4776.0,10,461880,461886
2019-11-12 22:59:00.000000000,4776.0,4778.0,4776.0,4778.0,36,461886,461910
2019-11-12 23:00:00.000000000,4778.0,4778.0,4776.0,4776.0,86,461910,461938
2019-11-12 23:01:00.000000000,4776.0,4778.0,4776.0,4778.0,86,461938,461916
2019-11-12 23:02:00.000000000,4778.0,4780.0,4776.0,4780.0,292,461916,461768
2019-11-12 23:03:00.000000000,4780.0,4782.0,4780.0,4782.0,160,461768,461624
2019-11-12 23:04:00.000000000,4782.0,4782.0,4780.0,4780.0,84,461624,461576
2019-11-12 23:05:00.000000000,4780.0,4782.0,4780.0,4780.0,54,461576,461620
2019-11-12 23:06:00.000000000,4780.0,4784.0,4780.0,4780.0,530,461620,461788
2019-11-12 23:07:00.000000000,4780.0,4784.0,4780.0,4784.0,76,461788,461820
2019-11-12 23:08:00.000000000,4784.0,4784.0,4782.0,4782.0,164,461820,461840
2019-11-12 23:09:00.000000000,4782.0,4782.0,4782.0,4782.0,84,461840,461904
2019-11-12 23:10:00.000000000,4782.0,4782.0,4782.0,4782.0,210,461904,461898
2019-11-12 23:11:00.000000000,4782.0,4782.0,4780.0,4782.0,38,461898,461888
2019-11-12 23:12:00.000000000,4782.0,4782.0,4782.0,4782.0,96,461888,461896
2019-11-12 23:13:00.000000000,4782.0,4782.0,4778.0,4778.0,60,461896,461856
2019-11-12 23:14:00.000000000,4778.0,4780.0,4778.0,4778.0,108,461856,461756
2019-11-12 23:15:00.000000000,4778.0,4780.0,4778.0,4780.0,42,461756,461718
2019-11-12 23:16:00.000000000,4780.0,4780.0,4780.0,4780.0,28,461718,461730
2019-11-12 23:17:00.000000000,4780.0,4780.0,4778.0,4778.0,84,461730,461762
2019-11-12 23:18:00.000000000,4778.0,4780.0,4778.0,4778.0,128,461762,461828
2019-11-12 23:19:00.000000000,4778.0,4778.0,4776.0,4776.0,2,461828,461826
2019-11-12 23:20:00.000000000,4776.0,4780.0,4776.0,4778.0,36,461826,461814
2019-11-12 23:21:00.000000000,4778.0,4778.0,4778.0,4778.0,14,461814,461824
2019-11-12 23:22:00.000000000,4778.0,4778.0,4778.0,4778.0,48,461824,461864
2019-11-12 23:23:00.000000000,4778.0,4780.0,4778.0,4778.0,48,461864,461882
2019-11-12 23:24:00.000000000,4778.0,4778.0,4778.0,4778.0,2,461882,461884
2019-11-12 23:25:00.000000000,4778.0,4778.0,4778.0,4778.0,40,461884,461902
2019-11-12 23:26:00.000000000,4778.0,4778.0,4778.0,4778.0,0,461902,461902
2019-11-12 23:27:00.000000000,4778.0,4780.0,4778.0,4778.0,358,461902,461862
2019-11-12 23:28:00.000000000,4778.0,4778.0,4778.0,4778.0,50,461862,461866
2019-11-12 23:29:00.000000000,4778.0,4780.0,4772.0,4774.0,558,461866,461774
2019-11-13 09:00:00.000000000,4770.0,4770.0,4762.0,4764.0,3008,461774,463104
2019-11-13 09:01:00.000000000,4764.0,4764.0,4754.0,4758.0,3214,463104,463248
2019-11-13 09:02:00.000000000,4758.0,4760.0,4756.0,4758.0,1438,463248,463706
2019-11-13 09:03:00.000000000,4758.0,4760.0,4756.0,4756.0,674,463706,463876
2019-11-13 09:04:00.000000000,4756.0,4760.0,4756.0,4758.0,292,463876,464020
2019-11-13 09:05:00.000000000,4758.0,4758.0,4756.0,4758.0,356,464020,464064
2019-11-13 09:06:00.000000000,4758.0,4760.0,4758.0,4760.0,266,464064,464088
2019-11-13 09:07:00.000000000,4760.0,4760.0,4758.0,4760.0,252,464088,464086
2019-11-13 09:08:00.000000000,4760.0,4760.0,4756.0,4756.0,194,464086,464214
2019-11-13 09:09:00.000000000,4756.0,4760.0,4756.0,4758.0,122,464214,464220
2019-11-13 09:10:00.000000000,4758.0,4762.0,4758.0,4762.0,532,464220,463966
2019-11-13 09:11:00.000000000,4762.0,4764.0,4762.0,4762.0,362,463966,463938
2019-11-13 09:12:00.000000000,4762.0,4768.0,4762.0,4768.0,476,463938,463786
2019-11-13 09:13:00.000000000,4768.0,4768.0,4762.0,4762.0,90,463786,463784
2019-11-13 09:14:00.000000000,4762.0,4766.0,4762.0,4766.0,106,463784,463800
2019-11-13 09:15:00.000000000,4766.0,4766.0,4762.0,4764.0,154,463800,463740
2019-11-13 09:16:00.000000000,4764.0,4764.0,4764.0,4764.0,84,463740,463696
2019-11-13 09:17:00.000000000,4764.0,4766.0,4764.0,4764.0,36,463696,463696
2019-11-13 09:18:00.000000000,4764.0,4766.0,4764.0,4766.0,374,463696,463812
2019-11-13 09:19:00.000000000,4766.0,4766.0,4764.0,4764.0,128,463812,463822
2019-11-13 09:20:00.000000000,4764.0,4766.0,4764.0,4766.0,50,463822,463834
2019-11-13 09:21:00.000000000,4766.0,4772.0,4766.0,4768.0,828,463834,463490
2019-11-13 09:22:00.000000000,4768.0,4770.0,4768.0,4770.0,382,463490,463356
2019-11-13 09:23:00.000000000,4770.0,4776.0,4770.0,4774.0,744,463356,462946
2019-11-13 09:24:00.000000000,4774.0,4774.0,4770.0,4770.0,238,462946,462976
2019-11-13 09:25:00.000000000,4770.0,4774.0,4770.0,4772.0,64,462976,462974
2019-11-13 09:26:00.000000000,4772.0,4774.0,4772.0,4774.0,68,462974,462986
2019-11-13 09:27:00.000000000,4774.0,4774.0,4772.0,4774.0,376,462986,463050
2019-11-13 09:28:00.000000000,4774.0,4774.0,4770.0,4770.0,30,463050,463054
2019-11-13 09:29:00.000000000,4770.0,4770.0,4770.0,4770.0,346,463054,463170
2019-11-13 09:30:00.000000000,4770.0,4772.0,4768.0,4770.0,316,463170,463396
2019-11-13 09:31:00.000000000,4770.0,4774.0,4770.0,4774.0,216,463396,463294
2019-11-13 09:32:00.000000000,4774.0,4774.0,4772.0,4772.0,66,463294,463334
2019-11-13 09:33:00.000000000,4772.0,4772.0,4770.0,4770.0,36,463334,463354
2019-11-13 09:34:00.000000000,4770.0,4770.0,4768.0,4770.0,6,463354,463356
2019-11-13 09:35:00.000000000,4770.0,4770.0,4768.0,4770.0,54,463356,463344
2019-11-13 09:36:00.000000000,4770.0,4770.0,4770.0,4770.0,202,463344,463360
2019-11-13 09:37:00.000000000,4770.0,4770.0,4768.0,4770.0,104,463360,463326
2019-11-13 09:38:00.000000000,4770.0,4770.0,4768.0,4770.0,14,463326,463320
2019-11-13 09:39:00.000000000,4770.0,4770.0,4768.0,4768.0,268,463320,463430
2019-11-13 09:40:00.000000000,4768.0,4768.0,4764.0,4764.0,452,463430,463654
2019-11-13 09:41:00.000000000,4764.0,4766.0,4764.0,4764.0,40,463654,463652
2019-11-13 09:42:00.000000000,4764.0,4766.0,4764.0,4764.0,650,463652,463346
2019-11-13 09:43:00.000000000,4764.0,4766.0,4764.0,4766.0,4,463346,463346
2019-11-13 09:44:00.000000000,4766.0,4766.0,4766.0,4766.0,18,463346,463352
2019-11-13 09:45:00.000000000,4766.0,4766.0,4762.0,4762.0,158,463352,463352
2019-11-13 09:46:00.000000000,4762.0,4764.0,4762.0,4762.0,14,463352,463348
2019-11-13 09:47:00.000000000,4762.0,4764.0,4762.0,4762.0,170,463348,463390
2019-11-13 09:48:00.000000000,4762.0,4764.0,4760.0,4760.0,464,463390,463498
2019-11-13 09:49:00.000000000,4760.0,4762.0,4760.0,4762.0,174,463498,463484
2019-11-13 09:50:00.000000000,4762.0,4762.0,4760.0,4760.0,624,463484,463348
2019-11-13 09:51:00.000000000,4760.0,4760.0,4760.0,4760.0,94,463348,463364
2019-11-13 09:52:00.000000000,4760.0,4760.0,4760.0,4760.0,42,463364,463332
2019-11-13 09:53:00.000000000,4760.0,4762.0,4760.0,4762.0,44,463332,463306
2019-11-13 09:54:00.000000000,4762.0,4766.0,4760.0,4766.0,236,463306,463128
2019-11-13 09:55:00.000000000,4766.0,4772.0,4766.0,4772.0,302,463128,463008
2019-11-13 09:56:00.000000000,4772.0,4772.0,4768.0,4770.0,720,463008,462910
2019-11-13 09:57:00.000000000,4770.0,4770.0,4768.0,4770.0,204,462910,462860
2019-11-13 09:58:00.000000000,4770.0,4770.0,4768.0,4768.0,34,462860,462862
2019-11-13 09:59:00.000000000,4768.0,4770.0,4766.0,4766.0,238,462862,463048
2019-11-13 10:00:00.000000000,4766.0,4766.0,4764.0,4764.0,610,463048,463240
2019-11-13 10:01:00.000000000,4764.0,4766.0,4762.0,4762.0,192,463240,463374
2019-11-13 10:02:00.000000000,4762.0,4766.0,4762.0,4766.0,192,463374,463524
2019-11-13 10:03:00.000000000,4766.0,4766.0,4766.0,4766.0,52,463524,463556
2019-11-13 10:04:00.000000000,4766.0,4770.0,4766.0,4768.0,146,463556,463602
2019-11-13 10:05:00.000000000,4768.0,4770.0,4768.0,4768.0,20,463602,463596
2019-11-13 10:06:00.000000000,4768.0,4768.0,4768.0,4768.0,22,463596,463578
2019-11-13 10:07:00.000000000,4768.0,4768.0,4766.0,4766.0,18,463578,463574
2019-11-13 10:08:00.000000000,4766.0,4766.0,4764.0,4766.0,76,463574,463558
2019-11-13 10:09:00.000000000,4766.0,4768.0,4766.0,4768.0,64,463558,463572
2019-11-13 10:10:00.000000000,4768.0,4768.0,4766.0,4768.0,20,463572,463576
2019-11-13 10:11:00.000000000,4768.0,4768.0,4768.0,4768.0,4,463576,463576
2019-11-13 10:12:00.000000000,4768.0,4768.0,4766.0,4766.0,8,463576,463578
2019-11-13 10:13:00.000000000,4766.0,4768.0,4766.0,4768.0,96,463578,463544
2019-11-13 10:14:00.000000000,4768.0,4770.0,4766.0,4768.0,56,463544,463508
2019-11-13 10:30:00.000000000,4768.0,4770.0,4768.0,4770.0,18,463508,463506
2019-11-13 10:31:00.000000000,4770.0,4770.0,4770.0,4770.0,168,463506,463344
2019-11-13 10:32:00.000000000,4770.0,4772.0,4768.0,4768.0,158,463344,463366
2019-11-13 10:33:00.000000000,4768.0,4768.0,4768.0,4768.0,112,463366,463358
2019-11-13 10:34:00.000000000,4768.0,4768.0,4762.0,4762.0,210,463358,463388
2019-11-13 10:35:00.000000000,4762.0,4768.0,4762.0,4764.0,42,463388,463382
2019-11-13 10:36:00.000000000,4764.0,4768.0,4764.0,4768.0,32,463382,463378
2019-11-13 10:37:00.000000000,4768.0,4768.0,4764.0,4764.0,46,463378,463392
2019-11-13 10:38:00.000000000,4764.0,4766.0,4762.0,4762.0,1102,463392,463234
2019-11-13 10:39:00.000000000,4762.0,4762.0,4762.0,4762.0,126,463234,463216
2019-11-13 10:40:00.000000000,4762.0,4762.0,4760.0,4762.0,94,463216,463184
2019-11-13 10:41:00.000000000,4762.0,4764.0,4762.0,4762.0,422,463184,463348
2019-11-13 10:42:00.000000000,4762.0,4768.0,4762.0,4766.0,478,463348,463528
2019-11-13 10:43:00.000000000,4766.0,4766.0,4764.0,4764.0,52,463528,463510
2019-11-13 10:44:00.000000000,4764.0,4766.0,4764.0,4764.0,82,463510,463524
2019-11-13 10:45:00.000000000,4764.0,4768.0,4764.0,4766.0,76,463524,463504
2019-11-13 10:46:00.000000000,4766.0,4768.0,4766.0,4768.0,360,463504,463380
2019-11-13 10:47:00.000000000,4768.0,4768.0,4764.0,4766.0,172,463380,463494
2019-11-13 10:48:00.000000000,4766.0,4766.0,4766.0,4766.0,14,463494,463494
2019-11-13 10:49:00.000000000,4766.0,4768.0,4766.0,4768.0,10,463494,463494
2019-11-13 10:50:00.000000000,4768.0,4768.0,4764.0,4766.0,14,463494,463496
2019-11-13 10:51:00.000000000,4766.0,4766.0,4766.0,4766.0,14,463496,463496
2019-11-13 10:52:00.000000000,4766.0,4768.0,4766.0,4766.0,16,463496,463498
2019-11-13 10:53:00.000000000,4766.0,4770.0,4766.0,4768.0,548,463498,463204
2019-11-13 10:54:00.000000000,4768.0,4772.0,4768.0,4770.0,868,463204,462644
2019-11-13 10:55:00.000000000,4770.0,4772.0,4768.0,4770.0,176,462644,462732
2019-11-13 10:56:00.000000000,4770.0,4770.0,4766.0,4766.0,42,462732,462728
