datetime,CZCE.FG005.open,CZCE.FG005.high,CZCE.FG005.low,CZCE.FG005.close,CZCE.FG005.volume,CZCE.FG005.open_oi,CZCE.FG005.close_oi
2019-11-01 11:02:00.000000000,1432.0,1432.0,1431.0,1432.0,28,107510,107492
2019-11-01 11:03:00.000000000,1432.0,1433.0,1432.0,1433.0,22,107492,107490
2019-11-01 11:04:00.000000000,1433.0,1433.0,1431.0,1432.0,112,107490,107530
2019-11-01 11:05:00.000000000,1432.0,1432.0,1432.0,1432.0,2,107530,107532
2019-11-01 11:06:00.000000000,1432.0,1432.0,1431.0,1432.0,4,107532,107534
2019-11-01 11:07:00.000000000,1432.0,1432.0,1431.0,1431.0,10,107534,107532
2019-11-01 11:08:00.000000000,1431.0,1432.0,1431.0,1432.0,28,107532,107532
2019-11-01 11:09:00.000000000,1432.0,1432.0,1430.0,1430.0,4,107532,107534
2019-11-01 11:10:00.000000000,1430.0,1431.0,1430.0,1431.0,18,107534,107534
2019-11-01 11:11:00.000000000,1431.0,1432.0,1431.0,1431.0,56,107534,107502
2019-11-01 11:12:00.000000000,1431.0,1431.0,1431.0,1431.0,0,107502,107502
2019-11-01 11:13:00.000000000,1431.0,1431.0,1431.0,1431.0,4,107502,107502
2019-11-01 11:14:00.000000000,1431.0,1431.0,1431.0,1431.0,2,107502,107502
2019-11-01 11:15:00.000000000,1431.0,1431.0,1431.0,1431.0,10,107502,107498
2019-11-01 11:16:00.000000000,1431.0,1431.0,1431.0,1431.0,2,107498,107498
2019-11-01 11:17:00.000000000,1431.0,1432.0,1431.0,1432.0,70,107498,107432
2019-11-01 11:18:00.000000000,1432.0,1432.0,1432.0,1432.0,4,107432,107428
2019-11-01 11:19:00.000000000,1432.0,1432.0,1431.0,1431.0,96,107428,107406
2019-11-01 11:20:00.000000000,1431.0,1431.0,1430.0,1430.0,240,107406,107308
2019-11-01 11:21:00.000000000,1430.0,1430.0,1430.0,1430.0,136,107308,107176
2019-11-01 11:22:00.000000000,1430.0,1431.0,1430.0,1430.0,28,107176,107186
2019-11-01 11:23:00.000000000,1430.0,1431.0,1429.0,1431.0,28,107186,107188
2019-11-01 11:24:00.000000000,1431.0,1431.0,1430.0,1430.0,12,107188,107176
2019-11-01 11:25:00.000000000,1430.0,1430.0,1430.0,1430.0,0,107176,107176
2019-11-01 11:26:00.000000000,1430.0,1431.0,1430.0,1430.0,8,107176,107172
2019-11-01 11:27:00.000000000,1430.0,1431.0,1430.0,1431.0,110,107172,107198
2019-11-01 11:28:00.000000000,1431.0,1431.0,1430.0,1430.0,2,107198,107198
2019-11-01 11:29:00.000000000,1430.0,1430.0,1430.0,1430.0,24,107198,107216
2019-11-01 13:30:00.000000000,1430.0,1432.0,1430.0,1432.0,140,107216,107152
2019-11-01 13:31:00.000000000,1432.0,1432.0,1431.0,1432.0,220,107152,107276
2019-11-01 13:32:00.000000000,1432.0,1432.0,1431.0,1431.0,36,107276,107266
2019-11-01 13:33:00.000000000,1431.0,1431.0,1431.0,1431.0,22,107266,107244
2019-11-01 13:34:00.000000000,1431.0,1431.0,1431.0,1431.0,16,107244,107236
2019-11-01 13:35:00.000000000,1431.0,1432.0,1431.0,1431.0,18,107236,107234
2019-11-01 13:36:00.000000000,1431.0,1432.0,1431.0,1432.0,302,107234,107286
2019-11-01 13:37:00.000000000,1432.0,1434.0,1432.0,1434.0,916,107286,107690
2019-11-01 13:38:00.000000000,1434.0,1435.0,1433.0,1434.0,856,107690,107632
2019-11-01 13:39:00.000000000,1434.0,1436.0,1434.0,1435.0,1138,107632,108252
2019-11-01 13:40:00.000000000,1435.0,1435.0,1434.0,1435.0,36,108252,108278
2019-11-01 13:41:00.000000000,1435.0,1435.0,1434.0,1434.0,370,108278,108276
2019-11-01 13:42:00.000000000,1434.0,1436.0,1434.0,1435.0,430,108276,108452
2019-11-01 13:43:00.000000000,1435.0,1436.0,1433.0,1433.0,362,108452,108762
2019-11-01 13:44:00.000000000,1433.0,1433.0,1431.0,1431.0,224,108762,108762
2019-11-01 13:45:00.000000000,1431.0,1432.0,1431.0,1431.0,232,108762,108794
2019-11-01 13:46:00.000000000,1431.0,1432.0,1431.0,1431.0,20,108794,108782
2019-11-01 13:47:00.000000000,1431.0,1432.0,1431.0,1432.0,78,108782,108804
2019-11-01 13:48:00.000000000,1432.0,1432.0,1431.0,1431.0,134,108804,108848
2019-11-01 13:49:00.000000000,1431.0,1432.0,1430.0,1430.0,494,108848,108884
2019-11-01 13:50:00.000000000,1430.0,1430.0,1429.0,1429.0,54,108884,108840
2019-11-01 13:51:00.000000000,1429.0,1430.0,1429.0,1430.0,236,108840,108742
2019-11-01 13:52:00.000000000,1430.0,1431.0,1430.0,1431.0,8,108742,108746
2019-11-01 13:53:00.000000000,1431.0,1431.0,1430.0,1430.0,18,108746,108748
2019-11-01 13:54:00.000000000,1430.0,1431.0,1430.0,1430.0,26,108748,108732
2019-11-01 13:55:00.000000000,1430.0,1431.0,1430.0,1430.0,74,108732,108724
2019-11-01 13:56:00.000000000,1430.0,1431.0,1430.0,1431.0,10,108724,108722
2019-11-01 13:57:00.000000000,1431.0,1431.0,1431.0,1431.0,102,108722,108720
2019-11-01 13:58:00.000000000,1431.0,1431.0,1430.0,1430.0,18,108720,108716
2019-11-01 13:59:00.000000000,1430.0,1430.0,1430.0,1430.0,2,108716,108716
2019-11-01 14:00:00.000000000,1430.0,1430.0,1430.0,1430.0,2,108716,108718
2019-11-01 14:01:00.000000000,1430.0,1431.0,1430.0,1431.0,134,108718,108632
2019-11-01 14:02:00.000000000,1431.0,1432.0,1430.0,1431.0,116,108632,108590
2019-11-01 14:03:00.000000000,1431.0,1431.0,1431.0,1431.0,6,108590,108586
2019-11-01 14:04:00.000000000,1431.0,1431.0,1431.0,1431.0,20,108586,108586
2019-11-01 14:05:00.000000000,1431.0,1431.0,1430.0,1430.0,8,108586,108588
2019-11-01 14:06:00.000000000,1430.0,1430.0,1430.0,1430.0,90,108588,108570
2019-11-01 14:07:00.000000000,1430.0,1431.0,1430.0,1431.0,90,108570,108540
2019-11-01 14:08:00.000000000,1431.0,1432.0,1430.0,1431.0,62,108540,108508
2019-11-01 14:09:00.000000000,1431.0,1431.0,1431.0,1431.0,0,108508,108508
2019-11-01 14:10:00.000000000,1431.0,1431.0,1431.0,1431.0,0,108508,108508
2019-11-01 14:11:00.000000000,1431.0,1431.0,1431.0,1431.0,32,108508,108486
2019-11-01 14:12:00.000000000,1431.0,1431.0,1430.0,1430.0,6,108486,108488
2019-11-01 14:13:00.000000000,1430.0,1430.0,1430.0,1430.0,0,108488,108488
2019-11-01 14:14:00.000000000,1430.0,1430.0,1430.0,1430.0,2,108488,108490
2019-11-01 14:15:00.000000000,1430.0,1431.0,1430.0,1430.0,38,108490,108470
2019-11-01 14:16:00.000000000,1430.0,1430.0,1430.0,1430.0,172,108470,108534
2019-11-01 14:17:00.000000000,1430.0,1430.0,1429.0,1429.0,114,108534,108586
2019-11-01 14:18:00.000000000,1429.0,1430.0,1429.0,1429.0,44,108586,108584
2019-11-01 14:19:00.000000000,1429.0,1430.0,1429.0,1430.0,14,108584,108584
2019-11-01 14:20:00.000000000,1430.0,1430.0,1429.0,1430.0,18,108584,108586
2019-11-01 14:21:00.000000000,1430.0,1430.0,1430.0,1430.0,2,108586,108588
2019-11-01 14:22:00.000000000,1430.0,1430.0,1430.0,1430.0,44,108588,108590
2019-11-01 14:23:00.000000000,1430.0,1430.0,1430.0,1430.0,8,108590,108592
2019-11-01 14:24:00.000000000,1430.0,1430.0,1430.0,1430.0,26,108592,108580
2019-11-01 14:25:00.000000000,1430.0,1430.0,1429.0,1430.0,150,108580,108706
2019-11-01 14:26:00.000000000,1430.0,1430.0,1430.0,1430.0,10,108706,108706
2019-11-01 14:27:00.000000000,1430.0,1430.0,1430.0,1430.0,6,108706,108700
2019-11-01 14:28:00.000000000,1430.0,1430.0,1430.0,1430.0,22,108700,108698
2019-11-01 14:29:00.000000000,1430.0,1430.0,1429.0,1430.0,34,108698,108700
2019-11-01 14:30:00.000000000,1430.0,1430.0,1430.0,1430.0,4,108700,108700
2019-11-01 14:31:00.000000000,1430.0,1430.0,1430.0,1430.0,4,108700,108700
2019-11-01 14:32:00.000000000,1430.0,1431.0,1430.0,1430.0,30,108700,108710
2019-11-01 14:33:00.000000000,1430.0,1430.0,1430.0,1430.0,2,108710,108710
2019-11-01 14:34:00.000000000,1430.0,1431.0,1430.0,1431.0,6,108710,108704
2019-11-01 14:35:00.000000000,1431.0,1431.0,1430.0,1430.0,30,108704,108678
2019-11-01 14:36:00.000000000,1430.0,1431.0,1430.0,1431.0,8,108678,108672
2019-11-01 14:37:00.000000000,1431.0,1431.0,1431.0,1431.0,16,108672,108666
2019-11-01 14:38:00.000000000,1431.0,1431.0,1431.0,1431.0,6,108666,108664
2019-11-01 14:39:00.000000000,1431.0,1431.0,1430.0,1430.0,4,108664,108660
2019-11-01 14:40:00.000000000,1430.0,1430.0,1430.0,1430.0,8,108660,108660
2019-11-01 14:41:00.000000000,1430.0,1431.0,1430.0,1431.0,28,108660,108652
2019-11-01 14:42:00.000000000,1431.0,1431.0,1430.0,1430.0,24,108652,108630
2019-11-01 14:43:00.000000000,1430.0,1431.0,1430.0,1431.0,122,108630,108746
2019-11-01 14:44:00.000000000,1431.0,1432.0,1431.0,1432.0,366,108746,108970
2019-11-01 14:45:00.000000000,1432.0,1432.0,1431.0,1432.0,128,108970,108986
2019-11-01 14:46:00.000000000,1432.0,1432.0,1431.0,1431.0,18,108986,109004
2019-11-01 14:47:00.000000000,1431.0,1431.0,1431.0,1431.0,62,109004,109066
2019-11-01 14:48:00.000000000,1431.0,1432.0,1431.0,1432.0,118,109066,108988
2019-11-01 14:49:00.000000000,1432.0,1432.0,1432.0,1432.0,32,108988,108998
2019-11-01 14:50:00.000000000,1432.0,1433.0,1431.0,1433.0,232,108998,109076
2019-11-01 14:51:00.000000000,1433.0,1433.0,1432.0,1432.0,58,109076,109076
2019-11-01 14:52:00.000000000,1432.0,1433.0,1432.0,1433.0,56,109076,109092
2019-11-01 14:53:00.000000000,1433.0,1433.0,1431.0,1431.0,164,109092,109216
2019-11-01 14:54:00.000000000,1431.0,1433.0,1431.0,1433.0,126,109216,109236
2019-11-01 14:55:00.000000000,1433.0,1433.0,1432.0,1432.0,104,109236,109230
2019-11-01 14:56:00.000000000,1432.0,1432.0,1432.0,1432.0,12,109230,109228
2019-11-01 14:57:00.000000000,1432.0,1434.0,1432.0,1433.0,156,109228,109318
2019-11-01 14:58:00.000000000,1433.0,1434.0,1433.0,1433.0,334,109318,109440
2019-11-01 14:59:00.000000000,1433.0,1435.0,1432.0,1433.0,452,109440,109320
2019-11-01 21:00:00.000000000,1437.0,1437.0,1432.0,1432.0,1268,109320,109414
2019-11-01 21:01:00.000000000,1432.0,1434.0,1432.0,1433.0,100,109414,109386
2019-11-01 21:02:00.000000000,1433.0,1434.0,1433.0,1433.0,92,109386,109426
2019-11-01 21:03:00.000000000,1433.0,1434.0,1432.0,1432.0,68,109426,109410
2019-11-01 21:04:00.000000000,1432.0,1432.0,1432.0,1432.0,26,109410,109400
2019-11-01 21:05:00.000000000,1432.0,1433.0,1432.0,1433.0,270,109400,109408
2019-11-01 21:06:00.000000000,1433.0,1433.0,1432.0,1432.0,46,109408,109426
2019-11-01 21:07:00.000000000,1432.0,1432.0,1432.0,1432.0,52,109426,109434
2019-11-01 21:08:00.000000000,1432.0,1433.0,1432.0,1432.0,26,109434,109424
2019-11-01 21:09:00.000000000,1432.0,1433.0,1432.0,1433.0,62,109424,109476
2019-11-01 21:10:00.000000000,1433.0,1433.0,1432.0,1433.0,238,109476,109552
2019-11-01 21:11:00.000000000,1433.0,1433.0,1433.0,1433.0,46,109552,109534
2019-11-01 21:12:00.000000000,1433.0,1433.0,1432.0,1432.0,32,109534,109566
2019-11-01 21:13:00.000000000,1432.0,1433.0,1432.0,1432.0,20,109566,109580
2019-11-01 21:14:00.000000000,1432.0,1433.0,1432.0,1432.0,14,109580,109590
2019-11-01 21:15:00.000000000,1432.0,1432.0,1432.0,1432.0,80,109590,109614
2019-11-01 21:16:00.000000000,1432.0,1432.0,1432.0,1432.0,16,109614,109628
2019-11-01 21:17:00.000000000,1432.0,1432.0,1432.0,1432.0,16,109628,109632
2019-11-01 21:18:00.000000000,1432.0,1432.0,1432.0,1432.0,14,109632,109646
2019-11-01 21:19:00.000000000,1432.0,1432.0,1432.0,1432.0,4,109646,109650
2019-11-01 21:20:00.000000000,1432.0,1433.0,1432.0,1433.0,28,109650,109648
2019-11-01 21:21:00.000000000,1433.0,1434.0,1433.0,1434.0,86,109648,109640
2019-11-01 21:22:00.000000000,1434.0,1435.0,1434.0,1435.0,252,109640,109628
2019-11-01 21:23:00.000000000,1435.0,1435.0,1434.0,1434.0,188,109628,109664
2019-11-01 21:24:00.000000000,1434.0,1435.0,1433.0,1434.0,286,109664,109810
2019-11-01 21:25:00.000000000,1434.0,1434.0,1433.0,1433.0,12,109810,109820
2019-11-01 21:26:00.000000000,1433.0,1435.0,1433.0,1435.0,402,109820,110020
2019-11-01 21:27:00.000000000,1435.0,1435.0,1434.0,1435.0,508,110020,110424
2019-11-01 21:28:00.000000000,1435.0,1435.0,1434.0,1435.0,214,110424,110432
2019-11-01 21:29:00.000000000,1435.0,1435.0,1434.0,1434.0,30,110432,110440
2019-11-01 21:30:00.000000000,1434.0,1434.0,1434.0,1434.0,132,110440,110568
2019-11-01 21:31:00.000000000,1434.0,1434.0,1434.0,1434.0,102,110568,110590
2019-11-01 21:32:00.000000000,1434.0,1434.0,1433.0,1433.0,58,110590,110618
2019-11-01 21:33:00.000000000,1433.0,1434.0,1433.0,1434.0,60,110618,110628
2019-11-01 21:34:00.000000000,1434.0,1434.0,1433.0,1433.0,130,110628,110758
2019-11-01 21:35:00.000000000,1433.0,1434.0,1433.0,1434.0,22,110758,110742
2019-11-01 21:36:00.000000000,1434.0,1434.0,1433.0,1434.0,246,110742,110742
2019-11-01 21:37:00.000000000,1434.0,1434.0,1433.0,1433.0,12,110742,110750
2019-11-01 21:38:00.000000000,1433.0,1434.0,1433.0,1434.0,30,110750,110778
2019-11-01 21:39:00.000000000,1434.0,1434.0,1434.0,1434.0,40,110778,110818
2019-11-01 21:40:00.000000000,1434.0,1435.0,1434.0,1434.0,88,110818,110876
2019-11-01 21:41:00.000000000,1434.0,1434.0,1434.0,1434.0,74,110876,110882
2019-11-01 21:42:00.000000000,1434.0,1435.0,1434.0,1434.0,42,110882,110876
2019-11-01 21:43:00.000000000,1434.0,1434.0,1434.0,1434.0,4,110876,110876
2019-11-01 21:44:00.000000000,1434.0,1434.0,1434.0,1434.0,0,110876,110876
2019-11-01 21:45:00.000000000,1434.0,1434.0,1434.0,1434.0,78,110876,110894
2019-11-01 21:46:00.000000000,1434.0,1434.0,1434.0,1434.0,28,110894,110916
2019-11-01 21:47:00.000000000,1434.0,1435.0,1434.0,1435.0,6,110916,110916
2019-11-01 21:48:00.000000000,1435.0,1435.0,1434.0,1434.0,36,110916,110928
2019-11-01 21:49:00.000000000,1434.0,1434.0,1434.0,1434.0,4,110928,110928
2019-11-01 21:50:00.000000000,1434.0,1434.0,1434.0,1434.0,2,110928,110928
2019-11-01 21:51:00.000000000,1434.0,1434.0,1434.0,1434.0,0,110928,110928
2019-11-01 21:52:00.000000000,1434.0,1434.0,1434.0,1434.0,2,110928,110928
2019-11-01 21:53:00.000000000,1434.0,1434.0,1434.0,1434.0,0,110928,110928
2019-11-01 21:54:00.000000000,1434.0,1435.0,1434.0,1435.0,16,110928,110928
2019-11-01 21:55:00.000000000,1435.0,1435.0,1434.0,1435.0,12,110928,110920
2019-11-01 21:56:00.000000000,1435.0,1435.0,1434.0,1435.0,36,110920,110920
2019-11-01 21:57:00.000000000,1435.0,1435.0,1435.0,1435.0,38,110920,110928
2019-11-01 21:58:00.000000000,1435.0,1435.0,1434.0,1434.0,12,110928,110918
2019-11-01 21:59:00.000000000,1434.0,1434.0,1434.0,1434.0,6,110918,110914
2019-11-01 22:00:00.000000000,1434.0,1434.0,1434.0,1434.0,6,110914,110910
2019-11-01 22:01:00.000000000,1434.0,1434.0,1434.0,1434.0,56,110910,110860
2019-11-01 22:02:00.000000000,1434.0,1434.0,1434.0,1434.0,2,110860,110860
2019-11-01 22:03:00.000000000,1434.0,1434.0,1434.0,1434.0,4,110860,110860
2019-11-01 22:04:00.000000000,1434.0,1434.0,1434.0,1434.0,12,110860,110866
2019-11-01 22:05:00.000000000,1434.0,1434.0,1434.0,1434.0,0,110866,110866
2019-11-01 22:06:00.000000000,1434.0,1435.0,1434.0,1434.0,10,110866,110864
2019-11-01 22:07:00.000000000,1434.0,1434.0,1434.0,1434.0,6,110864,110868
2019-11-01 22:08:00.000000000,1434.0,1435.0,1434.0,1435.0,34,110868,110866
2019-11-01 22:09:00.000000000,1435.0,1435.0,1435.0,1435.0,14,110866,110862
2019-11-01 22:10:00.000000000,1435.0,1435.0,1435.0,1435.0,6,110862,110862
2019-11-01 22:11:00.000000000,1435.0,1435.0,1435.0,1435.0,2,110862,110862
2019-11-01 22:12:00.000000000,1435.0,1435.0,1435.0,1435.0,34,110862,110862
2019-11-01 22:13:00.000000000,1435.0,1435.0,1434.0,1434.0,178,110862,110976
2019-11-01 22:14:00.000000000,1434.0,1434.0,1434.0,1434.0,96,110976,111000
2019-11-01 22:15:00.000000000,1434.0,1434.0,1433.0,1434.0,66,111000,111004
2019-11-01 22:16:00.000000000,1434.0,1434.0,1434.0,1434.0,8,111004,111004
2019-11-01 22:17:00.000000000,1434.0,1434.0,1434.0,1434.0,24,111004,110996
2019-11-01 22:18:00.000000000,1434.0,1434.0,1434.0,1434.0,18,110996,110984
2019-11-01 22:19:00.000000000,1434.0,1434.0,1434.0,1434.0,0,110984,110984
2019-11-01 22:20:00.000000000,1434.0,1435.0,1434.0,1435.0,74,110984,110984
2019-11-01 22:21:00.000000000,1435.0,1435.0,1434.0,1434.0,32,110984,110988
