datetime,DCE.c2005.open,DCE.c2005.high,DCE.c2005.low,DCE.c2005.close,DCE.c2005.volume,DCE.c2005.open_oi,DCE.c2005.close_oi
2019-11-01 13:41:00.000000000,1954.0,1954.0,1954.0,1954.0,12,756180,756190
2019-11-01 13:42:00.000000000,1954.0,1954.0,1954.0,1954.0,430,756190,755886
2019-11-01 13:43:00.000000000,1954.0,1954.0,1954.0,1954.0,32,755886,755854
2019-11-01 13:44:00.000000000,1954.0,1955.0,1954.0,1955.0,36,755854,755836
2019-11-01 13:45:00.000000000,1955.0,1955.0,1954.0,1954.0,510,755836,755684
2019-11-01 13:46:00.000000000,1954.0,1955.0,1953.0,1955.0,668,755684,755556
2019-11-01 13:47:00.000000000,1955.0,1955.0,1954.0,1954.0,406,755556,755554
2019-11-01 13:48:00.000000000,1954.0,1955.0,1954.0,1954.0,334,755554,755426
2019-11-01 13:49:00.000000000,1954.0,1954.0,1954.0,1954.0,2,755426,755424
2019-11-01 13:50:00.000000000,1954.0,1955.0,1954.0,1955.0,156,755424,755338
2019-11-01 13:51:00.000000000,1955.0,1955.0,1954.0,1954.0,1128,755338,755282
2019-11-01 13:52:00.000000000,1954.0,1956.0,1954.0,1955.0,2060,755282,756026
2019-11-01 13:53:00.000000000,1955.0,1956.0,1955.0,1955.0,4,756026,756026
2019-11-01 13:54:00.000000000,1955.0,1956.0,1955.0,1956.0,8,756026,756024
2019-11-01 13:55:00.000000000,1956.0,1957.0,1956.0,1957.0,1512,756024,756706
2019-11-01 13:56:00.000000000,1957.0,1957.0,1956.0,1957.0,232,756706,756670
2019-11-01 13:57:00.000000000,1957.0,1957.0,1956.0,1957.0,890,756670,756590
2019-11-01 13:58:00.000000000,1957.0,1957.0,1956.0,1957.0,54,756590,756602
2019-11-01 13:59:00.000000000,1957.0,1958.0,1956.0,1957.0,3408,756602,755418
2019-11-01 14:00:00.000000000,1957.0,1958.0,1956.0,1957.0,746,755418,755158
2019-11-01 14:01:00.000000000,1957.0,1958.0,1956.0,1956.0,892,755158,755192
2019-11-01 14:02:00.000000000,1956.0,1957.0,1956.0,1956.0,530,755192,755238
2019-11-01 14:03:00.000000000,1956.0,1956.0,1955.0,1956.0,64,755238,755258
2019-11-01 14:04:00.000000000,1956.0,1956.0,1955.0,1956.0,100,755258,755232
2019-11-01 14:05:00.000000000,1956.0,1956.0,1955.0,1956.0,308,755232,755300
2019-11-01 14:06:00.000000000,1956.0,1956.0,1955.0,1956.0,48,755300,755282
2019-11-01 14:07:00.000000000,1956.0,1956.0,1956.0,1956.0,6,755282,755278
2019-11-01 14:08:00.000000000,1956.0,1956.0,1956.0,1956.0,2,755278,755278
2019-11-01 14:09:00.000000000,1956.0,1956.0,1956.0,1956.0,6,755278,755276
2019-11-01 14:10:00.000000000,1956.0,1956.0,1955.0,1956.0,10,755276,755276
2019-11-01 14:11:00.000000000,1956.0,1956.0,1956.0,1956.0,56,755276,755276
2019-11-01 14:12:00.000000000,1956.0,1956.0,1956.0,1956.0,16,755276,755276
2019-11-01 14:13:00.000000000,1956.0,1956.0,1956.0,1956.0,6,755276,755274
2019-11-01 14:14:00.000000000,1956.0,1957.0,1956.0,1956.0,424,755274,754974
2019-11-01 14:15:00.000000000,1956.0,1957.0,1956.0,1957.0,118,754974,755092
2019-11-01 14:16:00.000000000,1957.0,1957.0,1956.0,1956.0,6,755092,755092
2019-11-01 14:17:00.000000000,1956.0,1957.0,1956.0,1957.0,44,755092,755132
2019-11-01 14:18:00.000000000,1957.0,1957.0,1956.0,1956.0,18,755132,755126
2019-11-01 14:19:00.000000000,1956.0,1957.0,1956.0,1956.0,10,755126,755132
2019-11-01 14:20:00.000000000,1956.0,1956.0,1956.0,1956.0,24,755132,755132
2019-11-01 14:21:00.000000000,1956.0,1957.0,1956.0,1956.0,466,755132,755262
2019-11-01 14:22:00.000000000,1956.0,1956.0,1955.0,1956.0,122,755262,755274
2019-11-01 14:23:00.000000000,1956.0,1956.0,1955.0,1956.0,26,755274,755288
2019-11-01 14:24:00.000000000,1956.0,1957.0,1956.0,1957.0,90,755288,755216
2019-11-01 14:25:00.000000000,1957.0,1957.0,1956.0,1957.0,1608,755216,754658
2019-11-01 14:26:00.000000000,1957.0,1958.0,1957.0,1957.0,264,754658,754710
2019-11-01 14:27:00.000000000,1957.0,1957.0,1957.0,1957.0,22,754710,754728
2019-11-01 14:28:00.000000000,1957.0,1957.0,1957.0,1957.0,4,754728,754732
2019-11-01 14:29:00.000000000,1957.0,1958.0,1957.0,1957.0,478,754732,754934
2019-11-01 14:30:00.000000000,1957.0,1958.0,1957.0,1958.0,478,754934,755076
2019-11-01 14:31:00.000000000,1958.0,1958.0,1957.0,1957.0,248,755076,755272
2019-11-01 14:32:00.000000000,1957.0,1958.0,1957.0,1957.0,668,755272,755382
2019-11-01 14:33:00.000000000,1957.0,1957.0,1957.0,1957.0,0,755382,755382
2019-11-01 14:34:00.000000000,1957.0,1957.0,1956.0,1956.0,442,755382,755612
2019-11-01 14:35:00.000000000,1956.0,1957.0,1956.0,1956.0,14,755612,755616
2019-11-01 14:36:00.000000000,1956.0,1957.0,1956.0,1956.0,34,755616,755620
2019-11-01 14:37:00.000000000,1956.0,1957.0,1956.0,1956.0,14,755620,755614
2019-11-01 14:38:00.000000000,1956.0,1957.0,1956.0,1956.0,6,755614,755614
2019-11-01 14:39:00.000000000,1956.0,1957.0,1956.0,1956.0,152,755614,755470
2019-11-01 14:40:00.000000000,1956.0,1957.0,1956.0,1956.0,90,755470,755546
2019-11-01 14:41:00.000000000,1956.0,1957.0,1956.0,1957.0,70,755546,755616
2019-11-01 14:42:00.000000000,1957.0,1957.0,1957.0,1957.0,432,755616,755686
2019-11-01 14:43:00.000000000,1957.0,1958.0,1957.0,1957.0,572,755686,755908
2019-11-01 14:44:00.000000000,1957.0,1959.0,1957.0,1959.0,1524,755908,756860
2019-11-01 14:45:00.000000000,1959.0,1959.0,1958.0,1959.0,166,756860,756794
2019-11-01 14:46:00.000000000,1959.0,1959.0,1958.0,1959.0,316,756794,756850
2019-11-01 14:47:00.000000000,1959.0,1959.0,1958.0,1958.0,220,756850,757014
2019-11-01 14:48:00.000000000,1958.0,1959.0,1958.0,1959.0,44,757014,757056
2019-11-01 14:49:00.000000000,1959.0,1959.0,1959.0,1959.0,638,757056,757390
2019-11-01 14:50:00.000000000,1959.0,1960.0,1958.0,1958.0,2734,757390,757440
2019-11-01 14:51:00.000000000,1958.0,1958.0,1958.0,1958.0,140,757440,757346
2019-11-01 14:52:00.000000000,1958.0,1960.0,1958.0,1959.0,2626,757346,759210
2019-11-01 14:53:00.000000000,1959.0,1961.0,1959.0,1961.0,2580,759210,758572
2019-11-01 14:54:00.000000000,1961.0,1961.0,1959.0,1960.0,1196,758572,758790
2019-11-01 14:55:00.000000000,1960.0,1960.0,1959.0,1959.0,820,758790,758146
2019-11-01 14:56:00.000000000,1959.0,1960.0,1959.0,1959.0,2374,758146,758068
2019-11-01 14:57:00.000000000,1959.0,1960.0,1959.0,1960.0,414,758068,757836
2019-11-01 14:58:00.000000000,1960.0,1961.0,1959.0,1961.0,4340,757836,759090
2019-11-01 14:59:00.000000000,1961.0,1962.0,1960.0,1961.0,3524,759090,759580
2019-11-01 21:00:00.000000000,1964.0,1967.0,1962.0,1966.0,4944,759580,758614
2019-11-01 21:01:00.000000000,1966.0,1967.0,1965.0,1966.0,3376,758614,758904
2019-11-01 21:02:00.000000000,1966.0,1968.0,1966.0,1968.0,1700,758904,758766
2019-11-01 21:03:00.000000000,1968.0,1968.0,1967.0,1967.0,1178,758766,759640
2019-11-01 21:04:00.000000000,1967.0,1968.0,1967.0,1967.0,842,759640,759890
2019-11-01 21:05:00.000000000,1967.0,1968.0,1966.0,1966.0,1400,759890,759638
2019-11-01 21:06:00.000000000,1966.0,1967.0,1966.0,1967.0,1022,759638,759552
2019-11-01 21:07:00.000000000,1967.0,1967.0,1965.0,1965.0,2516,759552,757674
2019-11-01 21:08:00.000000000,1965.0,1966.0,1965.0,1966.0,1762,757674,757714
2019-11-01 21:09:00.000000000,1966.0,1968.0,1966.0,1967.0,2180,757714,758688
2019-11-01 21:10:00.000000000,1967.0,1968.0,1966.0,1967.0,1598,758688,759434
2019-11-01 21:11:00.000000000,1967.0,1968.0,1966.0,1967.0,1766,759434,760196
2019-11-01 21:12:00.000000000,1967.0,1968.0,1966.0,1967.0,292,760196,760380
2019-11-01 21:13:00.000000000,1967.0,1967.0,1966.0,1967.0,1176,760380,759810
2019-11-01 21:14:00.000000000,1967.0,1968.0,1967.0,1968.0,262,759810,759988
2019-11-01 21:15:00.000000000,1968.0,1968.0,1967.0,1968.0,808,759988,760476
2019-11-01 21:16:00.000000000,1968.0,1969.0,1967.0,1969.0,3372,760476,761870
2019-11-01 21:17:00.000000000,1969.0,1970.0,1968.0,1969.0,1528,761870,761994
2019-11-01 21:18:00.000000000,1969.0,1969.0,1968.0,1969.0,706,761994,762056
2019-11-01 21:19:00.000000000,1969.0,1970.0,1967.0,1968.0,1934,762056,761316
2019-11-01 21:20:00.000000000,1968.0,1969.0,1967.0,1968.0,2836,761316,760154
2019-11-01 21:21:00.000000000,1968.0,1969.0,1968.0,1968.0,862,760154,760206
2019-11-01 21:22:00.000000000,1968.0,1968.0,1967.0,1967.0,330,760206,760020
2019-11-01 21:23:00.000000000,1967.0,1968.0,1966.0,1966.0,774,760020,760348
2019-11-01 21:24:00.000000000,1966.0,1966.0,1964.0,1965.0,2552,760348,761034
2019-11-01 21:25:00.000000000,1965.0,1966.0,1964.0,1965.0,1836,761034,760396
2019-11-01 21:26:00.000000000,1965.0,1965.0,1964.0,1965.0,652,760396,760436
2019-11-01 21:27:00.000000000,1965.0,1966.0,1964.0,1965.0,1994,760436,760810
2019-11-01 21:28:00.000000000,1965.0,1965.0,1962.0,1962.0,3990,760810,760182
2019-11-01 21:29:00.000000000,1962.0,1962.0,1960.0,1960.0,4480,760182,759058
2019-11-01 21:30:00.000000000,1960.0,1961.0,1959.0,1961.0,2326,759058,758484
2019-11-01 21:31:00.000000000,1961.0,1961.0,1960.0,1960.0,878,758484,757918
2019-11-01 21:32:00.000000000,1960.0,1962.0,1959.0,1962.0,1558,757918,758390
2019-11-01 21:33:00.000000000,1962.0,1963.0,1962.0,1963.0,2634,758390,758904
2019-11-01 21:34:00.000000000,1963.0,1963.0,1962.0,1962.0,402,758904,758606
2019-11-01 21:35:00.000000000,1962.0,1963.0,1962.0,1962.0,964,758606,758174
2019-11-01 21:36:00.000000000,1962.0,1962.0,1961.0,1962.0,284,758174,758258
2019-11-01 21:37:00.000000000,1962.0,1963.0,1961.0,1961.0,2926,758258,758498
2019-11-01 21:38:00.000000000,1961.0,1961.0,1960.0,1960.0,1680,758498,758114
2019-11-01 21:39:00.000000000,1960.0,1961.0,1959.0,1960.0,1340,758114,758372
2019-11-01 21:40:00.000000000,1960.0,1960.0,1959.0,1960.0,1848,758372,758388
2019-11-01 21:41:00.000000000,1960.0,1960.0,1959.0,1960.0,324,758388,758174
2019-11-01 21:42:00.000000000,1960.0,1961.0,1959.0,1961.0,1270,758174,757658
2019-11-01 21:43:00.000000000,1961.0,1962.0,1961.0,1961.0,30,757658,757654
2019-11-01 21:44:00.000000000,1961.0,1961.0,1960.0,1960.0,1838,757654,758194
2019-11-01 21:45:00.000000000,1960.0,1963.0,1960.0,1962.0,838,758194,758294
2019-11-01 21:46:00.000000000,1962.0,1963.0,1962.0,1962.0,680,758294,758524
2019-11-01 21:47:00.000000000,1962.0,1963.0,1962.0,1963.0,1190,758524,758402
2019-11-01 21:48:00.000000000,1963.0,1963.0,1962.0,1962.0,28,758402,758402
2019-11-01 21:49:00.000000000,1962.0,1964.0,1962.0,1963.0,402,758402,758664
2019-11-01 21:50:00.000000000,1963.0,1964.0,1963.0,1963.0,1726,758664,759390
2019-11-01 21:51:00.000000000,1963.0,1964.0,1963.0,1964.0,960,759390,760154
2019-11-01 21:52:00.000000000,1964.0,1964.0,1963.0,1963.0,94,760154,760174
2019-11-01 21:53:00.000000000,1963.0,1963.0,1962.0,1963.0,1142,760174,759974
2019-11-01 21:54:00.000000000,1963.0,1964.0,1963.0,1963.0,50,759974,759960
2019-11-01 21:55:00.000000000,1963.0,1966.0,1963.0,1965.0,3618,759960,758722
2019-11-01 21:56:00.000000000,1965.0,1967.0,1964.0,1967.0,1760,758722,759478
2019-11-01 21:57:00.000000000,1967.0,1967.0,1965.0,1965.0,1308,759478,759072
2019-11-01 21:58:00.000000000,1965.0,1965.0,1963.0,1964.0,1206,759072,759382
2019-11-01 21:59:00.000000000,1964.0,1964.0,1963.0,1963.0,1554,759382,759940
2019-11-01 22:00:00.000000000,1963.0,1964.0,1963.0,1964.0,254,759940,759958
2019-11-01 22:01:00.000000000,1964.0,1964.0,1963.0,1963.0,234,759958,760134
2019-11-01 22:02:00.000000000,1963.0,1964.0,1963.0,1964.0,48,760134,760134
2019-11-01 22:03:00.000000000,1964.0,1965.0,1963.0,1964.0,820,760134,760484
2019-11-01 22:04:00.000000000,1964.0,1965.0,1964.0,1964.0,892,760484,760910
2019-11-01 22:05:00.000000000,1964.0,1965.0,1964.0,1964.0,56,760910,760898
2019-11-01 22:06:00.000000000,1964.0,1965.0,1964.0,1965.0,240,760898,760758
2019-11-01 22:07:00.000000000,1965.0,1965.0,1965.0,1965.0,42,760758,760798
2019-11-01 22:08:00.000000000,1965.0,1966.0,1965.0,1966.0,124,760798,760896
2019-11-01 22:09:00.000000000,1966.0,1966.0,1965.0,1965.0,44,760896,760908
2019-11-01 22:10:00.000000000,1965.0,1966.0,1965.0,1965.0,134,760908,760904
2019-11-01 22:11:00.000000000,1965.0,1966.0,1965.0,1965.0,1222,760904,760538
2019-11-01 22:12:00.000000000,1965.0,1965.0,1964.0,1964.0,272,760538,760430
2019-11-01 22:13:00.000000000,1964.0,1964.0,1963.0,1964.0,140,760430,760418
2019-11-01 22:14:00.000000000,1964.0,1964.0,1963.0,1964.0,16,760418,760418
2019-11-01 22:15:00.000000000,1964.0,1965.0,1964.0,1965.0,402,760418,760532
2019-11-01 22:16:00.000000000,1965.0,1965.0,1964.0,1964.0,2,760532,760532
2019-11-01 22:17:00.000000000,1964.0,1965.0,1964.0,1965.0,44,760532,760538
2019-11-01 22:18:00.000000000,1965.0,1965.0,1964.0,1964.0,6,760538,760538
2019-11-01 22:19:00.000000000,1964.0,1965.0,1964.0,1964.0,24,760538,760560
