,Datetime,Open,High,Low,Close,Volume
0,2019-11-01 09:00:00,6046.0,6062.0,6044.0,6048.0,38
1,2019-11-01 09:01:00,6048.0,6054.0,6040.0,6044.0,72
2,2019-11-01 09:02:00,6044.0,6048.0,6044.0,6048.0,4
3,2019-11-01 09:03:00,6048.0,6048.0,6046.0,6046.0,14
4,2019-11-01 09:04:00,6046.0,6048.0,6024.0,6032.0,174
5,2019-11-01 09:05:00,6032.0,6036.0,6026.0,6036.0,34
6,2019-11-01 09:06:00,6036.0,6062.0,6036.0,6060.0,234
7,2019-11-01 09:07:00,6060.0,6064.0,6054.0,6056.0,242
8,2019-11-01 09:08:00,6056.0,6060.0,6050.0,6058.0,90
9,2019-11-01 09:09:00,6058.0,6058.0,6050.0,6056.0,22
10,2019-11-01 09:10:00,6056.0,6056.0,6056.0,6056.0,24
11,2019-11-01 09:11:00,6056.0,6056.0,6054.0,6054.0,22
12,2019-11-01 09:12:00,6054.0,6054.0,6052.0,6052.0,140
13,2019-11-01 09:13:00,6052.0,6058.0,6052.0,6058.0,72
14,2019-11-01 09:14:00,6058.0,6060.0,6058.0,6060.0,76
15,2019-11-01 09:15:00,6060.0,6062.0,6058.0,6058.0,104
16,2019-11-01 09:16:00,6058.0,6060.0,6056.0,6060.0,32
17,2019-11-01 09:17:00,6060.0,6060.0,6056.0,6056.0,34
18,2019-11-01 09:18:00,6056.0,6060.0,6056.0,6060.0,8
19,2019-11-01 09:19:00,6060.0,6060.0,6058.0,6058.0,14
20,2019-11-01 09:20:00,6058.0,6060.0,6058.0,6058.0,4
21,2019-11-01 09:21:00,6058.0,6058.0,6054.0,6056.0,28
22,2019-11-01 09:22:00,6056.0,6056.0,6052.0,6052.0,50
23,2019-11-01 09:23:00,6052.0,6054.0,6052.0,6054.0,28
24,2019-11-01 09:24:00,6054.0,6054.0,6052.0,6054.0,6
25,2019-11-01 09:25:00,6054.0,6054.0,6052.0,6052.0,6
26,2019-11-01 09:26:00,6052.0,6052.0,6052.0,6052.0,22
27,2019-11-01 09:27:00,6052.0,6054.0,6052.0,6054.0,2
28,2019-11-01 09:28:00,6054.0,6054.0,6050.0,6050.0,10
29,2019-11-01 09:29:00,6050.0,6054.0,6050.0,6050.0,16
30,2019-11-01 09:30:00,6050.0,6054.0,6050.0,6052.0,16
31,2019-11-01 09:31:00,6052.0,6054.0,6050.0,6052.0,8
32,2019-11-01 09:32:00,6052.0,6056.0,6052.0,6056.0,56
33,2019-11-01 09:33:00,6056.0,6056.0,6056.0,6056.0,0
34,2019-11-01 09:34:00,6056.0,6056.0,6052.0,6052.0,4
35,2019-11-01 09:35:00,6052.0,6056.0,6052.0,6056.0,2
36,2019-11-01 09:36:00,6056.0,6056.0,6056.0,6056.0,10
37,2019-11-01 09:37:00,6056.0,6056.0,6056.0,6056.0,0
38,2019-11-01 09:38:00,6056.0,6056.0,6056.0,6056.0,4
39,2019-11-01 09:39:00,6056.0,6058.0,6056.0,6058.0,54
40,2019-11-01 09:40:00,6058.0,6058.0,6058.0,6058.0,0
41,2019-11-01 09:41:00,6058.0,6060.0,6058.0,6060.0,28
42,2019-11-01 09:42:00,6060.0,6060.0,6058.0,6058.0,2
43,2019-11-01 09:43:00,6058.0,6058.0,6058.0,6058.0,0
44,2019-11-01 09:44:00,6058.0,6058.0,6056.0,6056.0,12
45,2019-11-01 09:45:00,6056.0,6060.0,6056.0,6060.0,24
46,2019-11-01 09:46:00,6060.0,6060.0,6058.0,6058.0,4
47,2019-11-01 09:47:00,6058.0,6058.0,6058.0,6058.0,0
48,2019-11-01 09:48:00,6058.0,6060.0,6058.0,6060.0,30
49,2019-11-01 09:49:00,6060.0,6060.0,6058.0,6058.0,8
50,2019-11-01 09:50:00,6058.0,6060.0,6058.0,6060.0,62
51,2019-11-01 09:51:00,6060.0,6062.0,6060.0,6062.0,14
52,2019-11-01 09:52:00,6062.0,6062.0,6062.0,6062.0,0
53,2019-11-01 09:53:00,6062.0,6062.0,6062.0,6062.0,16
54,2019-11-01 09:54:00,6062.0,6062.0,6062.0,6062.0,0
55,2019-11-01 09:55:00,6062.0,6062.0,6060.0,6060.0,6
56,2019-11-01 09:56:00,6060.0,6066.0,6060.0,6064.0,52
57,2019-11-01 09:57:00,6064.0,6070.0,6064.0,6066.0,192
58,2019-11-01 09:58:00,6066.0,6066.0,6064.0,6064.0,6
59,2019-11-01 09:59:00,6064.0,6064.0,6060.0,6060.0,22
60,2019-11-01 10:00:00,6060.0,6060.0,6058.0,6058.0,26
61,2019-11-01 10:01:00,6058.0,6060.0,6056.0,6056.0,16
62,2019-11-01 10:02:00,6056.0,6058.0,6056.0,6056.0,26
63,2019-11-01 10:03:00,6056.0,6056.0,6056.0,6056.0,2
64,2019-11-01 10:04:00,6056.0,6056.0,6056.0,6056.0,0
65,2019-11-01 10:05:00,6056.0,6060.0,6056.0,6056.0,40
66,2019-11-01 10:06:00,6056.0,6056.0,6052.0,6052.0,52
67,2019-11-01 10:07:00,6052.0,6052.0,6052.0,6052.0,0
68,2019-11-01 10:08:00,6052.0,6062.0,6052.0,6062.0,6
69,2019-11-01 10:09:00,6062.0,6062.0,6062.0,6062.0,14
70,2019-11-01 10:10:00,6062.0,6062.0,6062.0,6062.0,0
71,2019-11-01 10:11:00,6062.0,6062.0,6062.0,6062.0,0
72,2019-11-01 10:12:00,6062.0,6062.0,6062.0,6062.0,0
73,2019-11-01 10:13:00,6062.0,6062.0,6060.0,6062.0,6
74,2019-11-01 10:14:00,6062.0,6064.0,6058.0,6064.0,34
75,2019-11-01 10:30:00,6064.0,6064.0,6060.0,6060.0,2
76,2019-11-01 10:31:00,6060.0,6060.0,6056.0,6056.0,10
77,2019-11-01 10:32:00,6056.0,6056.0,6052.0,6052.0,8
78,2019-11-01 10:33:00,6052.0,6054.0,6052.0,6054.0,20
79,2019-11-01 10:34:00,6054.0,6054.0,6054.0,6054.0,12
80,2019-11-01 10:35:00,6054.0,6054.0,6054.0,6054.0,4
81,2019-11-01 10:36:00,6054.0,6054.0,6054.0,6054.0,2
82,2019-11-01 10:37:00,6054.0,6054.0,6054.0,6054.0,4
83,2019-11-01 10:38:00,6054.0,6054.0,6050.0,6052.0,54
84,2019-11-01 10:39:00,6052.0,6052.0,6038.0,6038.0,276
85,2019-11-01 10:40:00,6038.0,6038.0,6038.0,6038.0,2
86,2019-11-01 10:41:00,6038.0,6046.0,6038.0,6046.0,24
87,2019-11-01 10:42:00,6046.0,6050.0,6046.0,6050.0,4
88,2019-11-01 10:43:00,6050.0,6050.0,6050.0,6050.0,4
89,2019-11-01 10:44:00,6050.0,6050.0,6048.0,6050.0,16
90,2019-11-01 10:45:00,6050.0,6052.0,6050.0,6052.0,2
91,2019-11-01 10:46:00,6052.0,6052.0,6050.0,6050.0,2
92,2019-11-01 10:47:00,6050.0,6050.0,6050.0,6050.0,0
93,2019-11-01 10:48:00,6050.0,6054.0,6050.0,6054.0,2
94,2019-11-01 10:49:00,6054.0,6054.0,6052.0,6052.0,2
95,2019-11-01 10:50:00,6052.0,6052.0,6052.0,6052.0,0
96,2019-11-01 10:51:00,6052.0,6056.0,6052.0,6056.0,2
97,2019-11-01 10:52:00,6056.0,6056.0,6056.0,6056.0,0
98,2019-11-01 10:53:00,6056.0,6066.0,6056.0,6066.0,108
99,2019-11-01 10:54:00,6066.0,6068.0,6064.0,6068.0,226
100,2019-11-01 10:55:00,6068.0,6068.0,6066.0,6066.0,136
101,2019-11-01 10:56:00,6066.0,6066.0,6064.0,6064.0,2
102,2019-11-01 10:57:00,6064.0,6064.0,6064.0,6064.0,2
103,2019-11-01 10:58:00,6064.0,6070.0,6062.0,6070.0,64
104,2019-11-01 10:59:00,6070.0,6070.0,6062.0,6062.0,60
105,2019-11-01 11:00:00,6062.0,6062.0,6062.0,6062.0,0
106,2019-11-01 11:01:00,6062.0,6064.0,6062.0,6064.0,2
107,2019-11-01 11:02:00,6064.0,6064.0,6062.0,6062.0,14
108,2019-11-01 11:03:00,6062.0,6062.0,6062.0,6062.0,0
109,2019-11-01 11:04:00,6062.0,6062.0,6058.0,6058.0,8
110,2019-11-01 11:05:00,6058.0,6062.0,6058.0,6062.0,4
111,2019-11-01 11:06:00,6062.0,6062.0,6058.0,6058.0,2
112,2019-11-01 11:07:00,6058.0,6058.0,6058.0,6058.0,0
113,2019-11-01 11:08:00,6058.0,6060.0,6058.0,6060.0,4
114,2019-11-01 11:09:00,6060.0,6060.0,6060.0,6060.0,0
115,2019-11-01 11:10:00,6060.0,6060.0,6060.0,6060.0,0
116,2019-11-01 11:11:00,6060.0,6060.0,6060.0,6060.0,0
117,2019-11-01 11:12:00,6060.0,6064.0,6060.0,6064.0,2
118,2019-11-01 11:13:00,6064.0,6064.0,6064.0,6064.0,0
