datetime,DCE.l2001.open,DCE.l2001.high,DCE.l2001.low,DCE.l2001.close,DCE.l2001.volume,DCE.l2001.open_oi,DCE.l2001.close_oi
2019-08-19 09:49:00.000000000,7455.0,7460.0,7455.0,7460.0,66,700120,700124
2019-08-19 09:50:00.000000000,7460.0,7465.0,7455.0,7460.0,998,700124,700176
2019-08-19 09:51:00.000000000,7460.0,7465.0,7460.0,7460.0,102,700176,700158
2019-08-19 09:52:00.000000000,7460.0,7465.0,7460.0,7460.0,106,700158,700130
2019-08-19 09:53:00.000000000,7460.0,7465.0,7460.0,7465.0,130,700130,700148
2019-08-19 09:54:00.000000000,7465.0,7465.0,7455.0,7455.0,850,700148,700260
2019-08-19 09:55:00.000000000,7455.0,7465.0,7455.0,7460.0,1802,700260,700228
2019-08-19 09:56:00.000000000,7460.0,7460.0,7455.0,7455.0,590,700228,700182
2019-08-19 09:57:00.000000000,7455.0,7460.0,7455.0,7455.0,92,700182,700210
2019-08-19 09:58:00.000000000,7455.0,7460.0,7455.0,7460.0,226,700210,700182
2019-08-19 09:59:00.000000000,7460.0,7460.0,7455.0,7460.0,846,700182,700166
2019-08-19 10:00:00.000000000,7460.0,7465.0,7460.0,7465.0,3450,700166,699610
2019-08-19 10:01:00.000000000,7465.0,7470.0,7465.0,7465.0,2268,699610,699532
2019-08-19 10:02:00.000000000,7465.0,7470.0,7465.0,7465.0,1074,699532,699586
2019-08-19 10:03:00.000000000,7465.0,7470.0,7465.0,7470.0,1902,699586,699476
2019-08-19 10:04:00.000000000,7470.0,7470.0,7465.0,7465.0,368,699476,699264
2019-08-19 10:05:00.000000000,7465.0,7465.0,7460.0,7460.0,1174,699264,698992
2019-08-19 10:06:00.000000000,7460.0,7465.0,7460.0,7460.0,280,698992,699056
2019-08-19 10:07:00.000000000,7460.0,7465.0,7460.0,7460.0,1988,699056,698634
2019-08-19 10:08:00.000000000,7460.0,7465.0,7460.0,7465.0,332,698634,698630
2019-08-19 10:09:00.000000000,7465.0,7465.0,7460.0,7460.0,146,698630,698618
2019-08-19 10:10:00.000000000,7460.0,7465.0,7460.0,7460.0,316,698618,698776
2019-08-19 10:11:00.000000000,7460.0,7465.0,7460.0,7460.0,58,698776,698798
2019-08-19 10:12:00.000000000,7460.0,7465.0,7460.0,7460.0,64,698798,698776
2019-08-19 10:13:00.000000000,7460.0,7465.0,7460.0,7460.0,396,698776,698966
2019-08-19 10:14:00.000000000,7460.0,7465.0,7455.0,7460.0,956,698966,698978
2019-08-19 10:30:00.000000000,7460.0,7460.0,7455.0,7455.0,186,698978,699020
2019-08-19 10:31:00.000000000,7455.0,7465.0,7455.0,7465.0,942,699020,699198
2019-08-19 10:32:00.000000000,7465.0,7465.0,7460.0,7465.0,208,699198,699098
2019-08-19 10:33:00.000000000,7465.0,7470.0,7460.0,7470.0,446,699098,698956
2019-08-19 10:34:00.000000000,7470.0,7470.0,7465.0,7465.0,268,698956,698804
2019-08-19 10:35:00.000000000,7465.0,7465.0,7460.0,7460.0,2308,698804,698840
2019-08-19 10:36:00.000000000,7460.0,7465.0,7460.0,7460.0,130,698840,698778
2019-08-19 10:37:00.000000000,7460.0,7465.0,7460.0,7465.0,696,698778,698618
2019-08-19 10:38:00.000000000,7465.0,7465.0,7460.0,7465.0,184,698618,698638
2019-08-19 10:39:00.000000000,7465.0,7470.0,7460.0,7465.0,814,698638,698670
2019-08-19 10:40:00.000000000,7465.0,7470.0,7460.0,7465.0,1020,698670,698772
2019-08-19 10:41:00.000000000,7465.0,7465.0,7460.0,7465.0,474,698772,698898
2019-08-19 10:42:00.000000000,7465.0,7465.0,7460.0,7465.0,396,698898,698974
2019-08-19 10:43:00.000000000,7465.0,7465.0,7460.0,7460.0,178,698974,698884
2019-08-19 10:44:00.000000000,7460.0,7465.0,7455.0,7455.0,2718,698884,698852
2019-08-19 10:45:00.000000000,7455.0,7465.0,7455.0,7465.0,1114,698852,698940
2019-08-19 10:46:00.000000000,7465.0,7465.0,7460.0,7465.0,116,698940,698944
2019-08-19 10:47:00.000000000,7465.0,7465.0,7460.0,7460.0,216,698944,698934
2019-08-19 10:48:00.000000000,7460.0,7465.0,7455.0,7460.0,2142,698934,699134
2019-08-19 10:49:00.000000000,7460.0,7460.0,7455.0,7455.0,628,699134,698854
2019-08-19 10:50:00.000000000,7455.0,7460.0,7455.0,7460.0,232,698854,698898
2019-08-19 10:51:00.000000000,7460.0,7460.0,7455.0,7455.0,156,698898,698888
2019-08-19 10:52:00.000000000,7455.0,7460.0,7455.0,7460.0,408,698888,699092
2019-08-19 10:53:00.000000000,7460.0,7460.0,7455.0,7460.0,274,699092,699272
2019-08-19 10:54:00.000000000,7460.0,7465.0,7460.0,7460.0,900,699272,698952
2019-08-19 10:55:00.000000000,7460.0,7470.0,7460.0,7465.0,2804,698952,699456
2019-08-19 10:56:00.000000000,7465.0,7470.0,7460.0,7460.0,800,699456,699308
2019-08-19 10:57:00.000000000,7460.0,7470.0,7460.0,7470.0,374,699308,699126
2019-08-19 10:58:00.000000000,7470.0,7470.0,7465.0,7470.0,1290,699126,699212
2019-08-19 10:59:00.000000000,7470.0,7470.0,7465.0,7470.0,562,699212,699052
2019-08-19 11:00:00.000000000,7470.0,7475.0,7465.0,7470.0,1962,699052,698590
2019-08-19 11:01:00.000000000,7470.0,7470.0,7465.0,7470.0,98,698590,698624
2019-08-19 11:02:00.000000000,7470.0,7470.0,7465.0,7465.0,112,698624,698596
2019-08-19 11:03:00.000000000,7465.0,7470.0,7465.0,7470.0,116,698596,698564
2019-08-19 11:04:00.000000000,7470.0,7470.0,7465.0,7470.0,400,698564,698496
2019-08-19 11:05:00.000000000,7470.0,7470.0,7465.0,7465.0,174,698496,698476
2019-08-19 11:06:00.000000000,7465.0,7470.0,7465.0,7465.0,290,698476,698586
2019-08-19 11:07:00.000000000,7465.0,7470.0,7465.0,7465.0,456,698586,698702
2019-08-19 11:08:00.000000000,7465.0,7470.0,7465.0,7465.0,124,698702,698654
2019-08-19 11:09:00.000000000,7465.0,7470.0,7465.0,7470.0,290,698654,698742
2019-08-19 11:10:00.000000000,7470.0,7470.0,7465.0,7470.0,208,698742,698692
2019-08-19 11:11:00.000000000,7470.0,7470.0,7465.0,7470.0,82,698692,698682
2019-08-19 11:12:00.000000000,7470.0,7470.0,7460.0,7465.0,2388,698682,698740
2019-08-19 11:13:00.000000000,7465.0,7470.0,7465.0,7470.0,250,698740,698660
2019-08-19 11:14:00.000000000,7470.0,7470.0,7465.0,7465.0,66,698660,698618
2019-08-19 11:15:00.000000000,7465.0,7470.0,7465.0,7470.0,68,698618,698568
2019-08-19 11:16:00.000000000,7470.0,7470.0,7465.0,7465.0,62,698568,698586
2019-08-19 11:17:00.000000000,7465.0,7470.0,7465.0,7465.0,90,698586,698642
2019-08-19 11:18:00.000000000,7465.0,7470.0,7465.0,7465.0,102,698642,698644
2019-08-19 11:19:00.000000000,7465.0,7470.0,7465.0,7465.0,46,698644,698654
2019-08-19 11:20:00.000000000,7465.0,7470.0,7465.0,7465.0,692,698654,698342
2019-08-19 11:21:00.000000000,7465.0,7470.0,7465.0,7465.0,102,698342,698364
2019-08-19 11:22:00.000000000,7465.0,7470.0,7465.0,7465.0,334,698364,698326
2019-08-19 11:23:00.000000000,7465.0,7465.0,7460.0,7465.0,298,698326,698304
2019-08-19 11:24:00.000000000,7465.0,7465.0,7460.0,7465.0,70,698304,698258
2019-08-19 11:25:00.000000000,7465.0,7465.0,7460.0,7465.0,204,698258,698184
2019-08-19 11:26:00.000000000,7465.0,7465.0,7460.0,7460.0,44,698184,698178
2019-08-19 11:27:00.000000000,7460.0,7465.0,7460.0,7465.0,86,698178,698190
2019-08-19 11:28:00.000000000,7465.0,7470.0,7460.0,7470.0,1094,698190,698324
2019-08-19 11:29:00.000000000,7470.0,7470.0,7465.0,7470.0,750,698324,698188
2019-08-19 13:30:00.000000000,7465.0,7470.0,7465.0,7465.0,406,698188,698392
2019-08-19 13:31:00.000000000,7465.0,7470.0,7465.0,7470.0,398,698392,698340
2019-08-19 13:32:00.000000000,7470.0,7475.0,7465.0,7475.0,3318,698340,697544
2019-08-19 13:33:00.000000000,7475.0,7475.0,7465.0,7465.0,1610,697544,697702
2019-08-19 13:34:00.000000000,7465.0,7470.0,7465.0,7465.0,156,697702,697764
2019-08-19 13:35:00.000000000,7465.0,7470.0,7460.0,7465.0,1320,697764,697954
2019-08-19 13:36:00.000000000,7465.0,7465.0,7460.0,7460.0,468,697954,698128
2019-08-19 13:37:00.000000000,7460.0,7465.0,7455.0,7460.0,2344,698128,698774
2019-08-19 13:38:00.000000000,7460.0,7460.0,7455.0,7460.0,678,698774,698870
2019-08-19 13:39:00.000000000,7460.0,7460.0,7455.0,7455.0,1590,698870,698338
2019-08-19 13:40:00.000000000,7455.0,7460.0,7455.0,7455.0,664,698338,698178
2019-08-19 13:41:00.000000000,7455.0,7460.0,7455.0,7455.0,184,698178,698184
2019-08-19 13:42:00.000000000,7455.0,7460.0,7455.0,7455.0,710,698184,698500
2019-08-19 13:43:00.000000000,7455.0,7460.0,7450.0,7455.0,414,698500,698390
2019-08-19 13:44:00.000000000,7455.0,7455.0,7440.0,7445.0,6392,698390,701652
2019-08-19 13:45:00.000000000,7445.0,7445.0,7435.0,7440.0,4048,701652,702836
2019-08-19 13:46:00.000000000,7440.0,7440.0,7435.0,7440.0,1814,702836,703130
2019-08-19 13:47:00.000000000,7440.0,7440.0,7435.0,7440.0,1368,703130,703878
2019-08-19 13:48:00.000000000,7440.0,7440.0,7435.0,7435.0,476,703878,704252
2019-08-19 13:49:00.000000000,7435.0,7440.0,7430.0,7430.0,1150,704252,704692
2019-08-19 13:50:00.000000000,7430.0,7440.0,7430.0,7440.0,1312,704692,704526
2019-08-19 13:51:00.000000000,7440.0,7440.0,7430.0,7435.0,1094,704526,704512
2019-08-19 13:52:00.000000000,7435.0,7435.0,7430.0,7435.0,1196,704512,704740
2019-08-19 13:53:00.000000000,7435.0,7435.0,7430.0,7435.0,320,704740,704774
2019-08-19 13:54:00.000000000,7435.0,7435.0,7430.0,7435.0,596,704774,704594
2019-08-19 13:55:00.000000000,7435.0,7435.0,7430.0,7435.0,472,704594,704584
2019-08-19 13:56:00.000000000,7435.0,7435.0,7430.0,7435.0,890,704584,704834
2019-08-19 13:57:00.000000000,7435.0,7435.0,7430.0,7435.0,378,704834,704910
2019-08-19 13:58:00.000000000,7435.0,7440.0,7435.0,7440.0,2162,704910,704672
2019-08-19 13:59:00.000000000,7440.0,7440.0,7435.0,7440.0,688,704672,704830
2019-08-19 14:00:00.000000000,7440.0,7440.0,7435.0,7435.0,1254,704830,704884
2019-08-19 14:01:00.000000000,7435.0,7440.0,7435.0,7435.0,384,704884,704768
2019-08-19 14:02:00.000000000,7435.0,7440.0,7430.0,7435.0,3146,704768,705500
2019-08-19 14:03:00.000000000,7435.0,7440.0,7435.0,7435.0,2406,705500,705344
2019-08-19 14:04:00.000000000,7435.0,7440.0,7435.0,7435.0,248,705344,705374
2019-08-19 14:05:00.000000000,7435.0,7440.0,7435.0,7440.0,2462,705374,705470
2019-08-19 14:06:00.000000000,7440.0,7440.0,7435.0,7435.0,1106,705470,705542
2019-08-19 14:07:00.000000000,7435.0,7440.0,7435.0,7440.0,100,705542,705562
2019-08-19 14:08:00.000000000,7440.0,7440.0,7435.0,7435.0,70,705562,705602
2019-08-19 14:09:00.000000000,7435.0,7440.0,7435.0,7435.0,412,705602,705494
2019-08-19 14:10:00.000000000,7435.0,7440.0,7435.0,7440.0,418,705494,705376
2019-08-19 14:11:00.000000000,7440.0,7445.0,7435.0,7445.0,784,705376,705668
2019-08-19 14:12:00.000000000,7445.0,7445.0,7440.0,7445.0,706,705668,705758
2019-08-19 14:13:00.000000000,7445.0,7445.0,7440.0,7445.0,750,705758,705908
2019-08-19 14:14:00.000000000,7445.0,7445.0,7440.0,7445.0,200,705908,705840
2019-08-19 14:15:00.000000000,7445.0,7445.0,7435.0,7440.0,964,705840,706064
2019-08-19 14:16:00.000000000,7440.0,7440.0,7435.0,7440.0,114,706064,706104
2019-08-19 14:17:00.000000000,7440.0,7445.0,7435.0,7440.0,340,706104,706228
2019-08-19 14:18:00.000000000,7440.0,7445.0,7440.0,7440.0,264,706228,706430
2019-08-19 14:19:00.000000000,7440.0,7445.0,7440.0,7440.0,160,706430,706532
2019-08-19 14:20:00.000000000,7440.0,7445.0,7440.0,7445.0,320,706532,706418
2019-08-19 14:21:00.000000000,7445.0,7450.0,7440.0,7445.0,2234,706418,707520
2019-08-19 14:22:00.000000000,7445.0,7445.0,7440.0,7445.0,268,707520,707502
2019-08-19 14:23:00.000000000,7445.0,7445.0,7440.0,7440.0,66,707502,707510
2019-08-19 14:24:00.000000000,7440.0,7445.0,7440.0,7445.0,216,707510,707546
2019-08-19 14:25:00.000000000,7445.0,7445.0,7440.0,7440.0,910,707546,707884
2019-08-19 14:26:00.000000000,7440.0,7445.0,7440.0,7440.0,126,707884,707930
2019-08-19 14:27:00.000000000,7440.0,7445.0,7440.0,7440.0,360,707930,708116
2019-08-19 14:28:00.000000000,7440.0,7445.0,7440.0,7440.0,558,708116,708280
2019-08-19 14:29:00.000000000,7440.0,7445.0,7435.0,7440.0,640,708280,708412
2019-08-19 14:30:00.000000000,7440.0,7445.0,7440.0,7440.0,336,708412,708314
2019-08-19 14:31:00.000000000,7440.0,7445.0,7440.0,7440.0,116,708314,708296
2019-08-19 14:32:00.000000000,7440.0,7445.0,7435.0,7440.0,886,708296,708634
2019-08-19 14:33:00.000000000,7440.0,7440.0,7435.0,7435.0,756,708634,709030
2019-08-19 14:34:00.000000000,7435.0,7445.0,7435.0,7445.0,700,709030,709050
2019-08-19 14:35:00.000000000,7445.0,7445.0,7435.0,7440.0,784,709050,708888
2019-08-19 14:36:00.000000000,7440.0,7440.0,7435.0,7435.0,472,708888,708968
2019-08-19 14:37:00.000000000,7435.0,7440.0,7435.0,7440.0,888,708968,709492
2019-08-19 14:38:00.000000000,7440.0,7440.0,7435.0,7435.0,350,709492,709306
2019-08-19 14:39:00.000000000,7435.0,7440.0,7435.0,7440.0,114,709306,709262
2019-08-19 14:40:00.000000000,7440.0,7440.0,7435.0,7435.0,460,709262,709280
2019-08-19 14:41:00.000000000,7435.0,7440.0,7435.0,7440.0,348,709280,709440
2019-08-19 14:42:00.000000000,7440.0,7440.0,7435.0,7435.0,360,709440,709380
2019-08-19 14:43:00.000000000,7435.0,7440.0,7435.0,7435.0,290,709380,709306
2019-08-19 14:44:00.000000000,7435.0,7440.0,7435.0,7440.0,914,709306,708752
2019-08-19 14:45:00.000000000,7440.0,7440.0,7435.0,7435.0,600,708752,708748
2019-08-19 14:46:00.000000000,7435.0,7445.0,7435.0,7440.0,1470,708748,708656
2019-08-19 14:47:00.000000000,7440.0,7445.0,7430.0,7430.0,4190,708656,708564
2019-08-19 14:48:00.000000000,7430.0,7445.0,7430.0,7440.0,3156,708564,709658
2019-08-19 14:49:00.000000000,7440.0,7445.0,7440.0,7440.0,630,709658,710070
2019-08-19 14:50:00.000000000,7440.0,7445.0,7440.0,7440.0,490,710070,710382
2019-08-19 14:51:00.000000000,7440.0,7445.0,7435.0,7440.0,1888,710382,711242
2019-08-19 14:52:00.000000000,7440.0,7445.0,7440.0,7440.0,572,711242,711232
2019-08-19 14:53:00.000000000,7440.0,7445.0,7435.0,7440.0,634,711232,711184
2019-08-19 14:54:00.000000000,7440.0,7450.0,7440.0,7445.0,2828,711184,711288
2019-08-19 14:55:00.000000000,7445.0,7450.0,7445.0,7445.0,600,711288,711374
2019-08-19 14:56:00.000000000,7445.0,7455.0,7445.0,7455.0,1920,711374,711090
2019-08-19 14:57:00.000000000,7455.0,7455.0,7450.0,7455.0,690,711090,711194
2019-08-19 14:58:00.000000000,7455.0,7455.0,7450.0,7455.0,1846,711194,710246
2019-08-19 14:59:00.000000000,7455.0,7455.0,7450.0,7455.0,3622,710246,708236
2019-08-19 21:00:00.000000000,7460.0,7460.0,7440.0,7450.0,3372,708236,709252
2019-08-19 21:01:00.000000000,7450.0,7460.0,7450.0,7455.0,3334,709252,708854
2019-08-19 21:02:00.000000000,7455.0,7460.0,7455.0,7455.0,2840,708854,709522
2019-08-19 21:03:00.000000000,7455.0,7460.0,7450.0,7460.0,2476,709522,710056
2019-08-19 21:04:00.000000000,7460.0,7465.0,7455.0,7460.0,1780,710056,710284
2019-08-19 21:05:00.000000000,7460.0,7465.0,7455.0,7455.0,1910,710284,710166
2019-08-19 21:06:00.000000000,7455.0,7460.0,7450.0,7450.0,3234,710166,711294
2019-08-19 21:07:00.000000000,7450.0,7455.0,7445.0,7450.0,4402,711294,712150
2019-08-19 21:08:00.000000000,7450.0,7455.0,7450.0,7450.0,960,712150,712432
2019-08-19 21:09:00.000000000,7450.0,7455.0,7450.0,7450.0,646,712432,712588
2019-08-19 21:10:00.000000000,7450.0,7455.0,7450.0,7455.0,390,712588,712550
2019-08-19 21:11:00.000000000,7455.0,7460.0,7450.0,7455.0,4852,712550,713182
2019-08-19 21:12:00.000000000,7455.0,7460.0,7455.0,7460.0,1070,713182,713386
2019-08-19 21:13:00.000000000,7460.0,7460.0,7455.0,7455.0,1062,713386,713422
2019-08-19 21:14:00.000000000,7455.0,7460.0,7455.0,7455.0,492,713422,713698
2019-08-19 21:15:00.000000000,7455.0,7465.0,7455.0,7460.0,3828,713698,713738
2019-08-19 21:16:00.000000000,7460.0,7465.0,7460.0,7460.0,586,713738,714098
2019-08-19 21:17:00.000000000,7460.0,7465.0,7460.0,7460.0,194,714098,714204
2019-08-19 21:18:00.000000000,7460.0,7480.0,7460.0,7475.0,9018,714204,711302
2019-08-19 21:19:00.000000000,7475.0,7475.0,7465.0,7470.0,1156,711302,711178
2019-08-19 21:20:00.000000000,7470.0,7475.0,7465.0,7470.0,1822,711178,710954
2019-08-19 21:21:00.000000000,7470.0,7475.0,7465.0,7475.0,4004,710954,709972
2019-08-19 21:22:00.000000000,7475.0,7485.0,7470.0,7475.0,6050,709972,708848
2019-08-19 21:23:00.000000000,7475.0,7485.0,7475.0,7480.0,2872,708848,709136
2019-08-19 21:24:00.000000000,7480.0,7485.0,7475.0,7475.0,1194,709136,709308
2019-08-19 21:25:00.000000000,7475.0,7480.0,7475.0,7480.0,230,709308,709296
2019-08-19 21:26:00.000000000,7480.0,7480.0,7475.0,7475.0,292,709296,709300
2019-08-19 21:27:00.000000000,7475.0,7480.0,7475.0,7480.0,218,709300,709308
2019-08-19 21:28:00.000000000,7480.0,7480.0,7475.0,7475.0,310,709308,709342
2019-08-19 21:29:00.000000000,7475.0,7480.0,7475.0,7475.0,456,709342,709506
2019-08-19 21:30:00.000000000,7475.0,7480.0,7475.0,7475.0,276,709506,709636
2019-08-19 21:31:00.000000000,7475.0,7480.0,7475.0,7475.0,324,709636,709762
2019-08-19 21:32:00.000000000,7475.0,7480.0,7470.0,7475.0,854,709762,709990
2019-08-19 21:33:00.000000000,7475.0,7480.0,7470.0,7475.0,1718,709990,710538
2019-08-19 21:34:00.000000000,7475.0,7475.0,7470.0,7470.0,638,710538,710628
2019-08-19 21:35:00.000000000,7470.0,7475.0,7470.0,7475.0,1136,710628,711162
2019-08-19 21:36:00.000000000,7475.0,7475.0,7465.0,7465.0,2086,711162,711874
2019-08-19 21:37:00.000000000,7465.0,7470.0,7465.0,7470.0,96,711874,711922
2019-08-19 21:38:00.000000000,7470.0,7475.0,7465.0,7475.0,950,711922,712196
2019-08-19 21:39:00.000000000,7475.0,7475.0,7470.0,7475.0,62,712196,712230
2019-08-19 21:40:00.000000000,7475.0,7475.0,7470.0,7475.0,166,712230,712366
2019-08-19 21:41:00.000000000,7475.0,7475.0,7470.0,7475.0,140,712366,712460
2019-08-19 21:42:00.000000000,7475.0,7475.0,7470.0,7475.0,296,712460,712628
2019-08-19 21:43:00.000000000,7475.0,7475.0,7470.0,7475.0,50,712628,712618
2019-08-19 21:44:00.000000000,7475.0,7475.0,7470.0,7475.0,266,712618,712622
2019-08-19 21:45:00.000000000,7475.0,7475.0,7470.0,7475.0,286,712622,712678
2019-08-19 21:46:00.000000000,7475.0,7475.0,7470.0,7470.0,3236,712678,712518
2019-08-19 21:47:00.000000000,7470.0,7475.0,7465.0,7470.0,2804,712518,713708
2019-08-19 21:48:00.000000000,7470.0,7470.0,7460.0,7460.0,1356,713708,714408
2019-08-19 21:49:00.000000000,7460.0,7465.0,7460.0,7465.0,288,714408,714498
2019-08-19 21:50:00.000000000,7465.0,7465.0,7460.0,7465.0,140,714498,714586
2019-08-19 21:51:00.000000000,7465.0,7465.0,7465.0,7465.0,24,714586,714598
2019-08-19 21:52:00.000000000,7465.0,7465.0,7460.0,7465.0,76,714598,714612
2019-08-19 21:53:00.000000000,7465.0,7465.0,7460.0,7465.0,822,714612,714372
2019-08-19 21:54:00.000000000,7465.0,7465.0,7460.0,7460.0,124,714372,714418
2019-08-19 21:55:00.000000000,7460.0,7465.0,7460.0,7465.0,52,714418,714430
2019-08-19 21:56:00.000000000,7465.0,7465.0,7460.0,7465.0,608,714430,714664
2019-08-19 21:57:00.000000000,7465.0,7465.0,7460.0,7460.0,52,714664,714652
2019-08-19 21:58:00.000000000,7460.0,7465.0,7460.0,7465.0,172,714652,714622
2019-08-19 21:59:00.000000000,7465.0,7465.0,7460.0,7460.0,650,714622,714546
2019-08-19 22:00:00.000000000,7460.0,7465.0,7460.0,7460.0,264,714546,714710
2019-08-19 22:01:00.000000000,7460.0,7465.0,7460.0,7465.0,352,714710,715000
2019-08-19 22:02:00.000000000,7465.0,7465.0,7460.0,7460.0,316,715000,715068
2019-08-19 22:03:00.000000000,7460.0,7465.0,7460.0,7460.0,164,715068,715110
2019-08-19 22:04:00.000000000,7460.0,7465.0,7460.0,7460.0,204,715110,715192
2019-08-19 22:05:00.000000000,7460.0,7465.0,7460.0,7460.0,74,715192,715196
2019-08-19 22:06:00.000000000,7460.0,7465.0,7460.0,7465.0,206,715196,715302
2019-08-19 22:07:00.000000000,7465.0,7465.0,7460.0,7465.0,222,715302,715466
2019-08-19 22:08:00.000000000,7465.0,7465.0,7460.0,7465.0,368,715466,715714
2019-08-19 22:09:00.000000000,7465.0,7470.0,7460.0,7465.0,870,715714,715372
2019-08-19 22:10:00.000000000,7465.0,7470.0,7465.0,7465.0,364,715372,715298
2019-08-19 22:11:00.000000000,7465.0,7470.0,7465.0,7465.0,138,715298,715272
2019-08-19 22:12:00.000000000,7465.0,7475.0,7465.0,7470.0,1570,715272,715156
2019-08-19 22:13:00.000000000,7470.0,7470.0,7465.0,7470.0,90,715156,715130
2019-08-19 22:14:00.000000000,7470.0,7470.0,7465.0,7465.0,354,715130,715118
2019-08-19 22:15:00.000000000,7465.0,7470.0,7465.0,7470.0,64,715118,715088
2019-08-19 22:16:00.000000000,7470.0,7470.0,7465.0,7470.0,34,715088,715070
2019-08-19 22:17:00.000000000,7470.0,7470.0,7465.0,7470.0,102,715070,715132
2019-08-19 22:18:00.000000000,7470.0,7470.0,7465.0,7470.0,52,715132,715112
2019-08-19 22:19:00.000000000,7470.0,7475.0,7470.0,7475.0,2074,715112,715068
2019-08-19 22:20:00.000000000,7475.0,7475.0,7470.0,7475.0,40,715068,715074
2019-08-19 22:21:00.000000000,7475.0,7475.0,7465.0,7470.0,1654,715074,714888
2019-08-19 22:22:00.000000000,7470.0,7470.0,7465.0,7470.0,268,714888,714992
2019-08-19 22:23:00.000000000,7470.0,7470.0,7465.0,7470.0,154,714992,714980
2019-08-19 22:24:00.000000000,7470.0,7470.0,7465.0,7470.0,98,714980,715034
2019-08-19 22:25:00.000000000,7470.0,7470.0,7465.0,7470.0,196,715034,715112
2019-08-19 22:26:00.000000000,7470.0,7470.0,7465.0,7465.0,70,715112,715152
2019-08-19 22:27:00.000000000,7465.0,7470.0,7465.0,7470.0,108,715152,715208
2019-08-19 22:28:00.000000000,7470.0,7470.0,7465.0,7470.0,32,715208,715190
2019-08-19 22:29:00.000000000,7470.0,7470.0,7465.0,7470.0,192,715190,715158
2019-08-19 22:30:00.000000000,7470.0,7470.0,7465.0,7470.0,8,715158,715158
2019-08-19 22:31:00.000000000,7470.0,7470.0,7465.0,7470.0,36,715158,715160
2019-08-19 22:32:00.000000000,7470.0,7470.0,7465.0,7470.0,426,715160,715106
2019-08-19 22:33:00.000000000,7470.0,7470.0,7465.0,7470.0,24,715106,715106
2019-08-19 22:34:00.000000000,7470.0,7470.0,7465.0,7470.0,36,715106,715096
2019-08-19 22:35:00.000000000,7470.0,7470.0,7465.0,7470.0,94,715096,715050
2019-08-19 22:36:00.000000000,7470.0,7470.0,7465.0,7470.0,72,715050,715064
2019-08-19 22:37:00.000000000,7470.0,7470.0,7465.0,7470.0,54,715064,715056
2019-08-19 22:38:00.000000000,7470.0,7470.0,7465.0,7470.0,156,715056,715054
2019-08-19 22:39:00.000000000,7470.0,7470.0,7465.0,7465.0,50,715054,715040
2019-08-19 22:40:00.000000000,7465.0,7470.0,7465.0,7470.0,110,715040,715028
2019-08-19 22:41:00.000000000,7470.0,7470.0,7465.0,7465.0,250,715028,715138
2019-08-19 22:42:00.000000000,7465.0,7470.0,7465.0,7465.0,50,715138,715144
2019-08-19 22:43:00.000000000,7465.0,7470.0,7465.0,7470.0,76,715144,715178
2019-08-19 22:44:00.000000000,7470.0,7470.0,7465.0,7470.0,842,715178,715374
2019-08-19 22:45:00.000000000,7470.0,7470.0,7465.0,7470.0,98,715374,715388
2019-08-19 22:46:00.000000000,7470.0,7470.0,7465.0,7470.0,184,715388,715458
2019-08-19 22:47:00.000000000,7470.0,7470.0,7465.0,7465.0,258,715458,715338
2019-08-19 22:48:00.000000000,7465.0,7470.0,7465.0,7470.0,36,715338,715312
2019-08-19 22:49:00.000000000,7470.0,7470.0,7465.0,7465.0,34,715312,715284
2019-08-19 22:50:00.000000000,7465.0,7470.0,7465.0,7470.0,14,715284,715280
2019-08-19 22:51:00.000000000,7470.0,7470.0,7465.0,7470.0,460,715280,715208
2019-08-19 22:52:00.000000000,7470.0,7470.0,7465.0,7470.0,202,715208,715174
2019-08-19 22:53:00.000000000,7470.0,7475.0,7465.0,7475.0,1934,715174,715244
2019-08-19 22:54:00.000000000,7475.0,7475.0,7470.0,7470.0,52,715244,715224
2019-08-19 22:55:00.000000000,7470.0,7475.0,7470.0,7475.0,162,715224,715174
2019-08-19 22:56:00.000000000,7475.0,7480.0,7470.0,7475.0,3154,715174,713734
2019-08-19 22:57:00.000000000,7475.0,7480.0,7475.0,7475.0,984,713734,713170
2019-08-19 22:58:00.000000000,7475.0,7480.0,7470.0,7475.0,1662,713170,712940
2019-08-19 22:59:00.000000000,7475.0,7480.0,7470.0,7475.0,1348,712940,712650
2019-08-20 09:00:00.000000000,7475.0,7485.0,7475.0,7480.0,4514,712650,713180
2019-08-20 09:01:00.000000000,7480.0,7485.0,7475.0,7480.0,1736,713180,713550
2019-08-20 09:02:00.000000000,7480.0,7485.0,7475.0,7480.0,1626,713550,713392
2019-08-20 09:03:00.000000000,7480.0,7485.0,7475.0,7485.0,3312,713392,714082
2019-08-20 09:04:00.000000000,7485.0,7485.0,7480.0,7485.0,2594,714082,713636
2019-08-20 09:05:00.000000000,7485.0,7485.0,7480.0,7485.0,556,713636,713622
2019-08-20 09:06:00.000000000,7485.0,7485.0,7480.0,7480.0,572,713622,713636
2019-08-20 09:07:00.000000000,7480.0,7490.0,7480.0,7485.0,3102,713636,713672
2019-08-20 09:08:00.000000000,7485.0,7490.0,7485.0,7485.0,1250,713672,713840
2019-08-20 09:09:00.000000000,7485.0,7490.0,7485.0,7485.0,1080,713840,713718
2019-08-20 09:10:00.000000000,7485.0,7495.0,7485.0,7490.0,2880,713718,713638
