datetime,DCE.v2001.open,DCE.v2001.high,DCE.v2001.low,DCE.v2001.close,DCE.v2001.volume,DCE.v2001.open_oi,DCE.v2001.close_oi
2019-08-15 09:24:00.000000000,6625.0,6625.0,6620.0,6625.0,1060,243672,243782
2019-08-15 09:25:00.000000000,6625.0,6625.0,6620.0,6625.0,566,243782,244046
2019-08-15 09:26:00.000000000,6625.0,6625.0,6620.0,6625.0,1338,244046,244758
2019-08-15 09:27:00.000000000,6625.0,6625.0,6620.0,6620.0,58,244758,244790
2019-08-15 09:28:00.000000000,6620.0,6630.0,6620.0,6625.0,696,244790,244836
2019-08-15 09:29:00.000000000,6625.0,6630.0,6625.0,6625.0,1434,244836,244966
2019-08-15 09:30:00.000000000,6625.0,6625.0,6620.0,6625.0,450,244966,244892
2019-08-15 09:31:00.000000000,6625.0,6625.0,6620.0,6620.0,370,244892,244948
2019-08-15 09:32:00.000000000,6620.0,6630.0,6620.0,6625.0,290,244948,244872
2019-08-15 09:33:00.000000000,6625.0,6630.0,6625.0,6625.0,328,244872,244636
2019-08-15 09:34:00.000000000,6625.0,6630.0,6625.0,6625.0,90,244636,244586
2019-08-15 09:35:00.000000000,6625.0,6630.0,6620.0,6620.0,1200,244586,245058
2019-08-15 09:36:00.000000000,6620.0,6625.0,6620.0,6620.0,404,245058,244862
2019-08-15 09:37:00.000000000,6620.0,6625.0,6620.0,6620.0,188,244862,244778
2019-08-15 09:38:00.000000000,6620.0,6625.0,6620.0,6625.0,678,244778,244850
2019-08-15 09:39:00.000000000,6625.0,6630.0,6625.0,6625.0,156,244850,244830
2019-08-15 09:40:00.000000000,6625.0,6625.0,6620.0,6620.0,1216,244830,245264
2019-08-15 09:41:00.000000000,6620.0,6625.0,6620.0,6625.0,464,245264,245106
2019-08-15 09:42:00.000000000,6625.0,6630.0,6625.0,6625.0,8,245106,245098
2019-08-15 09:43:00.000000000,6625.0,6630.0,6625.0,6625.0,334,245098,244992
2019-08-15 09:44:00.000000000,6625.0,6630.0,6625.0,6625.0,46,244992,244980
2019-08-15 09:45:00.000000000,6625.0,6630.0,6625.0,6625.0,770,244980,244736
2019-08-15 09:46:00.000000000,6625.0,6625.0,6620.0,6625.0,338,244736,244610
2019-08-15 09:47:00.000000000,6625.0,6630.0,6625.0,6625.0,1114,244610,243962
2019-08-15 09:48:00.000000000,6625.0,6630.0,6625.0,6625.0,100,243962,243898
2019-08-15 09:49:00.000000000,6625.0,6630.0,6625.0,6630.0,18,243898,243892
2019-08-15 09:50:00.000000000,6630.0,6630.0,6625.0,6630.0,70,243892,243866
2019-08-15 09:51:00.000000000,6630.0,6630.0,6630.0,6630.0,46,243866,243898
2019-08-15 09:52:00.000000000,6630.0,6630.0,6625.0,6630.0,210,243898,243802
2019-08-15 09:53:00.000000000,6630.0,6630.0,6630.0,6630.0,84,243802,243786
2019-08-15 09:54:00.000000000,6630.0,6635.0,6625.0,6630.0,1476,243786,243882
2019-08-15 09:55:00.000000000,6630.0,6630.0,6625.0,6625.0,562,243882,244072
2019-08-15 09:56:00.000000000,6625.0,6630.0,6625.0,6630.0,302,244072,244196
2019-08-15 09:57:00.000000000,6630.0,6630.0,6620.0,6625.0,1746,244196,243778
2019-08-15 09:58:00.000000000,6625.0,6630.0,6625.0,6630.0,274,243778,243598
2019-08-15 09:59:00.000000000,6630.0,6630.0,6625.0,6630.0,62,243598,243630
2019-08-15 10:00:00.000000000,6630.0,6630.0,6625.0,6630.0,940,243630,243342
2019-08-15 10:01:00.000000000,6630.0,6635.0,6625.0,6635.0,554,243342,242962
2019-08-15 10:02:00.000000000,6635.0,6635.0,6630.0,6635.0,176,242962,242880
2019-08-15 10:03:00.000000000,6635.0,6635.0,6630.0,6635.0,136,242880,242798
2019-08-15 10:04:00.000000000,6635.0,6635.0,6630.0,6635.0,492,242798,242886
2019-08-15 10:05:00.000000000,6635.0,6635.0,6630.0,6635.0,158,242886,242802
2019-08-15 10:06:00.000000000,6635.0,6635.0,6630.0,6635.0,826,242802,242698
2019-08-15 10:07:00.000000000,6635.0,6640.0,6635.0,6635.0,1126,242698,242792
2019-08-15 10:08:00.000000000,6635.0,6635.0,6635.0,6635.0,64,242792,242742
2019-08-15 10:09:00.000000000,6635.0,6635.0,6630.0,6635.0,66,242742,242704
2019-08-15 10:10:00.000000000,6635.0,6635.0,6635.0,6635.0,44,242704,242742
2019-08-15 10:11:00.000000000,6635.0,6635.0,6630.0,6630.0,42,242742,242742
2019-08-15 10:12:00.000000000,6630.0,6635.0,6630.0,6635.0,94,242742,242744
2019-08-15 10:13:00.000000000,6635.0,6635.0,6630.0,6635.0,70,242744,242744
2019-08-15 10:14:00.000000000,6635.0,6635.0,6630.0,6630.0,104,242744,242692
2019-08-15 10:30:00.000000000,6635.0,6635.0,6635.0,6635.0,652,242692,242908
2019-08-15 10:31:00.000000000,6635.0,6635.0,6630.0,6635.0,160,242908,242972
2019-08-15 10:32:00.000000000,6635.0,6635.0,6630.0,6635.0,118,242972,243000
2019-08-15 10:33:00.000000000,6635.0,6635.0,6635.0,6635.0,32,243000,243028
2019-08-15 10:34:00.000000000,6635.0,6635.0,6630.0,6635.0,26,243028,243034
2019-08-15 10:35:00.000000000,6635.0,6635.0,6630.0,6630.0,194,243034,243134
2019-08-15 10:36:00.000000000,6630.0,6635.0,6630.0,6635.0,76,243134,243148
2019-08-15 10:37:00.000000000,6635.0,6635.0,6630.0,6630.0,34,243148,243134
2019-08-15 10:38:00.000000000,6630.0,6635.0,6630.0,6635.0,472,243134,243196
2019-08-15 10:39:00.000000000,6635.0,6640.0,6630.0,6635.0,256,243196,243290
2019-08-15 10:40:00.000000000,6635.0,6640.0,6635.0,6640.0,372,243290,243280
2019-08-15 10:41:00.000000000,6640.0,6640.0,6635.0,6640.0,54,243280,243292
2019-08-15 10:42:00.000000000,6640.0,6640.0,6635.0,6635.0,42,243292,243294
2019-08-15 10:43:00.000000000,6635.0,6640.0,6635.0,6640.0,42,243294,243300
2019-08-15 10:44:00.000000000,6640.0,6640.0,6640.0,6640.0,74,243300,243324
2019-08-15 10:45:00.000000000,6640.0,6640.0,6635.0,6640.0,96,243324,243268
2019-08-15 10:46:00.000000000,6640.0,6640.0,6635.0,6640.0,68,243268,243240
2019-08-15 10:47:00.000000000,6640.0,6640.0,6635.0,6640.0,18,243240,243240
2019-08-15 10:48:00.000000000,6640.0,6640.0,6640.0,6640.0,192,243240,243258
2019-08-15 10:49:00.000000000,6640.0,6640.0,6635.0,6640.0,210,243258,243158
2019-08-15 10:50:00.000000000,6640.0,6640.0,6635.0,6635.0,150,243158,243212
2019-08-15 10:51:00.000000000,6635.0,6640.0,6635.0,6640.0,38,243212,243186
2019-08-15 10:52:00.000000000,6640.0,6640.0,6635.0,6640.0,84,243186,243188
2019-08-15 10:53:00.000000000,6640.0,6640.0,6635.0,6640.0,32,243188,243198
2019-08-15 10:54:00.000000000,6640.0,6640.0,6640.0,6640.0,72,243198,243226
2019-08-15 10:55:00.000000000,6640.0,6640.0,6635.0,6640.0,48,243226,243258
2019-08-15 10:56:00.000000000,6640.0,6640.0,6635.0,6640.0,310,243258,243520
2019-08-15 10:57:00.000000000,6640.0,6640.0,6635.0,6635.0,122,243520,243496
2019-08-15 10:58:00.000000000,6635.0,6640.0,6635.0,6640.0,28,243496,243514
2019-08-15 10:59:00.000000000,6640.0,6645.0,6640.0,6645.0,772,243514,243546
2019-08-15 11:00:00.000000000,6645.0,6645.0,6640.0,6645.0,248,243546,243566
2019-08-15 11:01:00.000000000,6645.0,6650.0,6640.0,6645.0,1312,243566,244260
2019-08-15 11:02:00.000000000,6645.0,6655.0,6645.0,6655.0,1346,244260,245208
2019-08-15 11:03:00.000000000,6655.0,6655.0,6650.0,6655.0,148,245208,245274
2019-08-15 11:04:00.000000000,6655.0,6655.0,6645.0,6650.0,1500,245274,245848
2019-08-15 11:05:00.000000000,6650.0,6650.0,6645.0,6650.0,148,245848,245876
2019-08-15 11:06:00.000000000,6650.0,6650.0,6645.0,6650.0,98,245876,245906
2019-08-15 11:07:00.000000000,6650.0,6650.0,6645.0,6650.0,136,245906,245908
2019-08-15 11:08:00.000000000,6650.0,6650.0,6645.0,6650.0,62,245908,245934
2019-08-15 11:09:00.000000000,6650.0,6650.0,6640.0,6650.0,1328,245934,245760
2019-08-15 11:10:00.000000000,6650.0,6650.0,6635.0,6635.0,1204,245760,245764
2019-08-15 11:11:00.000000000,6635.0,6640.0,6635.0,6640.0,796,245764,245546
2019-08-15 11:12:00.000000000,6640.0,6645.0,6640.0,6645.0,684,245546,245092
2019-08-15 11:13:00.000000000,6645.0,6645.0,6640.0,6645.0,120,245092,245122
2019-08-15 11:14:00.000000000,6645.0,6645.0,6640.0,6645.0,86,245122,245156
2019-08-15 11:15:00.000000000,6645.0,6645.0,6640.0,6645.0,70,245156,245148
2019-08-15 11:16:00.000000000,6645.0,6645.0,6640.0,6645.0,50,245148,245142
2019-08-15 11:17:00.000000000,6645.0,6645.0,6640.0,6645.0,20,245142,245122
2019-08-15 11:18:00.000000000,6645.0,6645.0,6640.0,6640.0,32,245122,245104
2019-08-15 11:19:00.000000000,6640.0,6645.0,6640.0,6645.0,62,245104,245102
2019-08-15 11:20:00.000000000,6645.0,6645.0,6640.0,6640.0,182,245102,245078
2019-08-15 11:21:00.000000000,6640.0,6645.0,6640.0,6645.0,56,245078,245068
2019-08-15 11:22:00.000000000,6645.0,6650.0,6645.0,6650.0,1144,245068,245296
2019-08-15 11:23:00.000000000,6650.0,6650.0,6645.0,6650.0,32,245296,245296
2019-08-15 11:24:00.000000000,6650.0,6650.0,6645.0,6645.0,72,245296,245304
2019-08-15 11:25:00.000000000,6645.0,6650.0,6645.0,6650.0,28,245304,245312
2019-08-15 11:26:00.000000000,6650.0,6650.0,6645.0,6650.0,24,245312,245316
2019-08-15 11:27:00.000000000,6650.0,6655.0,6645.0,6655.0,1956,245316,244928
2019-08-15 11:28:00.000000000,6655.0,6655.0,6650.0,6650.0,716,244928,244610
2019-08-15 11:29:00.000000000,6650.0,6650.0,6645.0,6650.0,324,244610,244658
2019-08-15 13:30:00.000000000,6645.0,6655.0,6645.0,6655.0,938,244658,244876
2019-08-15 13:31:00.000000000,6655.0,6655.0,6645.0,6650.0,798,244876,244872
2019-08-15 13:32:00.000000000,6650.0,6650.0,6645.0,6650.0,242,244872,244840
2019-08-15 13:33:00.000000000,6650.0,6650.0,6645.0,6650.0,52,244840,244864
2019-08-15 13:34:00.000000000,6650.0,6650.0,6645.0,6650.0,122,244864,244938
2019-08-15 13:35:00.000000000,6650.0,6650.0,6645.0,6645.0,956,244938,244868
2019-08-15 13:36:00.000000000,6645.0,6645.0,6640.0,6640.0,500,244868,244822
2019-08-15 13:37:00.000000000,6640.0,6645.0,6640.0,6640.0,604,244822,244722
2019-08-15 13:38:00.000000000,6640.0,6645.0,6640.0,6640.0,598,244722,244680
2019-08-15 13:39:00.000000000,6640.0,6645.0,6640.0,6645.0,10,244680,244686
2019-08-15 13:40:00.000000000,6645.0,6645.0,6640.0,6645.0,126,244686,244702
2019-08-15 13:41:00.000000000,6645.0,6645.0,6640.0,6640.0,32,244702,244706
2019-08-15 13:42:00.000000000,6640.0,6645.0,6640.0,6640.0,120,244706,244754
2019-08-15 13:43:00.000000000,6640.0,6645.0,6640.0,6645.0,124,244754,244808
2019-08-15 13:44:00.000000000,6645.0,6650.0,6645.0,6650.0,642,244808,244742
2019-08-15 13:45:00.000000000,6650.0,6650.0,6645.0,6645.0,604,244742,244666
2019-08-15 13:46:00.000000000,6645.0,6650.0,6645.0,6650.0,2718,244666,245896
2019-08-15 13:47:00.000000000,6650.0,6650.0,6645.0,6650.0,80,245896,245828
2019-08-15 13:48:00.000000000,6650.0,6650.0,6645.0,6650.0,788,245828,246008
2019-08-15 13:49:00.000000000,6650.0,6650.0,6645.0,6650.0,600,246008,246346
2019-08-15 13:50:00.000000000,6650.0,6650.0,6645.0,6650.0,50,246346,246388
2019-08-15 13:51:00.000000000,6650.0,6650.0,6645.0,6650.0,34,246388,246386
2019-08-15 13:52:00.000000000,6650.0,6650.0,6645.0,6645.0,58,246386,246358
2019-08-15 13:53:00.000000000,6645.0,6650.0,6645.0,6645.0,106,246358,246316
2019-08-15 13:54:00.000000000,6645.0,6650.0,6645.0,6650.0,120,246316,246372
2019-08-15 13:55:00.000000000,6650.0,6650.0,6645.0,6650.0,204,246372,246490
2019-08-15 13:56:00.000000000,6650.0,6650.0,6645.0,6645.0,62,246490,246536
2019-08-15 13:57:00.000000000,6645.0,6650.0,6645.0,6650.0,884,246536,246950
2019-08-15 13:58:00.000000000,6650.0,6650.0,6645.0,6650.0,424,246950,247148
2019-08-15 13:59:00.000000000,6650.0,6650.0,6645.0,6650.0,458,247148,247246
2019-08-15 14:00:00.000000000,6650.0,6655.0,6650.0,6655.0,238,247246,247420
2019-08-15 14:01:00.000000000,6655.0,6655.0,6650.0,6655.0,232,247420,247550
2019-08-15 14:02:00.000000000,6655.0,6655.0,6650.0,6655.0,194,247550,247736
2019-08-15 14:03:00.000000000,6655.0,6660.0,6655.0,6660.0,2340,247736,248642
2019-08-15 14:04:00.000000000,6660.0,6660.0,6655.0,6655.0,268,248642,248724
2019-08-15 14:05:00.000000000,6655.0,6660.0,6655.0,6655.0,506,248724,248786
2019-08-15 14:06:00.000000000,6655.0,6660.0,6655.0,6660.0,196,248786,248880
2019-08-15 14:07:00.000000000,6660.0,6660.0,6655.0,6660.0,318,248880,249052
2019-08-15 14:08:00.000000000,6660.0,6665.0,6660.0,6665.0,2436,249052,249102
2019-08-15 14:09:00.000000000,6665.0,6665.0,6660.0,6665.0,1082,249102,249532
2019-08-15 14:10:00.000000000,6665.0,6665.0,6660.0,6665.0,290,249532,249694
2019-08-15 14:11:00.000000000,6665.0,6665.0,6665.0,6665.0,1776,249694,250760
2019-08-15 14:12:00.000000000,6665.0,6665.0,6660.0,6665.0,906,250760,251198
2019-08-15 14:13:00.000000000,6665.0,6665.0,6660.0,6665.0,732,251198,251688
2019-08-15 14:14:00.000000000,6665.0,6665.0,6660.0,6660.0,420,251688,251830
2019-08-15 14:15:00.000000000,6660.0,6670.0,6660.0,6665.0,1768,251830,252420
2019-08-15 14:16:00.000000000,6665.0,6665.0,6660.0,6665.0,188,252420,252536
2019-08-15 14:17:00.000000000,6665.0,6665.0,6665.0,6665.0,1078,252536,253360
2019-08-15 14:18:00.000000000,6665.0,6670.0,6665.0,6670.0,908,253360,253900
2019-08-15 14:19:00.000000000,6670.0,6670.0,6665.0,6665.0,348,253900,253712
2019-08-15 14:20:00.000000000,6665.0,6675.0,6665.0,6675.0,4498,253712,255622
2019-08-15 14:21:00.000000000,6675.0,6675.0,6665.0,6670.0,1790,255622,255808
2019-08-15 14:22:00.000000000,6670.0,6670.0,6660.0,6665.0,952,255808,255960
2019-08-15 14:23:00.000000000,6665.0,6670.0,6665.0,6670.0,2454,255960,256686
2019-08-15 14:24:00.000000000,6670.0,6670.0,6665.0,6670.0,294,256686,256680
2019-08-15 14:25:00.000000000,6670.0,6670.0,6665.0,6670.0,700,256680,257038
2019-08-15 14:26:00.000000000,6670.0,6680.0,6670.0,6680.0,3334,257038,259308
2019-08-15 14:27:00.000000000,6680.0,6680.0,6670.0,6675.0,1082,259308,259798
2019-08-15 14:28:00.000000000,6675.0,6675.0,6670.0,6670.0,568,259798,260026
2019-08-15 14:29:00.000000000,6670.0,6675.0,6670.0,6670.0,1632,260026,260416
2019-08-15 14:30:00.000000000,6670.0,6675.0,6670.0,6670.0,558,260416,260612
2019-08-15 14:31:00.000000000,6670.0,6675.0,6665.0,6665.0,778,260612,261024
2019-08-15 14:32:00.000000000,6665.0,6670.0,6665.0,6670.0,568,261024,261172
2019-08-15 14:33:00.000000000,6670.0,6670.0,6665.0,6670.0,276,261172,261286
2019-08-15 14:34:00.000000000,6670.0,6670.0,6665.0,6670.0,228,261286,261340
2019-08-15 14:35:00.000000000,6670.0,6670.0,6665.0,6665.0,52,261340,261340
2019-08-15 14:36:00.000000000,6665.0,6670.0,6665.0,6670.0,34,261340,261342
2019-08-15 14:37:00.000000000,6670.0,6670.0,6665.0,6665.0,872,261342,260928
2019-08-15 14:38:00.000000000,6665.0,6665.0,6660.0,6660.0,222,260928,260910
2019-08-15 14:39:00.000000000,6660.0,6665.0,6660.0,6665.0,640,260910,260796
2019-08-15 14:40:00.000000000,6665.0,6670.0,6665.0,6670.0,140,260796,260882
2019-08-15 14:41:00.000000000,6670.0,6670.0,6660.0,6665.0,644,260882,260534
2019-08-15 14:42:00.000000000,6665.0,6670.0,6660.0,6670.0,794,260534,260688
2019-08-15 14:43:00.000000000,6670.0,6670.0,6665.0,6670.0,504,260688,260574
2019-08-15 14:44:00.000000000,6670.0,6670.0,6665.0,6670.0,148,260574,260636
2019-08-15 14:45:00.000000000,6670.0,6675.0,6665.0,6670.0,1134,260636,260604
2019-08-15 14:46:00.000000000,6670.0,6670.0,6665.0,6670.0,196,260604,260500
2019-08-15 14:47:00.000000000,6670.0,6670.0,6665.0,6670.0,440,260500,260408
2019-08-15 14:48:00.000000000,6670.0,6670.0,6665.0,6670.0,254,260408,260222
2019-08-15 14:49:00.000000000,6670.0,6670.0,6665.0,6670.0,156,260222,260278
2019-08-15 14:50:00.000000000,6670.0,6675.0,6665.0,6675.0,1184,260278,260382
2019-08-15 14:51:00.000000000,6675.0,6675.0,6670.0,6670.0,298,260382,260434
2019-08-15 14:52:00.000000000,6670.0,6675.0,6665.0,6665.0,872,260434,260648
2019-08-15 14:53:00.000000000,6665.0,6670.0,6665.0,6665.0,256,260648,260604
2019-08-15 14:54:00.000000000,6665.0,6670.0,6665.0,6665.0,1668,260604,259880
2019-08-15 14:55:00.000000000,6665.0,6670.0,6665.0,6670.0,570,259880,259876
2019-08-15 14:56:00.000000000,6670.0,6675.0,6665.0,6670.0,836,259876,259892
2019-08-15 14:57:00.000000000,6670.0,6675.0,6665.0,6670.0,466,259892,259932
2019-08-15 14:58:00.000000000,6670.0,6675.0,6670.0,6670.0,1210,259932,260318
2019-08-15 14:59:00.000000000,6670.0,6680.0,6670.0,6675.0,3236,260318,260968
2019-08-15 21:00:00.000000000,6665.0,6680.0,6660.0,6675.0,5206,260968,261890
2019-08-15 21:01:00.000000000,6675.0,6675.0,6670.0,6675.0,1830,261890,262124
2019-08-15 21:02:00.000000000,6675.0,6675.0,6660.0,6665.0,1982,262124,262368
2019-08-15 21:03:00.000000000,6665.0,6670.0,6665.0,6670.0,498,262368,262494
2019-08-15 21:04:00.000000000,6670.0,6670.0,6665.0,6670.0,612,262494,262520
2019-08-15 21:05:00.000000000,6670.0,6670.0,6665.0,6670.0,512,262520,262622
2019-08-15 21:06:00.000000000,6670.0,6670.0,6655.0,6655.0,2356,262622,263390
2019-08-15 21:07:00.000000000,6655.0,6660.0,6655.0,6655.0,1824,263390,263350
2019-08-15 21:08:00.000000000,6655.0,6660.0,6645.0,6645.0,2536,263350,263614
2019-08-15 21:09:00.000000000,6645.0,6650.0,6645.0,6650.0,586,263614,263686
2019-08-15 21:10:00.000000000,6650.0,6650.0,6640.0,6650.0,1864,263686,263852
2019-08-15 21:11:00.000000000,6650.0,6655.0,6645.0,6655.0,1766,263852,263480
2019-08-15 21:12:00.000000000,6655.0,6660.0,6650.0,6660.0,898,263480,263124
2019-08-15 21:13:00.000000000,6660.0,6660.0,6655.0,6660.0,214,263124,263148
2019-08-15 21:14:00.000000000,6660.0,6665.0,6655.0,6665.0,618,263148,263454
2019-08-15 21:15:00.000000000,6665.0,6665.0,6655.0,6655.0,672,263454,263812
2019-08-15 21:16:00.000000000,6655.0,6660.0,6650.0,6650.0,490,263812,263880
2019-08-15 21:17:00.000000000,6650.0,6655.0,6645.0,6655.0,1658,263880,264042
2019-08-15 21:18:00.000000000,6655.0,6655.0,6650.0,6655.0,752,264042,263728
2019-08-15 21:19:00.000000000,6655.0,6655.0,6650.0,6650.0,80,263728,263718
2019-08-15 21:20:00.000000000,6650.0,6655.0,6650.0,6650.0,38,263718,263700
2019-08-15 21:21:00.000000000,6650.0,6655.0,6650.0,6650.0,118,263700,263628
2019-08-15 21:22:00.000000000,6650.0,6655.0,6650.0,6650.0,88,263628,263676
2019-08-15 21:23:00.000000000,6650.0,6655.0,6650.0,6650.0,110,263676,263664
2019-08-15 21:24:00.000000000,6650.0,6655.0,6650.0,6650.0,82,263664,263668
2019-08-15 21:25:00.000000000,6650.0,6655.0,6645.0,6645.0,1036,263668,263754
2019-08-15 21:26:00.000000000,6645.0,6650.0,6645.0,6645.0,450,263754,264038
2019-08-15 21:27:00.000000000,6645.0,6650.0,6645.0,6645.0,1240,264038,263676
2019-08-15 21:28:00.000000000,6645.0,6650.0,6645.0,6645.0,50,263676,263666
2019-08-15 21:29:00.000000000,6645.0,6655.0,6645.0,6650.0,1176,263666,263276
2019-08-15 21:30:00.000000000,6650.0,6650.0,6650.0,6650.0,438,263276,263342
2019-08-15 21:31:00.000000000,6650.0,6655.0,6650.0,6655.0,796,263342,263386
2019-08-15 21:32:00.000000000,6655.0,6655.0,6650.0,6650.0,292,263386,263468
2019-08-15 21:33:00.000000000,6650.0,6655.0,6650.0,6655.0,96,263468,263466
2019-08-15 21:34:00.000000000,6655.0,6655.0,6650.0,6650.0,130,263466,263422
2019-08-15 21:35:00.000000000,6650.0,6655.0,6650.0,6650.0,20,263422,263418
2019-08-15 21:36:00.000000000,6650.0,6655.0,6650.0,6650.0,24,263418,263400
2019-08-15 21:37:00.000000000,6650.0,6655.0,6650.0,6655.0,44,263400,263362
2019-08-15 21:38:00.000000000,6655.0,6655.0,6650.0,6655.0,56,263362,263398
2019-08-15 21:39:00.000000000,6655.0,6655.0,6650.0,6655.0,86,263398,263398
2019-08-15 21:40:00.000000000,6655.0,6655.0,6645.0,6645.0,1402,263398,264180
2019-08-15 21:41:00.000000000,6645.0,6650.0,6645.0,6645.0,324,264180,264220
2019-08-15 21:42:00.000000000,6645.0,6650.0,6645.0,6645.0,74,264220,264234
2019-08-15 21:43:00.000000000,6645.0,6650.0,6645.0,6650.0,818,264234,264158
2019-08-15 21:44:00.000000000,6650.0,6655.0,6650.0,6650.0,86,264158,264160
2019-08-15 21:45:00.000000000,6650.0,6655.0,6650.0,6650.0,872,264160,263834
2019-08-15 21:46:00.000000000,6650.0,6655.0,6650.0,6655.0,720,263834,263706
2019-08-15 21:47:00.000000000,6655.0,6655.0,6650.0,6650.0,8,263706,263710
2019-08-15 21:48:00.000000000,6650.0,6655.0,6650.0,6650.0,48,263710,263702
2019-08-15 21:49:00.000000000,6650.0,6655.0,6650.0,6650.0,88,263702,263684
2019-08-15 21:50:00.000000000,6650.0,6655.0,6650.0,6650.0,44,263684,263674
2019-08-15 21:51:00.000000000,6650.0,6650.0,6650.0,6650.0,28,263674,263656
2019-08-15 21:52:00.000000000,6650.0,6655.0,6650.0,6655.0,88,263656,263630
2019-08-15 21:53:00.000000000,6655.0,6655.0,6650.0,6650.0,16,263630,263622
2019-08-15 21:54:00.000000000,6650.0,6655.0,6650.0,6650.0,158,263622,263514
2019-08-15 21:55:00.000000000,6650.0,6655.0,6650.0,6655.0,46,263514,263514
2019-08-15 21:56:00.000000000,6655.0,6655.0,6650.0,6655.0,56,263514,263504
2019-08-15 21:57:00.000000000,6655.0,6655.0,6650.0,6650.0,58,263504,263478
2019-08-15 21:58:00.000000000,6650.0,6655.0,6650.0,6650.0,26,263478,263492
2019-08-15 21:59:00.000000000,6650.0,6655.0,6650.0,6650.0,190,263492,263500
2019-08-15 22:00:00.000000000,6650.0,6655.0,6650.0,6650.0,74,263500,263554
2019-08-15 22:01:00.000000000,6650.0,6655.0,6650.0,6655.0,114,263554,263632
2019-08-15 22:02:00.000000000,6655.0,6655.0,6650.0,6655.0,68,263632,263642
2019-08-15 22:03:00.000000000,6655.0,6655.0,6650.0,6655.0,44,263642,263636
2019-08-15 22:04:00.000000000,6655.0,6655.0,6650.0,6650.0,110,263636,263616
2019-08-15 22:05:00.000000000,6650.0,6655.0,6650.0,6650.0,282,263616,263800
2019-08-15 22:06:00.000000000,6650.0,6655.0,6650.0,6650.0,212,263800,263890
2019-08-15 22:07:00.000000000,6650.0,6655.0,6650.0,6655.0,312,263890,264092
2019-08-15 22:08:00.000000000,6655.0,6660.0,6650.0,6660.0,1248,264092,264470
2019-08-15 22:09:00.000000000,6660.0,6660.0,6655.0,6660.0,40,264470,264486
2019-08-15 22:10:00.000000000,6660.0,6660.0,6655.0,6655.0,362,264486,264518
2019-08-15 22:11:00.000000000,6655.0,6660.0,6655.0,6655.0,206,264518,264558
2019-08-15 22:12:00.000000000,6655.0,6660.0,6655.0,6660.0,440,264558,264544
2019-08-15 22:13:00.000000000,6660.0,6660.0,6655.0,6655.0,540,264544,264568
2019-08-15 22:14:00.000000000,6655.0,6660.0,6655.0,6660.0,28,264568,264552
2019-08-15 22:15:00.000000000,6660.0,6660.0,6655.0,6655.0,356,264552,264420
2019-08-15 22:16:00.000000000,6655.0,6655.0,6650.0,6650.0,146,264420,264390
2019-08-15 22:17:00.000000000,6650.0,6650.0,6650.0,6650.0,12,264390,264380
2019-08-15 22:18:00.000000000,6650.0,6650.0,6650.0,6650.0,40,264380,264340
2019-08-15 22:19:00.000000000,6650.0,6655.0,6650.0,6650.0,28,264340,264314
2019-08-15 22:20:00.000000000,6650.0,6655.0,6650.0,6650.0,42,264314,264276
