datetime,CZCE.CF001.open,CZCE.CF001.high,CZCE.CF001.low,CZCE.CF001.close,CZCE.CF001.volume,CZCE.CF001.open_oi,CZCE.CF001.close_oi
2019-09-04 22:40:00.000000000,12585.0,12585.0,12580.0,12585.0,746,558802,558918
2019-09-04 22:41:00.000000000,12585.0,12585.0,12580.0,12585.0,194,558918,558922
2019-09-04 22:42:00.000000000,12585.0,12585.0,12575.0,12580.0,628,558922,559030
2019-09-04 22:43:00.000000000,12580.0,12580.0,12575.0,12580.0,306,559030,558966
2019-09-04 22:44:00.000000000,12580.0,12580.0,12570.0,12570.0,1154,558966,559214
2019-09-04 22:45:00.000000000,12570.0,12575.0,12565.0,12575.0,926,559214,559082
2019-09-04 22:46:00.000000000,12575.0,12575.0,12570.0,12575.0,868,559082,559076
2019-09-04 22:47:00.000000000,12575.0,12580.0,12570.0,12575.0,286,559076,559100
2019-09-04 22:48:00.000000000,12575.0,12580.0,12570.0,12580.0,780,559100,559384
2019-09-04 22:49:00.000000000,12580.0,12580.0,12560.0,12565.0,2810,559384,559156
2019-09-04 22:50:00.000000000,12565.0,12575.0,12565.0,12570.0,708,559156,558840
2019-09-04 22:51:00.000000000,12570.0,12575.0,12560.0,12565.0,2002,558840,558418
2019-09-04 22:52:00.000000000,12565.0,12570.0,12565.0,12570.0,136,558418,558444
2019-09-04 22:53:00.000000000,12570.0,12575.0,12565.0,12570.0,598,558444,558282
2019-09-04 22:54:00.000000000,12570.0,12575.0,12560.0,12560.0,1510,558282,558356
2019-09-04 22:55:00.000000000,12560.0,12570.0,12560.0,12565.0,1270,558356,558588
2019-09-04 22:56:00.000000000,12565.0,12565.0,12555.0,12565.0,2570,558588,558778
2019-09-04 22:57:00.000000000,12565.0,12565.0,12560.0,12560.0,490,558778,558606
2019-09-04 22:58:00.000000000,12560.0,12565.0,12560.0,12565.0,1646,558606,558580
2019-09-04 22:59:00.000000000,12565.0,12565.0,12555.0,12560.0,890,558580,558488
2019-09-04 23:00:00.000000000,12560.0,12570.0,12560.0,12570.0,1034,558488,558836
2019-09-04 23:01:00.000000000,12570.0,12570.0,12560.0,12565.0,1534,558836,559198
2019-09-04 23:02:00.000000000,12565.0,12570.0,12555.0,12555.0,2510,559198,560380
2019-09-04 23:03:00.000000000,12555.0,12565.0,12550.0,12560.0,3214,560380,560506
2019-09-04 23:04:00.000000000,12560.0,12575.0,12560.0,12570.0,2398,560506,560346
2019-09-04 23:05:00.000000000,12570.0,12575.0,12565.0,12565.0,1674,560346,560724
2019-09-04 23:06:00.000000000,12565.0,12570.0,12560.0,12570.0,1846,560724,561280
2019-09-04 23:07:00.000000000,12570.0,12575.0,12565.0,12570.0,3044,561280,560868
2019-09-04 23:08:00.000000000,12570.0,12580.0,12565.0,12575.0,3246,560868,560276
2019-09-04 23:09:00.000000000,12575.0,12580.0,12570.0,12570.0,1540,560276,559550
2019-09-04 23:10:00.000000000,12570.0,12575.0,12570.0,12575.0,662,559550,559380
2019-09-04 23:11:00.000000000,12575.0,12575.0,12565.0,12570.0,772,559380,559478
2019-09-04 23:12:00.000000000,12570.0,12575.0,12565.0,12570.0,284,559478,559466
2019-09-04 23:13:00.000000000,12570.0,12575.0,12565.0,12565.0,336,559466,559484
2019-09-04 23:14:00.000000000,12565.0,12575.0,12565.0,12570.0,230,559484,559434
2019-09-04 23:15:00.000000000,12570.0,12575.0,12565.0,12565.0,468,559434,559620
2019-09-04 23:16:00.000000000,12565.0,12570.0,12565.0,12570.0,368,559620,559486
2019-09-04 23:17:00.000000000,12570.0,12575.0,12570.0,12570.0,144,559486,559444
2019-09-04 23:18:00.000000000,12570.0,12575.0,12570.0,12575.0,144,559444,559394
2019-09-04 23:19:00.000000000,12575.0,12575.0,12565.0,12570.0,334,559394,559350
2019-09-04 23:20:00.000000000,12570.0,12575.0,12570.0,12575.0,232,559350,559306
2019-09-04 23:21:00.000000000,12575.0,12575.0,12570.0,12570.0,162,559306,559268
2019-09-04 23:22:00.000000000,12570.0,12575.0,12570.0,12575.0,106,559268,559306
2019-09-04 23:23:00.000000000,12575.0,12575.0,12570.0,12570.0,188,559306,559334
2019-09-04 23:24:00.000000000,12570.0,12570.0,12565.0,12570.0,448,559334,559336
2019-09-04 23:25:00.000000000,12570.0,12570.0,12565.0,12570.0,712,559336,559408
2019-09-04 23:26:00.000000000,12570.0,12575.0,12560.0,12570.0,1090,559408,559294
2019-09-04 23:27:00.000000000,12570.0,12570.0,12560.0,12560.0,754,559294,559160
2019-09-04 23:28:00.000000000,12560.0,12565.0,12555.0,12560.0,1110,559160,558986
2019-09-04 23:29:00.000000000,12560.0,12565.0,12555.0,12555.0,1544,558986,558702
2019-09-05 09:00:00.000000000,12565.0,12575.0,12560.0,12570.0,3390,558702,559026
2019-09-05 09:01:00.000000000,12570.0,12585.0,12570.0,12585.0,3040,559026,559116
2019-09-05 09:02:00.000000000,12585.0,12585.0,12575.0,12585.0,2840,559116,559206
2019-09-05 09:03:00.000000000,12585.0,12585.0,12575.0,12580.0,1586,559206,559254
2019-09-05 09:04:00.000000000,12580.0,12585.0,12580.0,12585.0,1356,559254,559608
2019-09-05 09:05:00.000000000,12585.0,12585.0,12570.0,12575.0,956,559608,559700
2019-09-05 09:06:00.000000000,12575.0,12575.0,12570.0,12575.0,670,559700,559854
2019-09-05 09:07:00.000000000,12575.0,12575.0,12560.0,12565.0,1636,559854,559748
2019-09-05 09:08:00.000000000,12565.0,12575.0,12565.0,12575.0,1126,559748,559904
2019-09-05 09:09:00.000000000,12575.0,12575.0,12570.0,12575.0,738,559904,560204
2019-09-05 09:10:00.000000000,12575.0,12580.0,12570.0,12580.0,1274,560204,560612
2019-09-05 09:11:00.000000000,12580.0,12585.0,12575.0,12585.0,798,560612,560544
2019-09-05 09:12:00.000000000,12585.0,12585.0,12580.0,12580.0,346,560544,560612
2019-09-05 09:13:00.000000000,12580.0,12585.0,12575.0,12580.0,968,560612,560834
2019-09-05 09:14:00.000000000,12580.0,12600.0,12580.0,12600.0,5224,560834,560676
2019-09-05 09:15:00.000000000,12600.0,12605.0,12590.0,12595.0,3730,560676,560848
2019-09-05 09:16:00.000000000,12595.0,12615.0,12595.0,12610.0,3766,560848,560430
2019-09-05 09:17:00.000000000,12610.0,12610.0,12600.0,12605.0,822,560430,560380
2019-09-05 09:18:00.000000000,12605.0,12605.0,12590.0,12595.0,1336,560380,560452
2019-09-05 09:19:00.000000000,12595.0,12595.0,12585.0,12590.0,994,560452,560780
2019-09-05 09:20:00.000000000,12590.0,12595.0,12560.0,12570.0,4608,560780,560438
2019-09-05 09:21:00.000000000,12570.0,12580.0,12565.0,12575.0,3468,560438,560476
2019-09-05 09:22:00.000000000,12575.0,12575.0,12565.0,12570.0,1168,560476,560546
2019-09-05 09:23:00.000000000,12570.0,12570.0,12565.0,12570.0,428,560546,560322
2019-09-05 09:24:00.000000000,12570.0,12575.0,12570.0,12570.0,658,560322,560520
2019-09-05 09:25:00.000000000,12570.0,12575.0,12565.0,12570.0,792,560520,560442
2019-09-05 09:26:00.000000000,12570.0,12580.0,12570.0,12575.0,1586,560442,560526
2019-09-05 09:27:00.000000000,12575.0,12595.0,12570.0,12595.0,3478,560526,560252
2019-09-05 09:28:00.000000000,12595.0,12610.0,12595.0,12605.0,3656,560252,560322
2019-09-05 09:29:00.000000000,12605.0,12615.0,12600.0,12615.0,2896,560322,560358
2019-09-05 09:30:00.000000000,12615.0,12620.0,12610.0,12620.0,2982,560358,561268
2019-09-05 09:31:00.000000000,12620.0,12620.0,12600.0,12615.0,2864,561268,561198
2019-09-05 09:32:00.000000000,12615.0,12635.0,12615.0,12635.0,3438,561198,560546
2019-09-05 09:33:00.000000000,12635.0,12645.0,12620.0,12640.0,5136,560546,560424
2019-09-05 09:34:00.000000000,12640.0,12665.0,12635.0,12665.0,5728,560424,560032
2019-09-05 09:35:00.000000000,12665.0,12665.0,12650.0,12655.0,3984,560032,559738
2019-09-05 09:36:00.000000000,12655.0,12655.0,12635.0,12635.0,3624,559738,559550
2019-09-05 09:37:00.000000000,12635.0,12645.0,12635.0,12640.0,1896,559550,559946
2019-09-05 09:38:00.000000000,12640.0,12650.0,12635.0,12650.0,960,559946,559786
2019-09-05 09:39:00.000000000,12650.0,12650.0,12635.0,12650.0,2282,559786,560094
2019-09-05 09:40:00.000000000,12650.0,12655.0,12645.0,12655.0,3504,560094,559928
2019-09-05 09:41:00.000000000,12655.0,12695.0,12655.0,12685.0,9514,559928,560384
2019-09-05 09:42:00.000000000,12685.0,12720.0,12680.0,12715.0,13566,560384,560840
2019-09-05 09:43:00.000000000,12715.0,12715.0,12690.0,12700.0,7474,560840,559476
2019-09-05 09:44:00.000000000,12700.0,12710.0,12695.0,12695.0,3830,559476,559806
2019-09-05 09:45:00.000000000,12695.0,12710.0,12685.0,12690.0,3898,559806,559640
2019-09-05 09:46:00.000000000,12690.0,12695.0,12685.0,12685.0,1506,559640,559512
2019-09-05 09:47:00.000000000,12685.0,12690.0,12675.0,12685.0,2888,559512,559374
2019-09-05 09:48:00.000000000,12685.0,12695.0,12680.0,12685.0,1724,559374,558958
2019-09-05 09:49:00.000000000,12685.0,12685.0,12670.0,12675.0,2406,558958,558600
2019-09-05 09:50:00.000000000,12675.0,12685.0,12670.0,12680.0,2112,558600,558284
2019-09-05 09:51:00.000000000,12680.0,12680.0,12670.0,12675.0,2690,558284,557856
2019-09-05 09:52:00.000000000,12675.0,12680.0,12665.0,12670.0,3106,557856,557884
2019-09-05 09:53:00.000000000,12670.0,12675.0,12665.0,12670.0,394,557884,557774
2019-09-05 09:54:00.000000000,12670.0,12680.0,12670.0,12680.0,1686,557774,557554
2019-09-05 09:55:00.000000000,12680.0,12680.0,12670.0,12670.0,1378,557554,557514
2019-09-05 09:56:00.000000000,12670.0,12675.0,12655.0,12660.0,2874,557514,557750
2019-09-05 09:57:00.000000000,12660.0,12665.0,12655.0,12665.0,2742,557750,557380
2019-09-05 09:58:00.000000000,12665.0,12680.0,12665.0,12670.0,1074,557380,557230
2019-09-05 09:59:00.000000000,12670.0,12670.0,12655.0,12665.0,1542,557230,557346
2019-09-05 10:00:00.000000000,12665.0,12680.0,12665.0,12680.0,1510,557346,557260
2019-09-05 10:01:00.000000000,12680.0,12690.0,12680.0,12685.0,2458,557260,557620
2019-09-05 10:02:00.000000000,12685.0,12685.0,12675.0,12680.0,1852,557620,557368
2019-09-05 10:03:00.000000000,12680.0,12680.0,12675.0,12680.0,514,557368,557194
2019-09-05 10:04:00.000000000,12680.0,12680.0,12670.0,12670.0,480,557194,557214
2019-09-05 10:05:00.000000000,12670.0,12680.0,12670.0,12680.0,672,557214,557134
2019-09-05 10:06:00.000000000,12680.0,12685.0,12670.0,12670.0,792,557134,557082
2019-09-05 10:07:00.000000000,12670.0,12675.0,12660.0,12665.0,836,557082,557080
2019-09-05 10:08:00.000000000,12665.0,12670.0,12660.0,12665.0,666,557080,557048
2019-09-05 10:09:00.000000000,12665.0,12670.0,12660.0,12665.0,542,557048,557098
2019-09-05 10:10:00.000000000,12665.0,12680.0,12665.0,12675.0,826,557098,557296
2019-09-05 10:11:00.000000000,12675.0,12680.0,12670.0,12675.0,518,557296,557362
2019-09-05 10:12:00.000000000,12675.0,12680.0,12675.0,12675.0,392,557362,557298
2019-09-05 10:13:00.000000000,12675.0,12690.0,12675.0,12680.0,1518,557298,557008
2019-09-05 10:14:00.000000000,12680.0,12690.0,12680.0,12690.0,1270,557008,556936
2019-09-05 10:30:00.000000000,12690.0,12690.0,12680.0,12685.0,1564,556936,557028
2019-09-05 10:31:00.000000000,12685.0,12685.0,12675.0,12680.0,908,557028,557132
2019-09-05 10:32:00.000000000,12680.0,12685.0,12675.0,12685.0,570,557132,557192
2019-09-05 10:33:00.000000000,12685.0,12690.0,12680.0,12685.0,870,557192,557574
2019-09-05 10:34:00.000000000,12685.0,12685.0,12680.0,12685.0,264,557574,557648
2019-09-05 10:35:00.000000000,12685.0,12695.0,12680.0,12695.0,1018,557648,557844
2019-09-05 10:36:00.000000000,12695.0,12695.0,12690.0,12690.0,1062,557844,557980
2019-09-05 10:37:00.000000000,12690.0,12695.0,12680.0,12695.0,1916,557980,558294
2019-09-05 10:38:00.000000000,12695.0,12710.0,12695.0,12710.0,4582,558294,558134
2019-09-05 10:39:00.000000000,12710.0,12720.0,12705.0,12720.0,2740,558134,559388
2019-09-05 10:40:00.000000000,12720.0,12720.0,12705.0,12715.0,1876,559388,559796
2019-09-05 10:41:00.000000000,12715.0,12715.0,12705.0,12710.0,2018,559796,559512
2019-09-05 10:42:00.000000000,12710.0,12715.0,12710.0,12710.0,812,559512,559546
2019-09-05 10:43:00.000000000,12710.0,12720.0,12710.0,12720.0,1448,559546,559962
2019-09-05 10:44:00.000000000,12720.0,12725.0,12715.0,12720.0,3522,559962,561476
2019-09-05 10:45:00.000000000,12720.0,12725.0,12710.0,12715.0,2154,561476,561360
2019-09-05 10:46:00.000000000,12715.0,12715.0,12705.0,12705.0,2374,561360,561014
2019-09-05 10:47:00.000000000,12705.0,12710.0,12685.0,12685.0,2998,561014,560310
2019-09-05 10:48:00.000000000,12685.0,12695.0,12685.0,12685.0,1166,560310,560260
2019-09-05 10:49:00.000000000,12685.0,12690.0,12680.0,12685.0,1786,560260,559478
2019-09-05 10:50:00.000000000,12685.0,12685.0,12670.0,12675.0,3988,559478,559718
2019-09-05 10:51:00.000000000,12675.0,12675.0,12665.0,12670.0,1648,559718,559478
2019-09-05 10:52:00.000000000,12670.0,12680.0,12670.0,12675.0,1446,559478,559100
2019-09-05 10:53:00.000000000,12675.0,12680.0,12670.0,12680.0,970,559100,558876
2019-09-05 10:54:00.000000000,12680.0,12680.0,12675.0,12675.0,320,558876,558814
2019-09-05 10:55:00.000000000,12675.0,12680.0,12675.0,12680.0,266,558814,558878
2019-09-05 10:56:00.000000000,12680.0,12695.0,12680.0,12690.0,2164,558878,558318
2019-09-05 10:57:00.000000000,12690.0,12690.0,12675.0,12675.0,646,558318,558614
2019-09-05 10:58:00.000000000,12675.0,12685.0,12675.0,12685.0,976,558614,558842
2019-09-05 10:59:00.000000000,12685.0,12690.0,12680.0,12690.0,316,558842,558976
2019-09-05 11:00:00.000000000,12690.0,12710.0,12690.0,12700.0,2352,558976,559302
2019-09-05 11:01:00.000000000,12700.0,12710.0,12695.0,12710.0,1056,559302,559568
2019-09-05 11:02:00.000000000,12710.0,12725.0,12700.0,12715.0,2372,559568,560092
2019-09-05 11:03:00.000000000,12715.0,12725.0,12710.0,12715.0,4108,560092,561704
2019-09-05 11:04:00.000000000,12715.0,12720.0,12710.0,12710.0,792,561704,561894
2019-09-05 11:05:00.000000000,12710.0,12715.0,12700.0,12705.0,1084,561894,561628
2019-09-05 11:06:00.000000000,12705.0,12710.0,12705.0,12705.0,300,561628,561648
2019-09-05 11:07:00.000000000,12705.0,12715.0,12705.0,12710.0,686,561648,561796
2019-09-05 11:08:00.000000000,12710.0,12725.0,12710.0,12725.0,3862,561796,562560
2019-09-05 11:09:00.000000000,12725.0,12725.0,12715.0,12715.0,1014,562560,562886
2019-09-05 11:10:00.000000000,12715.0,12715.0,12695.0,12695.0,1918,562886,562688
2019-09-05 11:11:00.000000000,12695.0,12710.0,12695.0,12705.0,760,562688,562416
2019-09-05 11:12:00.000000000,12705.0,12710.0,12695.0,12700.0,538,562416,562398
2019-09-05 11:13:00.000000000,12700.0,12705.0,12690.0,12690.0,1896,562398,561944
2019-09-05 11:14:00.000000000,12690.0,12695.0,12685.0,12695.0,1732,561944,561532
2019-09-05 11:15:00.000000000,12695.0,12695.0,12685.0,12690.0,782,561532,561326
2019-09-05 11:16:00.000000000,12690.0,12690.0,12685.0,12690.0,380,561326,561222
2019-09-05 11:17:00.000000000,12690.0,12690.0,12680.0,12690.0,762,561222,561330
2019-09-05 11:18:00.000000000,12690.0,12690.0,12685.0,12690.0,584,561330,561054
2019-09-05 11:19:00.000000000,12690.0,12690.0,12685.0,12690.0,376,561054,560950
2019-09-05 11:20:00.000000000,12690.0,12690.0,12685.0,12690.0,340,560950,561048
2019-09-05 11:21:00.000000000,12690.0,12690.0,12680.0,12680.0,660,561048,561004
2019-09-05 11:22:00.000000000,12680.0,12685.0,12675.0,12680.0,1290,561004,560748
2019-09-05 11:23:00.000000000,12680.0,12680.0,12670.0,12675.0,1192,560748,560334
2019-09-05 11:24:00.000000000,12675.0,12690.0,12675.0,12685.0,732,560334,560110
2019-09-05 11:25:00.000000000,12685.0,12690.0,12685.0,12685.0,314,560110,560102
2019-09-05 11:26:00.000000000,12685.0,12690.0,12675.0,12675.0,886,560102,560080
2019-09-05 11:27:00.000000000,12675.0,12685.0,12675.0,12680.0,840,560080,559764
2019-09-05 11:28:00.000000000,12680.0,12685.0,12675.0,12680.0,442,559764,559696
2019-09-05 11:29:00.000000000,12680.0,12685.0,12675.0,12680.0,656,559696,559560
2019-09-05 13:30:00.000000000,12685.0,12715.0,12680.0,12710.0,3542,559560,559672
2019-09-05 13:31:00.000000000,12710.0,12725.0,12700.0,12720.0,3090,559672,560152
2019-09-05 13:32:00.000000000,12720.0,12725.0,12710.0,12715.0,2036,560152,560922
2019-09-05 13:33:00.000000000,12715.0,12730.0,12715.0,12720.0,4160,560922,562094
2019-09-05 13:34:00.000000000,12720.0,12725.0,12715.0,12720.0,906,562094,562108
2019-09-05 13:35:00.000000000,12720.0,12720.0,12710.0,12710.0,1222,562108,562316
2019-09-05 13:36:00.000000000,12710.0,12715.0,12700.0,12715.0,2024,562316,562444
2019-09-05 13:37:00.000000000,12715.0,12720.0,12710.0,12720.0,780,562444,562502
2019-09-05 13:38:00.000000000,12720.0,12740.0,12715.0,12740.0,5184,562502,563534
2019-09-05 13:39:00.000000000,12740.0,12750.0,12735.0,12735.0,5390,563534,563580
2019-09-05 13:40:00.000000000,12735.0,12740.0,12715.0,12720.0,3220,563580,563456
2019-09-05 13:41:00.000000000,12720.0,12725.0,12705.0,12710.0,1354,563456,563506
2019-09-05 13:42:00.000000000,12710.0,12710.0,12700.0,12710.0,2448,563506,563822
2019-09-05 13:43:00.000000000,12710.0,12710.0,12705.0,12705.0,1676,563822,564230
2019-09-05 13:44:00.000000000,12705.0,12720.0,12705.0,12720.0,1204,564230,564670
2019-09-05 13:45:00.000000000,12720.0,12725.0,12710.0,12720.0,4500,564670,563126
2019-09-05 13:46:00.000000000,12720.0,12745.0,12720.0,12740.0,3156,563126,563318
2019-09-05 13:47:00.000000000,12740.0,12740.0,12720.0,12730.0,1442,563318,564026
2019-09-05 13:48:00.000000000,12730.0,12740.0,12730.0,12735.0,1378,564026,564168
2019-09-05 13:49:00.000000000,12735.0,12740.0,12725.0,12735.0,2034,564168,564540
2019-09-05 13:50:00.000000000,12735.0,12745.0,12730.0,12740.0,1832,564540,564798
2019-09-05 13:51:00.000000000,12740.0,12745.0,12735.0,12740.0,1126,564798,565242
2019-09-05 13:52:00.000000000,12740.0,12750.0,12740.0,12750.0,1746,565242,565746
2019-09-05 13:53:00.000000000,12750.0,12750.0,12735.0,12740.0,1128,565746,566016
2019-09-05 13:54:00.000000000,12740.0,12745.0,12725.0,12725.0,1656,566016,566074
2019-09-05 13:55:00.000000000,12725.0,12740.0,12725.0,12740.0,864,566074,565956
2019-09-05 13:56:00.000000000,12740.0,12740.0,12730.0,12735.0,1014,565956,566180
2019-09-05 13:57:00.000000000,12735.0,12740.0,12725.0,12730.0,964,566180,566352
2019-09-05 13:58:00.000000000,12730.0,12730.0,12725.0,12725.0,564,566352,566346
2019-09-05 13:59:00.000000000,12725.0,12730.0,12725.0,12725.0,428,566346,566364
2019-09-05 14:00:00.000000000,12725.0,12730.0,12725.0,12730.0,608,566364,566322
2019-09-05 14:01:00.000000000,12730.0,12730.0,12715.0,12715.0,2620,566322,566144
2019-09-05 14:02:00.000000000,12715.0,12725.0,12715.0,12720.0,1506,566144,565580
2019-09-05 14:03:00.000000000,12720.0,12720.0,12710.0,12710.0,1400,565580,565652
2019-09-05 14:04:00.000000000,12710.0,12725.0,12710.0,12720.0,1466,565652,565662
2019-09-05 14:05:00.000000000,12720.0,12730.0,12715.0,12725.0,1340,565662,565642
2019-09-05 14:06:00.000000000,12725.0,12730.0,12720.0,12725.0,696,565642,565896
2019-09-05 14:07:00.000000000,12725.0,12730.0,12725.0,12730.0,252,565896,565942
2019-09-05 14:08:00.000000000,12730.0,12730.0,12720.0,12730.0,866,565942,565950
2019-09-05 14:09:00.000000000,12730.0,12730.0,12720.0,12720.0,754,565950,566236
2019-09-05 14:10:00.000000000,12720.0,12725.0,12720.0,12725.0,536,566236,566340
2019-09-05 14:11:00.000000000,12725.0,12725.0,12710.0,12710.0,660,566340,566192
2019-09-05 14:12:00.000000000,12710.0,12715.0,12710.0,12710.0,1578,566192,565626
2019-09-05 14:13:00.000000000,12710.0,12715.0,12695.0,12705.0,3332,565626,565004
2019-09-05 14:14:00.000000000,12705.0,12710.0,12700.0,12700.0,1800,565004,565112
2019-09-05 14:15:00.000000000,12700.0,12715.0,12700.0,12710.0,1476,565112,564912
2019-09-05 14:16:00.000000000,12710.0,12715.0,12700.0,12700.0,738,564912,564672
2019-09-05 14:17:00.000000000,12700.0,12710.0,12700.0,12705.0,1282,564672,564710
2019-09-05 14:18:00.000000000,12705.0,12705.0,12690.0,12695.0,1996,564710,564398
2019-09-05 14:19:00.000000000,12695.0,12700.0,12685.0,12700.0,2056,564398,564240
2019-09-05 14:20:00.000000000,12700.0,12700.0,12685.0,12695.0,2642,564240,564144
2019-09-05 14:21:00.000000000,12695.0,12700.0,12680.0,12685.0,2354,564144,563924
2019-09-05 14:22:00.000000000,12685.0,12690.0,12680.0,12685.0,2252,563924,563574
2019-09-05 14:23:00.000000000,12685.0,12695.0,12685.0,12695.0,904,563574,563770
2019-09-05 14:24:00.000000000,12695.0,12700.0,12690.0,12695.0,2092,563770,562544
2019-09-05 14:25:00.000000000,12695.0,12695.0,12685.0,12690.0,726,562544,562440
2019-09-05 14:26:00.000000000,12690.0,12700.0,12690.0,12695.0,690,562440,562466
2019-09-05 14:27:00.000000000,12695.0,12700.0,12690.0,12695.0,702,562466,562378
2019-09-05 14:28:00.000000000,12695.0,12695.0,12685.0,12690.0,964,562378,562352
2019-09-05 14:29:00.000000000,12690.0,12695.0,12690.0,12690.0,238,562352,562308
2019-09-05 14:30:00.000000000,12690.0,12695.0,12685.0,12695.0,938,562308,562182
2019-09-05 14:31:00.000000000,12695.0,12700.0,12685.0,12690.0,1160,562182,562092
2019-09-05 14:32:00.000000000,12690.0,12695.0,12685.0,12690.0,192,562092,562032
2019-09-05 14:33:00.000000000,12690.0,12695.0,12685.0,12695.0,326,562032,561970
2019-09-05 14:34:00.000000000,12695.0,12695.0,12690.0,12690.0,264,561970,562090
2019-09-05 14:35:00.000000000,12690.0,12695.0,12690.0,12690.0,188,562090,562088
2019-09-05 14:36:00.000000000,12690.0,12695.0,12690.0,12695.0,294,562088,562116
2019-09-05 14:37:00.000000000,12695.0,12710.0,12695.0,12705.0,1668,562116,562476
2019-09-05 14:38:00.000000000,12705.0,12715.0,12705.0,12715.0,740,562476,562530
2019-09-05 14:39:00.000000000,12715.0,12715.0,12705.0,12705.0,836,562530,562874
2019-09-05 14:40:00.000000000,12705.0,12715.0,12705.0,12715.0,748,562874,562928
2019-09-05 14:41:00.000000000,12715.0,12715.0,12705.0,12705.0,344,562928,563040
2019-09-05 14:42:00.000000000,12705.0,12710.0,12700.0,12700.0,342,563040,563076
2019-09-05 14:43:00.000000000,12700.0,12710.0,12700.0,12710.0,464,563076,562984
2019-09-05 14:44:00.000000000,12710.0,12710.0,12705.0,12705.0,140,562984,562944
2019-09-05 14:45:00.000000000,12705.0,12710.0,12700.0,12705.0,614,562944,562940
2019-09-05 14:46:00.000000000,12705.0,12705.0,12700.0,12705.0,668,562940,562824
2019-09-05 14:47:00.000000000,12705.0,12705.0,12690.0,12690.0,1662,562824,562376
2019-09-05 14:48:00.000000000,12690.0,12695.0,12690.0,12690.0,760,562376,562270
2019-09-05 14:49:00.000000000,12690.0,12695.0,12680.0,12680.0,1352,562270,562022
2019-09-05 14:50:00.000000000,12680.0,12685.0,12680.0,12680.0,960,562022,561932
2019-09-05 14:51:00.000000000,12680.0,12680.0,12665.0,12665.0,4980,561932,560718
2019-09-05 14:52:00.000000000,12665.0,12680.0,12660.0,12675.0,1976,560718,560224
2019-09-05 14:53:00.000000000,12675.0,12675.0,12635.0,12640.0,6172,560224,560124
2019-09-05 14:54:00.000000000,12640.0,12645.0,12625.0,12645.0,7606,560124,560288
2019-09-05 14:55:00.000000000,12645.0,12655.0,12640.0,12655.0,2488,560288,559952
2019-09-05 14:56:00.000000000,12655.0,12655.0,12645.0,12650.0,1662,559952,559444
2019-09-05 14:57:00.000000000,12650.0,12660.0,12645.0,12655.0,1220,559444,559146
2019-09-05 14:58:00.000000000,12655.0,12660.0,12650.0,12655.0,1716,559146,558888
2019-09-05 14:59:00.000000000,12655.0,12670.0,12655.0,12670.0,2850,558888,558182
2019-09-05 21:00:00.000000000,12690.0,12715.0,12680.0,12705.0,11278,558182,562238
2019-09-05 21:01:00.000000000,12705.0,12735.0,12705.0,12720.0,7264,562238,564558
2019-09-05 21:02:00.000000000,12720.0,12730.0,12715.0,12720.0,4440,564558,565056
2019-09-05 21:03:00.000000000,12720.0,12745.0,12720.0,12740.0,6188,565056,566164
2019-09-05 21:04:00.000000000,12740.0,12740.0,12725.0,12725.0,3392,566164,566844
2019-09-05 21:05:00.000000000,12725.0,12770.0,12725.0,12765.0,10520,566844,567904
2019-09-05 21:06:00.000000000,12765.0,12770.0,12740.0,12740.0,7288,567904,567850
2019-09-05 21:07:00.000000000,12740.0,12755.0,12740.0,12750.0,3560,567850,568546
2019-09-05 21:08:00.000000000,12750.0,12755.0,12730.0,12740.0,4040,568546,569330
2019-09-05 21:09:00.000000000,12740.0,12740.0,12730.0,12730.0,2452,569330,569280
2019-09-05 21:10:00.000000000,12730.0,12750.0,12730.0,12745.0,2424,569280,569062
2019-09-05 21:11:00.000000000,12745.0,12750.0,12710.0,12720.0,5328,569062,568198
2019-09-05 21:12:00.000000000,12720.0,12740.0,12720.0,12735.0,3212,568198,568352
2019-09-05 21:13:00.000000000,12735.0,12750.0,12735.0,12745.0,3036,568352,568714
2019-09-05 21:14:00.000000000,12745.0,12750.0,12740.0,12750.0,1148,568714,568890
2019-09-05 21:15:00.000000000,12750.0,12750.0,12735.0,12740.0,2020,568890,568746
2019-09-05 21:16:00.000000000,12740.0,12750.0,12740.0,12740.0,1096,568746,568594
2019-09-05 21:17:00.000000000,12740.0,12745.0,12725.0,12725.0,1770,568594,568522
2019-09-05 21:18:00.000000000,12725.0,12740.0,12725.0,12735.0,934,568522,568558
2019-09-05 21:19:00.000000000,12735.0,12740.0,12730.0,12735.0,774,568558,568296
2019-09-05 21:20:00.000000000,12735.0,12740.0,12730.0,12730.0,744,568296,568392
2019-09-05 21:21:00.000000000,12730.0,12735.0,12720.0,12725.0,1800,568392,567964
2019-09-05 21:22:00.000000000,12725.0,12730.0,12725.0,12730.0,808,567964,567860
2019-09-05 21:23:00.000000000,12730.0,12735.0,12730.0,12730.0,730,567860,567834
2019-09-05 21:24:00.000000000,12730.0,12735.0,12720.0,12720.0,1072,567834,567606
2019-09-05 21:25:00.000000000,12720.0,12730.0,12720.0,12730.0,546,567606,567546
2019-09-05 21:26:00.000000000,12730.0,12735.0,12725.0,12735.0,756,567546,567486
2019-09-05 21:27:00.000000000,12735.0,12735.0,12730.0,12730.0,162,567486,567588
2019-09-05 21:28:00.000000000,12730.0,12735.0,12725.0,12730.0,502,567588,567784
2019-09-05 21:29:00.000000000,12730.0,12730.0,12725.0,12725.0,338,567784,567776
